phascolarctos_cinereus ENSPCIG00000020632
notamacropus_eugenii ENSMEUG00000013132
sarcophilus_harrisii ENSSHAG00000014797
monodelphis_domestica ENSMODG00000008801
loxodonta_africana ENSLAFG00000010574
procavia_capensis ENSPCAG00000012367
echinops_telfairi ENSETEG00000003346
mus_spicilegus ENSMSIG00000009109
mus_spicilegus ENSMSIG00000024355
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000095040
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028922
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000095557
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041505
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000096664
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079091
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000096527
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000079093
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000096798
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000096344
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000104752
mus_spicilegus ENSMSIG00000031460
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029526
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030708
mus_spicilegus ENSMSIG00000008350
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028020
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028023
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028022
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028021
carlito_syrichta ENSTSYG00000003549
erinaceus_europaeus ENSEEUG00000006036
sorex_araneus ENSSARG00000004369
pteropus_vampyrus ENSPVAG00000001458
myotis_lucifugus ENSMLUG00000015731
bos_taurus ENSBTAG00000011643
bos_mutus ENSBMUG00000006148
bison_bison_bison ENSBBBG00000017799
capra_hircus ENSCHIG00000018884
ovis_aries ENSOARG00000008423
tursiops_truncatus ENSTTRG00000014368
sus_scrofa ENSSSCG00000008478
vicugna_pacos ENSVPAG00000011034
ursus_americanus ENSUAMG00000025080
ursus_maritimus ENSUMAG00000013369
ailuropoda_melanoleuca ENSAMEG00000016035
neovison_vison ENSNVIG00000002202
mustela_putorius_furo ENSMPUG00000010472
canis_lupus_dingo ENSCAFG00020022612
canis_lupus_familiaris ENSCAFG00000006340
vulpes_vulpes ENSVVUG00000018691
panthera_pardus ENSPPRG00000003762
panthera_tigris_altaica ENSPTIG00000017340
felis_catus ENSFCAG00000024874
equus_asinus_asinus ENSEASG00005005201
equus_caballus ENSECAG00000017604
octodon_degus ENSODEG00000012567
chinchilla_lanigera ENSCLAG00000005852
cavia_porcellus ENSCPOG00000002487
cavia_aperea ENSCAPG00000005083
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008560
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009751
fukomys_damarensis ENSFDAG00000015527
ictidomys_tridecemlineatus ENSSTOG00000004486
urocitellus_parryii ENSUPAG00010003963
spermophilus_dauricus ENSSDAG00000005830
marmota_marmota_marmota ENSMMMG00000016674
castor_canadensis ENSCCNG00000022073
dipodomys_ordii ENSDORG00000002340
mus_spicilegus ENSMSIG00000006950
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022824
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024241
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021908
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020898
rattus_norvegicus ENSRNOG00000007106
meriones_unguiculatus ENSMUGG00000018546
microtus_ochrogaster ENSMOCG00000008243
peromyscus_maniculatus_bairdii ENSPEMG00000029716
cricetulus_griseus_crigri-picr ENSCGRG00015016244
cricetulus_griseus_crigri_1.0 ENSCGRG00000013433
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014168
mesocricetus_auratus ENSMAUG00000000251
nannospalax_galili ENSNGAG00000004814
jaculus_jaculus ENSJJAG00000013772
oryctolagus_cuniculus ENSOCUG00000007844
ochotona_princeps ENSOPRG00000010304
microcebus_murinus ENSMICG00000001259
microcebus_murinus ENSMICG00000035142
propithecus_coquereli ENSPCOG00000015906
prolemur_simus ENSPSMG00000006209
otolemur_garnettii ENSOGAG00000002210
pan_paniscus ENSPPAG00000027483
pan_troglodytes ENSPTRG00000011857
homo_sapiens ENSG00000115904
gorilla_gorilla ENSGGOG00000026950
pongo_abelii ENSPPYG00000012474
nomascus_leucogenys ENSNLEG00000016450
macaca_fascicularis ENSMFAG00000031801
macaca_nemestrina ENSMNEG00000044082
macaca_mulatta ENSMMUG00000020575
mandrillus_leucophaeus ENSMLEG00000034924
cercocebus_atys ENSCATG00000014722
papio_anubis ENSPANG00000016917
theropithecus_gelada ENSTGEG00000027597
chlorocebus_sabaeus ENSCSAG00000012362
piliocolobus_tephrosceles ENSPTEG00000019088
colobus_angolensis_palliatus ENSCANG00000040076
rhinopithecus_roxellana ENSRROG00000031094
rhinopithecus_bieti ENSRBIG00000040547
saimiri_boliviensis_boliviensis ENSSBOG00000028658
cebus_capucinus_imitator ENSCCAG00000025884
callithrix_jacchus ENSCJAG00000015029
aotus_nancymaae ENSANAG00000031815
tupaia_belangeri ENSTBEG00000010245
dasypus_novemcinctus ENSDNOG00000011396
choloepus_hoffmanni ENSCHOG00000014026
ornithorhynchus_anatinus ENSOANG00000014976
anser_brachyrhynchus ENSABRG00000000429
anas_platyrhynchos_platyrhynchos ENSAPLG00000010443
gallus_gallus ENSGALG00000039450
