anser_brachyrhynchus ENSABRG00000016757
anas_platyrhynchos_platyrhynchos ENSAPLG00000026113
coturnix_japonica ENSCJPG00005010073
meleagris_gallopavo ENSMGAG00000010747
gallus_gallus ENSGALG00000010446
numida_meleagris ENSNMEG00000021496
junco_hyemalis ENSJHYG00000008625
lonchura_striata_domestica ENSLSDG00000012736
parus_major ENSPMJG00000000135
ficedula_albicollis ENSFALG00000009363
lepidothrix_coronata ENSLCOG00000000259
cyanistes_caeruleus ENSCCEG00000013406
serinus_canaria ENSSCAG00000003273
zonotrichia_albicollis ENSZALG00000001352
taeniopygia_guttata ENSTGUG00000008408
manacus_vitellinus ENSMVIG00005011786
melopsittacus_undulatus ENSMUNG00000010977
calidris_pygmaea ENSCPGG00000010653
calidris_pugnax ENSCPUG00000011870
apteryx_owenii ENSAOWG00000008988
apteryx_haastii ENSAHAG00000014823
dromaius_novaehollandiae ENSDNVG00000009027
apteryx_rowi ENSARWG00000017984
nothoprocta_perdicaria ENSNPEG00000015010
crocodylus_porosus ENSCPRG00005017964
gopherus_agassizii ENSGAGG00000018623
chelonoidis_abingdonii ENSCABG00000011128
chrysemys_picta_bellii ENSCPBG00000009010
pelodiscus_sinensis ENSPSIG00000003000
anolis_carolinensis ENSACAG00000007065
pogona_vitticeps ENSPVIG00000006354
notechis_scutatus ENSNSUG00000016171
salvator_merianae ENSSMRG00000018332
sphenodon_punctatus ENSSPUG00000009350
monodelphis_domestica ENSMODG00000001906
sarcophilus_harrisii ENSSHAG00000001140
notamacropus_eugenii ENSMEUG00000007625
phascolarctos_cinereus ENSPCIG00000011510
ornithorhynchus_anatinus ENSOANG00000030554
ovis_aries ENSOARG00000002745
capra_hircus ENSCHIG00000021934
bison_bison_bison ENSBBBG00000003824
bos_mutus ENSBMUG00000019237
bos_taurus ENSBTAG00000000097
ovis_aries ENSOARG00000005632
tursiops_truncatus ENSTTRG00000011916
sus_scrofa ENSSSCG00000003895
vicugna_pacos ENSVPAG00000012370
myotis_lucifugus ENSMLUG00000014593
myotis_lucifugus ENSMLUG00000028525
pteropus_vampyrus ENSPVAG00000003130
ursus_maritimus ENSUMAG00000023556
ursus_americanus ENSUAMG00000005319
ailuropoda_melanoleuca ENSAMEG00000014050
canis_lupus_dingo ENSCAFG00020014750
canis_lupus_dingo ENSCAFG00020014748
canis_lupus_familiaris ENSCAFG00000004212
vulpes_vulpes ENSVVUG00000007017
neovison_vison ENSNVIG00000019987
mustela_putorius_furo ENSMPUG00000012730
panthera_tigris_altaica ENSPTIG00000021900
panthera_pardus ENSPPRG00000023530
felis_catus ENSFCAG00000004536
sorex_araneus ENSSARG00000009508
erinaceus_europaeus ENSEEUG00000000922
equus_caballus ENSECAG00000008976
equus_asinus_asinus ENSEASG00005004930
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005336
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002331
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012572
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013253
fukomys_damarensis ENSFDAG00000007866
chinchilla_lanigera ENSCLAG00000005792
octodon_degus ENSODEG00000008413
cavia_porcellus ENSCPOG00000003358
cavia_aperea ENSCAPG00000000132
urocitellus_parryii ENSUPAG00010020294
ictidomys_tridecemlineatus ENSSTOG00000016250
spermophilus_dauricus ENSSDAG00000003802
marmota_marmota_marmota ENSMMMG00000018258
castor_canadensis ENSCCNG00000003505
dipodomys_ordii ENSDORG00000006628
mus_spicilegus ENSMSIG00000015293
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027285
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034210
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026313
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028645
rattus_norvegicus ENSRNOG00000010091
meriones_unguiculatus ENSMUGG00000010702
cricetulus_griseus_crigri_1.0 ENSCGRG00000004069
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018066
cricetulus_griseus_crigri-picr ENSCGRG00015023743
mesocricetus_auratus ENSMAUG00000019992
peromyscus_maniculatus_bairdii ENSPEMG00000021842
microtus_ochrogaster ENSMOCG00000015034
nannospalax_galili ENSNGAG00000017934
jaculus_jaculus ENSJJAG00000016349
oryctolagus_cuniculus ENSOCUG00000006616
ochotona_princeps ENSOPRG00000012226
tupaia_belangeri ENSTBEG00000006829
pan_paniscus ENSPPAG00000043833
pan_troglodytes ENSPTRG00000000701
homo_sapiens ENSG00000159658
gorilla_gorilla ENSGGOG00000012677
pongo_abelii ENSPPYG00000001389
nomascus_leucogenys ENSNLEG00000016421
colobus_angolensis_palliatus ENSCANG00000035671
piliocolobus_tephrosceles ENSPTEG00000037804
rhinopithecus_roxellana ENSRROG00000028702
rhinopithecus_bieti ENSRBIG00000017162
theropithecus_gelada ENSTGEG00000001848
cercocebus_atys ENSCATG00000011061
papio_anubis ENSPANG00000008381
macaca_nemestrina ENSMNEG00000041371
macaca_mulatta ENSMMUG00000004863
macaca_fascicularis ENSMFAG00000038571
chlorocebus_sabaeus ENSCSAG00000001241
mandrillus_leucophaeus ENSMLEG00000035036
piliocolobus_tephrosceles ENSPTEG00000001134
piliocolobus_tephrosceles ENSPTEG00000002443
colobus_angolensis_palliatus ENSCANG00000038576
rhinopithecus_bieti ENSRBIG00000023514
macaca_mulatta ENSMMUG00000013741
macaca_fascicularis ENSMFAG00000000071
mandrillus_leucophaeus ENSMLEG00000039839
cebus_capucinus_imitator ENSCCAG00000035776
cebus_capucinus_imitator ENSCCAG00000034040
callithrix_jacchus ENSCJAG00000044475
saimiri_boliviensis_boliviensis ENSSBOG00000034890
aotus_nancymaae ENSANAG00000023693
carlito_syrichta ENSTSYG00000011998
prolemur_simus ENSPSMG00000013162
microcebus_murinus ENSMICG00000047159
propithecus_coquereli ENSPCOG00000027313
otolemur_garnettii ENSOGAG00000014445
loxodonta_africana ENSLAFG00000011146
procavia_capensis ENSPCAG00000016404
echinops_telfairi ENSETEG00000009672
choloepus_hoffmanni ENSCHOG00000002797
dasypus_novemcinctus ENSDNOG00000046704
xenopus_tropicalis ENSXETG00000016352
latimeria_chalumnae ENSLACG00000014039
gasterosteus_aculeatus ENSGACG00000017852
mola_mola ENSMMOG00000016770
scophthalmus_maximus ENSSMAG00000019932
periophthalmus_magnuspinnatus ENSPMGG00000005049
oryzias_latipes_asm223469v1 ENSORLG00015009462
oryzias_latipes_asm223471v1 ENSORLG00020009494
oryzias_latipes_asm223467v1 ENSORLG00000017330
oryzias_melastigma ENSOMEG00000006078
poecilia_formosa ENSPFOG00000014992
poecilia_reticulata ENSPREG00000009122
xiphophorus_couchianus ENSXCOG00000015131
amphiprion_percula ENSAPEG00000003750
amphiprion_ocellaris ENSAOCG00000011886
maylandia_zebra ENSMZEG00005025074
monopterus_albus ENSMALG00000020758
amphilophus_citrinellus ENSACIG00000018004
anabas_testudineus ENSATEG00000007581
mastacembelus_armatus ENSMAMG00000014920
seriola_dumerili ENSSDUG00000018838
seriola_lalandi_dorsalis ENSSLDG00000012029
cynoglossus_semilaevis ENSCSEG00000010760
stegastes_partitus ENSSPAG00000016565
acanthochromis_polyacanthus ENSAPOG00000009416
pundamilia_nyererei ENSPNYG00000014560
haplochromis_burtoni ENSHBUG00000006961
astatotilapia_calliptera ENSACLG00000019739
