anser_brachyrhynchus ENSABRG00000020402
dromaius_novaehollandiae ENSDNVG00000010232
crocodylus_porosus ENSCPRG00005001664
pogona_vitticeps ENSPVIG00000013765
parus_major ENSPMJG00000006100
cyanistes_caeruleus ENSCCEG00000018744
oryzias_latipes_asm223471v1 ENSORLG00020020261
oryzias_latipes_asm223469v1 ENSORLG00015008361
oryzias_latipes_asm223467v1 ENSORLG00000026306
oryzias_latipes_asm223469v1 ENSORLG00015014873
oryzias_melastigma ENSOMEG00000006736
poecilia_latipinna ENSPLAG00000000085
scophthalmus_maximus ENSSMAG00000020616
monopterus_albus ENSMALG00000001636
mastacembelus_armatus ENSMAMG00000004510
anabas_testudineus ENSATEG00000007434
seriola_dumerili ENSSDUG00000001712
haplochromis_burtoni ENSHBUG00000011002
maylandia_zebra ENSMZEG00005000635
astatotilapia_calliptera ENSACLG00000013640
pundamilia_nyererei ENSPNYG00000004435
neolamprologus_brichardi ENSNBRG00000022246
takifugu_rubripes ENSTRUG00000021317
periophthalmus_magnuspinnatus ENSPMGG00000021394
