eptatretus_burgeri ENSEBUG00000001427
petromyzon_marinus ENSPMAG00000006365
amphiprion_ocellaris ENSAOCG00000022596
amphiprion_ocellaris ENSAOCG00000021472
amphiprion_percula ENSAPEG00000012431
acanthochromis_polyacanthus ENSAPOG00000010720
stegastes_partitus ENSSPAG00000015616
astatotilapia_calliptera ENSACLG00000007875
haplochromis_burtoni ENSHBUG00000001306
maylandia_zebra ENSMZEG00005012906
pundamilia_nyererei ENSPNYG00000005312
neolamprologus_brichardi ENSNBRG00000016635
oreochromis_niloticus ENSONIG00000008967
amphilophus_citrinellus ENSACIG00000005511
periophthalmus_magnuspinnatus ENSPMGG00000014006
hippocampus_comes ENSHCOG00000002105
seriola_dumerili ENSSDUG00000005018
seriola_lalandi_dorsalis ENSSLDG00000018545
scophthalmus_maximus ENSSMAG00000010128
mastacembelus_armatus ENSMAMG00000004455
anabas_testudineus ENSATEG00000001546
monopterus_albus ENSMALG00000004809
labrus_bergylta ENSLBEG00000009154
mola_mola ENSMMOG00000006168
takifugu_rubripes ENSTRUG00000009122
tetraodon_nigroviridis ENSTNIG00000014159
gasterosteus_aculeatus ENSGACG00000016291
poecilia_formosa ENSPFOG00000010227
poecilia_mexicana ENSPMEG00000007433
poecilia_latipinna ENSPLAG00000016821
poecilia_reticulata ENSPREG00000002775
xiphophorus_couchianus ENSXCOG00000010243
xiphophorus_maculatus ENSXMAG00000010278
gambusia_affinis ENSGAFG00000016001
cyprinodon_variegatus ENSCVAG00000019253
fundulus_heteroclitus ENSFHEG00000006021
kryptolebias_marmoratus ENSKMAG00000021353
oryzias_latipes_asm223471v1 ENSORLG00020012860
oryzias_latipes_asm223469v1 ENSORLG00015011993
oryzias_latipes_asm223467v1 ENSORLG00000002441
oryzias_melastigma ENSOMEG00000020384
cynoglossus_semilaevis ENSCSEG00000010948
gadus_morhua ENSGMOG00000003150
esox_lucius ENSELUG00000004973
pygocentrus_nattereri ENSPNAG00000011415
astyanax_mexicanus ENSAMXG00000013121
ictalurus_punctatus ENSIPUG00000004266
danio_rerio ENSDARG00000044628
scleropages_formosus ENSSFOG00015002797
paramormyrops_kingsleyae ENSPKIG00000006316
lepisosteus_oculatus ENSLOCG00000016152
notamacropus_eugenii ENSMEUG00000009170
phascolarctos_cinereus ENSPCIG00000000993
monodelphis_domestica ENSMODG00000005696
ornithorhynchus_anatinus ENSOANG00000005708
anolis_carolinensis ENSACAG00000007143
pogona_vitticeps ENSPVIG00000001422
salvator_merianae ENSSMRG00000018146
notechis_scutatus ENSNSUG00000010823
sphenodon_punctatus ENSSPUG00000010377
gopherus_agassizii ENSGAGG00000018714
chelonoidis_abingdonii ENSCABG00000007946
chrysemys_picta_bellii ENSCPBG00000023483
pelodiscus_sinensis ENSPSIG00000014418
lepidothrix_coronata ENSLCOG00000009303
manacus_vitellinus ENSMVIG00005018444
taeniopygia_guttata ENSTGUG00000005772
lonchura_striata_domestica ENSLSDG00000013966
junco_hyemalis ENSJHYG00000014161
zonotrichia_albicollis ENSZALG00000006498
parus_major ENSPMJG00000004259
ficedula_albicollis ENSFALG00000007665
meleagris_gallopavo ENSMGAG00000006628
coturnix_japonica ENSCJPG00005004103
gallus_gallus ENSGALG00000008808
numida_meleagris ENSNMEG00000008112
anser_brachyrhynchus ENSABRG00000018850
