notamacropus_eugenii ENSMEUG00000001857
phascolarctos_cinereus ENSPCIG00000017531
sarcophilus_harrisii ENSSHAG00000010769
monodelphis_domestica ENSMODG00000006228
loxodonta_africana ENSLAFG00000021984
procavia_capensis ENSPCAG00000013012
echinops_telfairi ENSETEG00000006869
ursus_americanus ENSUAMG00000015720
ursus_maritimus ENSUMAG00000020034
ailuropoda_melanoleuca ENSAMEG00000017238
mustela_putorius_furo ENSMPUG00000005418
neovison_vison ENSNVIG00000010576
canis_lupus_familiaris ENSCAFG00000020379
canis_lupus_dingo ENSCAFG00020018058
vulpes_vulpes ENSVVUG00000011195
panthera_pardus ENSPPRG00000019220
panthera_tigris_altaica ENSPTIG00000007435
felis_catus ENSFCAG00000014099
equus_caballus ENSECAG00000016708
equus_asinus_asinus ENSEASG00005011004
capra_hircus ENSCHIG00000003853
ovis_aries ENSOARG00000002740
bison_bison_bison ENSBBBG00000001199
bos_mutus ENSBMUG00000004436
bos_taurus ENSBTAG00000003514
tursiops_truncatus ENSTTRG00000010241
sus_scrofa ENSSSCG00000002792
pteropus_vampyrus ENSPVAG00000000402
myotis_lucifugus ENSMLUG00000011083
erinaceus_europaeus ENSEEUG00000014396
castor_canadensis ENSCCNG00000012585
dipodomys_ordii ENSDORG00000015128
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000033249
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032587
mus_spicilegus ENSMSIG00000013332
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031469
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023069
rattus_norvegicus ENSRNOG00000015253
meriones_unguiculatus ENSMUGG00000016294
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010856
cricetulus_griseus_crigri-picr ENSCGRG00015006418
cricetulus_griseus_crigri_1.0 ENSCGRG00000011654
mesocricetus_auratus ENSMAUG00000000872
microtus_ochrogaster ENSMOCG00000017670
peromyscus_maniculatus_bairdii ENSPEMG00000008346
nannospalax_galili ENSNGAG00000014341
jaculus_jaculus ENSJJAG00000001368
urocitellus_parryii ENSUPAG00010001926
spermophilus_dauricus ENSSDAG00000016894
