gallus_gallus ENSGALG00000026229
coturnix_japonica ENSCJPG00005008996
numida_meleagris ENSNMEG00000014411
anser_brachyrhynchus ENSABRG00000007947
serinus_canaria ENSSCAG00000014533
lonchura_striata_domestica ENSLSDG00000007045
junco_hyemalis ENSJHYG00000011731
zonotrichia_albicollis ENSZALG00000016743
parus_major ENSPMJG00000009070
dromaius_novaehollandiae ENSDNVG00000005025
nothoprocta_perdicaria ENSNPEG00000012682
chelonoidis_abingdonii ENSCABG00000008398
chrysemys_picta_bellii ENSCPBG00000005034
pogona_vitticeps ENSPVIG00000017743
phascolarctos_cinereus ENSPCIG00000022118
apteryx_rowi ENSARWG00000003107
cyanistes_caeruleus ENSCCEG00000021125
sphenodon_punctatus ENSSPUG00000009514
sus_scrofa ENSSSCG00000040387
neovison_vison ENSNVIG00000004740
myotis_lucifugus ENSMLUG00000022615
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021244
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020819
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013762
fukomys_damarensis ENSFDAG00000019249
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020776
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019914
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015625
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019136
fukomys_damarensis ENSFDAG00000018948
dipodomys_ordii ENSDORG00000029635
jaculus_jaculus ENSJJAG00000009562
jaculus_jaculus ENSJJAG00000001577
cricetulus_griseus_crigri-picr ENSCGRG00015003560
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000847
cricetulus_griseus_crigri_1.0 ENSCGRG00000014594
mesocricetus_auratus ENSMAUG00000001605
peromyscus_maniculatus_bairdii ENSPEMG00000027961
microtus_ochrogaster ENSMOCG00000017172
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031900
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000010607
mus_spicilegus ENSMSIG00000024448
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033023
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014766
meriones_unguiculatus ENSMUGG00000019228
rattus_norvegicus ENSRNOG00000052134
nannospalax_galili ENSNGAG00000018305
spermophilus_dauricus ENSSDAG00000014120
spermophilus_dauricus ENSSDAG00000022428
octodon_degus ENSODEG00000018610
octodon_degus ENSODEG00000010537
octodon_degus ENSODEG00000005101
chinchilla_lanigera ENSCLAG00000007742
castor_canadensis ENSCCNG00000008414
myotis_lucifugus ENSMLUG00000023671
homo_sapiens ENSG00000255072
pan_troglodytes ENSPTRG00000040928
nomascus_leucogenys ENSNLEG00000018565
papio_anubis ENSPANG00000005476
macaca_mulatta ENSMMUG00000010318
rhinopithecus_bieti ENSRBIG00000026609
otolemur_garnettii ENSOGAG00000025258
prolemur_simus ENSPSMG00000002305
aotus_nancymaae ENSANAG00000009282
cavia_porcellus ENSCPOG00000035198
cavia_porcellus ENSCPOG00000030634
cavia_aperea ENSCAPG00000013143
cavia_aperea ENSCAPG00000013018
octodon_degus ENSODEG00000020463
ovis_aries ENSOARG00000014379
ovis_aries ENSOARG00000000447
capra_hircus ENSCHIG00000008447
bison_bison_bison ENSBBBG00000010830
ursus_maritimus ENSUMAG00000004428
carlito_syrichta ENSTSYG00000034728
saimiri_boliviensis_boliviensis ENSSBOG00000020796
microcebus_murinus ENSMICG00000045204
prolemur_simus ENSPSMG00000010341
urocitellus_parryii ENSUPAG00010002270
sus_scrofa ENSSSCG00000037899
sus_scrofa ENSSSCG00000040800
capra_hircus ENSCHIG00000025134
equus_asinus_asinus ENSEASG00005012615
equus_caballus ENSECAG00000037615
microcebus_murinus ENSMICG00000043956
felis_catus ENSFCAG00000023946
felis_catus ENSFCAG00000036958
panthera_pardus ENSPPRG00000020697
panthera_tigris_altaica ENSPTIG00000001673
dasypus_novemcinctus ENSDNOG00000040933
phascolarctos_cinereus ENSPCIG00000031683
phascolarctos_cinereus ENSPCIG00000037070
poecilia_reticulata ENSPREG00000002266
xiphophorus_couchianus ENSXCOG00000020684
amphiprion_percula ENSAPEG00000009676
amphiprion_ocellaris ENSAOCG00000024689
seriola_lalandi_dorsalis ENSSLDG00000013793
seriola_dumerili ENSSDUG00000003474
scophthalmus_maximus ENSSMAG00000017122
neolamprologus_brichardi ENSNBRG00000017047
amphilophus_citrinellus ENSACIG00000014936
oryzias_latipes_asm223469v1 ENSORLG00015003442
oryzias_melastigma ENSOMEG00000016035
periophthalmus_magnuspinnatus ENSPMGG00000020928
mola_mola ENSMMOG00000019414
cynoglossus_semilaevis ENSCSEG00000021468
pygocentrus_nattereri ENSPNAG00000005518
scleropages_formosus ENSSFOG00015013945
paramormyrops_kingsleyae ENSPKIG00000011045
