gopherus_agassizii ENSGAGG00000011637
chelonoidis_abingdonii ENSCABG00000014387
chrysemys_picta_bellii ENSCPBG00000013116
pelodiscus_sinensis ENSPSIG00000008861
pogona_vitticeps ENSPVIG00000002619
anolis_carolinensis ENSACAG00000004321
salvator_merianae ENSSMRG00000005572
notechis_scutatus ENSNSUG00000009800
sphenodon_punctatus ENSSPUG00000015962
notamacropus_eugenii ENSMEUG00000014820
phascolarctos_cinereus ENSPCIG00000020851
sarcophilus_harrisii ENSSHAG00000003558
tupaia_belangeri ENSTBEG00000005019
dipodomys_ordii ENSDORG00000002169
ailuropoda_melanoleuca ENSAMEG00000004309
ursus_maritimus ENSUMAG00000022938
ursus_americanus ENSUAMG00000010548
mustela_putorius_furo ENSMPUG00000006865
neovison_vison ENSNVIG00000024659
canis_lupus_familiaris ENSCAFG00000004755
canis_lupus_dingo ENSCAFG00020014000
vulpes_vulpes ENSVVUG00000008821
panthera_pardus ENSPPRG00000009903
panthera_tigris_altaica ENSPTIG00000021901
felis_catus ENSFCAG00000027744
equus_asinus_asinus ENSEASG00005013250
pteropus_vampyrus ENSPVAG00000016887
capra_hircus ENSCHIG00000013680
ovis_aries ENSOARG00000008652
bos_mutus ENSBMUG00000018710
bison_bison_bison ENSBBBG00000016623
bos_taurus ENSBTAG00000004379
tursiops_truncatus ENSTTRG00000014762
vicugna_pacos ENSVPAG00000005250
sus_scrofa ENSSSCG00000003064
pan_paniscus ENSPPAG00000032831
pan_troglodytes ENSPTRG00000011082
homo_sapiens ENSG00000105755
gorilla_gorilla ENSGGOG00000003960
pongo_abelii ENSPPYG00000010061
rhinopithecus_roxellana ENSRROG00000028814
rhinopithecus_bieti ENSRBIG00000007569
colobus_angolensis_palliatus ENSCANG00000037959
macaca_fascicularis ENSMFAG00000036993
macaca_mulatta ENSMMUG00000019264
macaca_nemestrina ENSMNEG00000039250
cercocebus_atys ENSCATG00000029420
papio_anubis ENSPANG00000013980
chlorocebus_sabaeus ENSCSAG00000003404
callithrix_jacchus ENSCJAG00000013606
callithrix_jacchus ENSCJAG00000008394
cebus_capucinus_imitator ENSCCAG00000025485
saimiri_boliviensis_boliviensis ENSSBOG00000027526
theropithecus_gelada ENSTGEG00000018288
mandrillus_leucophaeus ENSMLEG00000030643
nomascus_leucogenys ENSNLEG00000001395
aotus_nancymaae ENSANAG00000033114
carlito_syrichta ENSTSYG00000035197
prolemur_simus ENSPSMG00000011808
microcebus_murinus ENSMICG00000014648
propithecus_coquereli ENSPCOG00000023403
otolemur_garnettii ENSOGAG00000009504
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000064254
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030436
mus_spicilegus ENSMSIG00000023315
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029342
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021193
rattus_norvegicus ENSRNOG00000019982
meriones_unguiculatus ENSMUGG00000001365
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000826
cricetulus_griseus_crigri_1.0 ENSCGRG00000015628
cricetulus_griseus_crigri-picr ENSCGRG00015014486
microtus_ochrogaster ENSMOCG00000006120
peromyscus_maniculatus_bairdii ENSPEMG00000023092
nannospalax_galili ENSNGAG00000010635
jaculus_jaculus ENSJJAG00000013800
castor_canadensis ENSCCNG00000020548
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006828
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006665
fukomys_damarensis ENSFDAG00000002222
cavia_porcellus ENSCPOG00000000484
cavia_aperea ENSCAPG00000011904
chinchilla_lanigera ENSCLAG00000001597
octodon_degus ENSODEG00000008887
urocitellus_parryii ENSUPAG00010021921
spermophilus_dauricus ENSSDAG00000009388
ictidomys_tridecemlineatus ENSSTOG00000023958
ochotona_princeps ENSOPRG00000003231
erinaceus_europaeus ENSEEUG00000004210
sorex_araneus ENSSARG00000012826
equus_caballus ENSECAG00000010891
dasypus_novemcinctus ENSDNOG00000010239
marmota_marmota_marmota ENSMMMG00000016207
loxodonta_africana ENSLAFG00000012685
procavia_capensis ENSPCAG00000006491
echinops_telfairi ENSETEG00000009673
lonchura_striata_domestica ENSLSDG00000000191
nothoprocta_perdicaria ENSNPEG00000012424
coturnix_japonica ENSCJPG00005001646
xenopus_tropicalis ENSXETG00000025507
latimeria_chalumnae ENSLACG00000008551
gasterosteus_aculeatus ENSGACG00000012528
scophthalmus_maximus ENSSMAG00000004866
anabas_testudineus ENSATEG00000008035
anabas_testudineus ENSATEG00000007855
cynoglossus_semilaevis ENSCSEG00000012287
tetraodon_nigroviridis ENSTNIG00000005019
