gallus_gallus ENSGALG00000031553
coturnix_japonica ENSCJPG00005019027
numida_meleagris ENSNMEG00000004332
meleagris_gallopavo ENSMGAG00000000690
anser_brachyrhynchus ENSABRG00000012401
calidris_pugnax ENSCPUG00000010995
calidris_pygmaea ENSCPGG00000017418
lonchura_striata_domestica ENSLSDG00000007031
junco_hyemalis ENSJHYG00000005287
cyanistes_caeruleus ENSCCEG00000022071
apteryx_owenii ENSAOWG00000009967
apteryx_rowi ENSARWG00000017531
apteryx_haastii ENSAHAG00000001452
dromaius_novaehollandiae ENSDNVG00000004367
nothoprocta_perdicaria ENSNPEG00000013901
sphenodon_punctatus ENSSPUG00000010421
gopherus_agassizii ENSGAGG00000005318
chelonoidis_abingdonii ENSCABG00000005374
chrysemys_picta_bellii ENSCPBG00000008886
pelodiscus_sinensis ENSPSIG00000012126
pelodiscus_sinensis ENSPSIG00000012265
crocodylus_porosus ENSCPRG00005015452
pogona_vitticeps ENSPVIG00000019023
anolis_carolinensis ENSACAG00000007486
notechis_scutatus ENSNSUG00000015831
salvator_merianae ENSSMRG00000007494
pan_troglodytes ENSPTRG00000009290
pan_paniscus ENSPPAG00000038631
homo_sapiens ENSG00000186185
gorilla_gorilla ENSGGOG00000013025
pongo_abelii ENSPPYG00000008316
papio_anubis ENSPANG00000021278
theropithecus_gelada ENSTGEG00000016318
cercocebus_atys ENSCATG00000006268
mandrillus_leucophaeus ENSMLEG00000041518
macaca_nemestrina ENSMNEG00000034848
macaca_mulatta ENSMMUG00000013113
macaca_fascicularis ENSMFAG00000003134
chlorocebus_sabaeus ENSCSAG00000003636
rhinopithecus_roxellana ENSRROG00000040065
rhinopithecus_bieti ENSRBIG00000034858
piliocolobus_tephrosceles ENSPTEG00000024271
colobus_angolensis_palliatus ENSCANG00000040413
saimiri_boliviensis_boliviensis ENSSBOG00000029491
cebus_capucinus_imitator ENSCCAG00000020919
callithrix_jacchus ENSCJAG00000012595
aotus_nancymaae ENSANAG00000024992
carlito_syrichta ENSTSYG00000006957
propithecus_coquereli ENSPCOG00000014007
prolemur_simus ENSPSMG00000014879
microcebus_murinus ENSMICG00000047079
otolemur_garnettii ENSOGAG00000012930
spermophilus_dauricus ENSSDAG00000014454
ictidomys_tridecemlineatus ENSSTOG00000007553
urocitellus_parryii ENSUPAG00010001459
marmota_marmota_marmota ENSMMMG00000002688
spermophilus_dauricus ENSSDAG00000013811
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012054
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016834
fukomys_damarensis ENSFDAG00000017734
chinchilla_lanigera ENSCLAG00000016007
octodon_degus ENSODEG00000018090
castor_canadensis ENSCCNG00000022208
dipodomys_ordii ENSDORG00000011576
cricetulus_griseus_crigri_1.0 ENSCGRG00000003417
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009629
cricetulus_griseus_crigri-picr ENSCGRG00015026307
mesocricetus_auratus ENSMAUG00000021609
peromyscus_maniculatus_bairdii ENSPEMG00000011429
microtus_ochrogaster ENSMOCG00000016572
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051378
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018110
mus_spicilegus ENSMSIG00000027759
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017267
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018397
rattus_norvegicus ENSRNOG00000021713
meriones_unguiculatus ENSMUGG00000005855
nannospalax_galili ENSNGAG00000021669
jaculus_jaculus ENSJJAG00000020516
erinaceus_europaeus ENSEEUG00000008020
dasypus_novemcinctus ENSDNOG00000001420
choloepus_hoffmanni ENSCHOG00000002904
sorex_araneus ENSSARG00000009610
loxodonta_africana ENSLAFG00000007052
procavia_capensis ENSPCAG00000000997
bos_taurus ENSBTAG00000008088
bos_mutus ENSBMUG00000009437
bison_bison_bison ENSBBBG00000005215
capra_hircus ENSCHIG00000021036
ovis_aries ENSOARG00000009389
tursiops_truncatus ENSTTRG00000006254
sus_scrofa ENSSSCG00000017342
vicugna_pacos ENSVPAG00000011794
equus_caballus ENSECAG00000023019
equus_asinus_asinus ENSEASG00005010368
pteropus_vampyrus ENSPVAG00000016160
myotis_lucifugus ENSMLUG00000012205
ursus_americanus ENSUAMG00000000112
ursus_maritimus ENSUMAG00000014357
ailuropoda_melanoleuca ENSAMEG00000018397
mustela_putorius_furo ENSMPUG00000008866
canis_lupus_familiaris ENSCAFG00000013954
canis_lupus_dingo ENSCAFG00020009581
vulpes_vulpes ENSVVUG00000018237
panthera_pardus ENSPPRG00000006104
felis_catus ENSFCAG00000005470
panthera_tigris_altaica ENSPTIG00000012505
echinops_telfairi ENSETEG00000005695
tupaia_belangeri ENSTBEG00000011994
ochotona_princeps ENSOPRG00000016386
notamacropus_eugenii ENSMEUG00000002208
phascolarctos_cinereus ENSPCIG00000015036
sarcophilus_harrisii ENSSHAG00000008805
monodelphis_domestica ENSMODG00000011263
ornithorhynchus_anatinus ENSOANG00000010540
xenopus_tropicalis ENSXETG00000021253
latimeria_chalumnae ENSLACG00000016179
