chelonoidis_abingdonii ENSCABG00000021958
gopherus_agassizii ENSGAGG00000015573
chrysemys_picta_bellii ENSCPBG00000022968
pelodiscus_sinensis ENSPSIG00000001939
crocodylus_porosus ENSCPRG00005019034
pogona_vitticeps ENSPVIG00000018553
anolis_carolinensis ENSACAG00000007610
notechis_scutatus ENSNSUG00000004888
salvator_merianae ENSSMRG00000015652
sphenodon_punctatus ENSSPUG00000010437
parus_major ENSPMJG00000007729
cyanistes_caeruleus ENSCCEG00000005693
taeniopygia_guttata ENSTGUG00000010235
lonchura_striata_domestica ENSLSDG00000005932
serinus_canaria ENSSCAG00000005149
junco_hyemalis ENSJHYG00000004211
zonotrichia_albicollis ENSZALG00000006687
ficedula_albicollis ENSFALG00000012338
manacus_vitellinus ENSMVIG00005018152
lepidothrix_coronata ENSLCOG00000012793
calidris_pygmaea ENSCPGG00000018763
calidris_pugnax ENSCPUG00000015511
melopsittacus_undulatus ENSMUNG00000015279
gallus_gallus ENSGALG00000036743
coturnix_japonica ENSCJPG00005013319
numida_meleagris ENSNMEG00000011761
anser_brachyrhynchus ENSABRG00000016649
apteryx_haastii ENSAHAG00000011683
apteryx_owenii ENSAOWG00000011312
apteryx_rowi ENSARWG00000016356
dromaius_novaehollandiae ENSDNVG00000006620
nothoprocta_perdicaria ENSNPEG00000008852
capra_hircus ENSCHIG00000008357
ovis_aries ENSOARG00000016677
bos_taurus ENSBTAG00000012503
bos_mutus ENSBMUG00000000609
sus_scrofa ENSSSCG00000038126
neovison_vison ENSNVIG00000001259
mustela_putorius_furo ENSMPUG00000013377
ursus_americanus ENSUAMG00000004385
canis_lupus_familiaris ENSCAFG00000030441
canis_lupus_dingo ENSCAFG00020002492
panthera_pardus ENSPPRG00000021876
panthera_tigris_altaica ENSPTIG00000017328
felis_catus ENSFCAG00000015578
equus_asinus_asinus ENSEASG00005009123
equus_caballus ENSECAG00000024098
myotis_lucifugus ENSMLUG00000005430
propithecus_coquereli ENSPCOG00000011823
microcebus_murinus ENSMICG00000034125
prolemur_simus ENSPSMG00000003826
otolemur_garnettii ENSOGAG00000029148
pan_paniscus ENSPPAG00000025315
pan_troglodytes ENSPTRG00000014396
homo_sapiens ENSG00000128268
gorilla_gorilla ENSGGOG00000010107
pongo_abelii ENSPPYG00000011840
nomascus_leucogenys ENSNLEG00000015255
macaca_fascicularis ENSMFAG00000014328
macaca_mulatta ENSMMUG00000004495
macaca_nemestrina ENSMNEG00000023793
theropithecus_gelada ENSTGEG00000009978
papio_anubis ENSPANG00000035060
cercocebus_atys ENSCATG00000016197
mandrillus_leucophaeus ENSMLEG00000023697
chlorocebus_sabaeus ENSCSAG00000019280
rhinopithecus_roxellana ENSRROG00000021928
rhinopithecus_bieti ENSRBIG00000044645
piliocolobus_tephrosceles ENSPTEG00000034178
colobus_angolensis_palliatus ENSCANG00000022961
callithrix_jacchus ENSCJAG00000045381
saimiri_boliviensis_boliviensis ENSSBOG00000028459
cebus_capucinus_imitator ENSCCAG00000000874
aotus_nancymaae ENSANAG00000019053
carlito_syrichta ENSTSYG00000031034
oryctolagus_cuniculus ENSOCUG00000012109
oryctolagus_cuniculus ENSOCUG00000008076
ochotona_princeps ENSOPRG00000005790
jaculus_jaculus ENSJJAG00000014337
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020933
mus_spicilegus ENSMSIG00000028881
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000042428
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020035
