caenorhabditis_elegans_strain_n2 WBGene00020296
drosophila_melanogaster FBgn0034422
gallus_gallus ENSGALG00000048769
coturnix_japonica ENSCJPG00005005367
anas_platyrhynchos_platyrhynchos ENSAPLG00000009541
melopsittacus_undulatus ENSMUNG00000001413
lonchura_striata_domestica ENSLSDG00000009218
taeniopygia_guttata ENSTGUG00000000591
parus_major ENSPMJG00000005677
parus_major ENSPMJG00000005672
cyanistes_caeruleus ENSCCEG00000000392
serinus_canaria ENSSCAG00000003745
lepidothrix_coronata ENSLCOG00000010168
apteryx_owenii ENSAOWG00000017442
nothoprocta_perdicaria ENSNPEG00000012124
gopherus_agassizii ENSGAGG00000005261
chrysemys_picta_bellii ENSCPBG00000000945
chelonoidis_abingdonii ENSCABG00000009858
pogona_vitticeps ENSPVIG00000021397
notechis_scutatus ENSNSUG00000007245
salvator_merianae ENSSMRG00000003107
crocodylus_porosus ENSCPRG00005016924
salvator_merianae ENSSMRG00000003104
pteropus_vampyrus ENSPVAG00000002420
myotis_lucifugus ENSMLUG00000008938
ursus_americanus ENSUAMG00000025756
ursus_maritimus ENSUMAG00000000528
ailuropoda_melanoleuca ENSAMEG00000016307
neovison_vison ENSNVIG00000002047
mustela_putorius_furo ENSMPUG00000005510
canis_lupus_familiaris ENSCAFG00000006476
canis_lupus_dingo ENSCAFG00020009685
vulpes_vulpes ENSVVUG00000024346
panthera_tigris_altaica ENSPTIG00000011321
panthera_pardus ENSPPRG00000022654
felis_catus ENSFCAG00000015384
equus_asinus_asinus ENSEASG00005001761
equus_caballus ENSECAG00000006612
capra_hircus ENSCHIG00000019002
ovis_aries ENSOARG00000017435
bos_mutus ENSBMUG00000012915
bos_taurus ENSBTAG00000000697
bison_bison_bison ENSBBBG00000000870
tursiops_truncatus ENSTTRG00000004867
vicugna_pacos ENSVPAG00000008019
sus_scrofa ENSSSCG00000023880
sorex_araneus ENSSARG00000007949
pan_paniscus ENSPPAG00000040792
pan_troglodytes ENSPTRG00000003297
homo_sapiens ENSG00000132275
gorilla_gorilla ENSGGOG00000000389
