pan_paniscus ENSPPAG00000030359
pan_troglodytes ENSPTRG00000011017
homo_sapiens ENSG00000167600
gorilla_gorilla ENSGGOG00000010181
pongo_abelii ENSPPYG00000010009
nomascus_leucogenys ENSNLEG00000013841
macaca_mulatta ENSMMUG00000009608
macaca_nemestrina ENSMNEG00000033152
macaca_fascicularis ENSMFAG00000044440
cercocebus_atys ENSCATG00000038377
mandrillus_leucophaeus ENSMLEG00000037155
papio_anubis ENSPANG00000016669
colobus_angolensis_palliatus ENSCANG00000040126
piliocolobus_tephrosceles ENSPTEG00000028002
rhinopithecus_roxellana ENSRROG00000036648
rhinopithecus_bieti ENSRBIG00000036513
theropithecus_gelada ENSTGEG00000023011
cebus_capucinus_imitator ENSCCAG00000020574
chlorocebus_sabaeus ENSCSAG00000003557
saimiri_boliviensis_boliviensis ENSSBOG00000028351
callithrix_jacchus ENSCJAG00000020085
aotus_nancymaae ENSANAG00000024322
carlito_syrichta ENSTSYG00000002442
propithecus_coquereli ENSPCOG00000024803
prolemur_simus ENSPSMG00000005738
microcebus_murinus ENSMICG00000037054
otolemur_garnettii ENSOGAG00000001431
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030479
mus_spicilegus ENSMSIG00000025332
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040703
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029383
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021236
rattus_norvegicus ENSRNOG00000020743
meriones_unguiculatus ENSMUGG00000021896
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023487
cricetulus_griseus_crigri-picr ENSCGRG00015023779
cricetulus_griseus_crigri_1.0 ENSCGRG00000003292
mesocricetus_auratus ENSMAUG00000017778
microtus_ochrogaster ENSMOCG00000019209
peromyscus_maniculatus_bairdii ENSPEMG00000015924
nannospalax_galili ENSNGAG00000010753
jaculus_jaculus ENSJJAG00000000419
castor_canadensis ENSCCNG00000019522
ictidomys_tridecemlineatus ENSSTOG00000021631
urocitellus_parryii ENSUPAG00010010525
spermophilus_dauricus ENSSDAG00000005330
marmota_marmota_marmota ENSMMMG00000019736
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005323
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011984
fukomys_damarensis ENSFDAG00000009959
chinchilla_lanigera ENSCLAG00000001416
octodon_degus ENSODEG00000000281
cavia_aperea ENSCAPG00000011252
cavia_porcellus ENSCPOG00000007464
tupaia_belangeri ENSTBEG00000009127
ursus_maritimus ENSUMAG00000005925
ursus_americanus ENSUAMG00000010682
ailuropoda_melanoleuca ENSAMEG00000011816
mustela_putorius_furo ENSMPUG00000017656
neovison_vison ENSNVIG00000012534
canis_lupus_dingo ENSCAFG00020014802
canis_lupus_familiaris ENSCAFG00000005049
vulpes_vulpes ENSVVUG00000005418
panthera_pardus ENSPPRG00000003103
panthera_tigris_altaica ENSPTIG00000002172
felis_catus ENSFCAG00000013094
erinaceus_europaeus ENSEEUG00000011836
bos_taurus ENSBTAG00000018240
bos_mutus ENSBMUG00000023225
bison_bison_bison ENSBBBG00000016755
capra_hircus ENSCHIG00000022245
ovis_aries ENSOARG00000007575
tursiops_truncatus ENSTTRG00000005730
sus_scrofa ENSSSCG00000032803
myotis_lucifugus ENSMLUG00000013059
pteropus_vampyrus ENSPVAG00000017432
equus_asinus_asinus ENSEASG00005006354
equus_caballus ENSECAG00000009026
dasypus_novemcinctus ENSDNOG00000025424
oryctolagus_cuniculus ENSOCUG00000000829
ochotona_princeps ENSOPRG00000008701
loxodonta_africana ENSLAFG00000025967
procavia_capensis ENSPCAG00000001865
notamacropus_eugenii ENSMEUG00000007147
phascolarctos_cinereus ENSPCIG00000016763
sarcophilus_harrisii ENSSHAG00000005012
monodelphis_domestica ENSMODG00000008416
