castor_canadensis ENSCCNG00000008596
dipodomys_ordii ENSDORG00000008392
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006311
mus_spicilegus ENSMSIG00000006621
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030631
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029535
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012769
rattus_norvegicus ENSRNOG00000024288
meriones_unguiculatus ENSMUGG00000013346
cricetulus_griseus_crigri-picr ENSCGRG00015015706
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014814
mesocricetus_auratus ENSMAUG00000009159
microtus_ochrogaster ENSMOCG00000015526
peromyscus_maniculatus_bairdii ENSPEMG00000010189
nannospalax_galili ENSNGAG00000014523
jaculus_jaculus ENSJJAG00000024116
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006342
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018634
fukomys_damarensis ENSFDAG00000009608
cavia_porcellus ENSCPOG00000013209
octodon_degus ENSODEG00000014537
chinchilla_lanigera ENSCLAG00000011446
urocitellus_parryii ENSUPAG00010011776
marmota_marmota_marmota ENSMMMG00000005681
spermophilus_dauricus ENSSDAG00000009133
ictidomys_tridecemlineatus ENSSTOG00000013057
ochotona_princeps ENSOPRG00000001269
echinops_telfairi ENSETEG00000000140
loxodonta_africana ENSLAFG00000031833
dasypus_novemcinctus ENSDNOG00000006775
pan_troglodytes ENSPTRG00000046312
pan_paniscus ENSPPAG00000038607
homo_sapiens ENSG00000105672
gorilla_gorilla ENSGGOG00000009978
pongo_abelii ENSPPYG00000009872
nomascus_leucogenys ENSNLEG00000011277
colobus_angolensis_palliatus ENSCANG00000032766
piliocolobus_tephrosceles ENSPTEG00000015173
rhinopithecus_roxellana ENSRROG00000005155
rhinopithecus_bieti ENSRBIG00000042688
macaca_mulatta ENSMMUG00000018953
macaca_fascicularis ENSMFAG00000042076
macaca_nemestrina ENSMNEG00000034282
mandrillus_leucophaeus ENSMLEG00000035373
cercocebus_atys ENSCATG00000037563
papio_anubis ENSPANG00000012973
theropithecus_gelada ENSTGEG00000009889
chlorocebus_sabaeus ENSCSAG00000004415
saimiri_boliviensis_boliviensis ENSSBOG00000019710
cebus_capucinus_imitator ENSCCAG00000021289
callithrix_jacchus ENSCJAG00000041554
aotus_nancymaae ENSANAG00000025051
carlito_syrichta ENSTSYG00000027932
prolemur_simus ENSPSMG00000000542
propithecus_coquereli ENSPCOG00000022130
microcebus_murinus ENSMICG00000009896
otolemur_garnettii ENSOGAG00000004145
tursiops_truncatus ENSTTRG00000002226
sus_scrofa ENSSSCG00000002906
capra_hircus ENSCHIG00000025200
ovis_aries ENSOARG00000004936
bos_mutus ENSBMUG00000017098
bos_taurus ENSBTAG00000013444
bison_bison_bison ENSBBBG00000000320
ursus_maritimus ENSUMAG00000020231
ursus_americanus ENSUAMG00000020709
ailuropoda_melanoleuca ENSAMEG00000000548
mustela_putorius_furo ENSMPUG00000006282
neovison_vison ENSNVIG00000017600
canis_lupus_familiaris ENSCAFG00000006916
canis_lupus_dingo ENSCAFG00020018622
vulpes_vulpes ENSVVUG00000015116
panthera_pardus ENSPPRG00000009509
panthera_tigris_altaica ENSPTIG00000020392
felis_catus ENSFCAG00000006377
pteropus_vampyrus ENSPVAG00000012816
myotis_lucifugus ENSMLUG00000011347
equus_caballus ENSECAG00000010488
equus_asinus_asinus ENSEASG00005001080
sorex_araneus ENSSARG00000010742
phascolarctos_cinereus ENSPCIG00000015732
notamacropus_eugenii ENSMEUG00000016282
sarcophilus_harrisii ENSSHAG00000008931
