anser_brachyrhynchus ENSABRG00000022606
anas_platyrhynchos_platyrhynchos ENSAPLG00000009038
gallus_gallus ENSGALG00000004710
meleagris_gallopavo ENSMGAG00000006403
coturnix_japonica ENSCJPG00005018619
numida_meleagris ENSNMEG00000022605
taeniopygia_guttata ENSTGUG00000016971
lonchura_striata_domestica ENSLSDG00000016143
taeniopygia_guttata ENSTGUG00000006847
serinus_canaria ENSSCAG00000004835
junco_hyemalis ENSJHYG00000018062
zonotrichia_albicollis ENSZALG00000007719
ficedula_albicollis ENSFALG00000011807
parus_major ENSPMJG00000018496
cyanistes_caeruleus ENSCCEG00000012836
lepidothrix_coronata ENSLCOG00000015936
manacus_vitellinus ENSMVIG00005016133
melopsittacus_undulatus ENSMUNG00000016168
calidris_pygmaea ENSCPGG00000017919
calidris_pugnax ENSCPUG00000016184
apteryx_owenii ENSAOWG00000004863
apteryx_rowi ENSARWG00000012610
apteryx_haastii ENSAHAG00000002882
dromaius_novaehollandiae ENSDNVG00000006373
nothoprocta_perdicaria ENSNPEG00000015121
crocodylus_porosus ENSCPRG00005013890
gopherus_agassizii ENSGAGG00000005285
chrysemys_picta_bellii ENSCPBG00000027857
chelonoidis_abingdonii ENSCABG00000012066
pelodiscus_sinensis ENSPSIG00000012583
sphenodon_punctatus ENSSPUG00000005398
phascolarctos_cinereus ENSPCIG00000005166
notamacropus_eugenii ENSMEUG00000004753
sarcophilus_harrisii ENSSHAG00000016742
monodelphis_domestica ENSMODG00000001992
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016880
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014601
fukomys_damarensis ENSFDAG00000016495
chinchilla_lanigera ENSCLAG00000009824
octodon_degus ENSODEG00000006720
cavia_aperea ENSCAPG00000008713
cavia_porcellus ENSCPOG00000002828
sorex_araneus ENSSARG00000003406
echinops_telfairi ENSETEG00000002809
loxodonta_africana ENSLAFG00000009017
procavia_capensis ENSPCAG00000003641
choloepus_hoffmanni ENSCHOG00000002953
oryctolagus_cuniculus ENSOCUG00000012987
oryctolagus_cuniculus ENSOCUG00000024437
ochotona_princeps ENSOPRG00000006076
erinaceus_europaeus ENSEEUG00000010365
castor_canadensis ENSCCNG00000023306
dipodomys_ordii ENSDORG00000014961
mus_spicilegus ENSMSIG00000029691
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033582
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000058587
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032443
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015308
