apteryx_rowi ENSARWG00000015638
apteryx_owenii ENSAOWG00000003803
dromaius_novaehollandiae ENSDNVG00000012236
nothoprocta_perdicaria ENSNPEG00000002590
gallus_gallus ENSGALG00000003058
meleagris_gallopavo ENSMGAG00000004513
coturnix_japonica ENSCJPG00005011188
numida_meleagris ENSNMEG00000003510
calidris_pygmaea ENSCPGG00000005241
calidris_pugnax ENSCPUG00000015453
crocodylus_porosus ENSCPRG00005015709
gopherus_agassizii ENSGAGG00000022211
chelonoidis_abingdonii ENSCABG00000016063
chrysemys_picta_bellii ENSCPBG00000012490
pelodiscus_sinensis ENSPSIG00000008490
notechis_scutatus ENSNSUG00000017139
salvator_merianae ENSSMRG00000022969
phascolarctos_cinereus ENSPCIG00000000990
sarcophilus_harrisii ENSSHAG00000011270
ornithorhynchus_anatinus ENSOANG00000004573
latimeria_chalumnae ENSLACG00000009677
