ciona_savignyi ENSCSAVG00000009117
ciona_intestinalis ENSCING00000004177
pogona_vitticeps ENSPVIG00000019506
anolis_carolinensis ENSACAG00000013988
notechis_scutatus ENSNSUG00000008011
salvator_merianae ENSSMRG00000010247
sphenodon_punctatus ENSSPUG00000002051
junco_hyemalis ENSJHYG00000007705
zonotrichia_albicollis ENSZALG00000008329
serinus_canaria ENSSCAG00000001583
lonchura_striata_domestica ENSLSDG00000016974
taeniopygia_guttata ENSTGUG00000010870
ficedula_albicollis ENSFALG00000006078
parus_major ENSPMJG00000014711
cyanistes_caeruleus ENSCCEG00000003325
lepidothrix_coronata ENSLCOG00000012011
lepidothrix_coronata ENSLCOG00000012010
manacus_vitellinus ENSMVIG00005010038
melopsittacus_undulatus ENSMUNG00000001497
calidris_pygmaea ENSCPGG00000015843
calidris_pugnax ENSCPUG00000014350
anser_brachyrhynchus ENSABRG00000015896
anas_platyrhynchos_platyrhynchos ENSAPLG00000011725
gallus_gallus ENSGALG00000008624
coturnix_japonica ENSCJPG00005014426
meleagris_gallopavo ENSMGAG00000011235
numida_meleagris ENSNMEG00000019630
nothoprocta_perdicaria ENSNPEG00000003365
nothoprocta_perdicaria ENSNPEG00000003443
apteryx_owenii ENSAOWG00000006553
apteryx_rowi ENSARWG00000013909
apteryx_haastii ENSAHAG00000003453
dromaius_novaehollandiae ENSDNVG00000018285
crocodylus_porosus ENSCPRG00005018552
chrysemys_picta_bellii ENSCPBG00000013567
chrysemys_picta_bellii ENSCPBG00000013353
chelonoidis_abingdonii ENSCABG00000005797
gopherus_agassizii ENSGAGG00000021786
pelodiscus_sinensis ENSPSIG00000015009
xenopus_tropicalis ENSXETG00000000054
latimeria_chalumnae ENSLACG00000004716
ovis_aries ENSOARG00000020379
capra_hircus ENSCHIG00000023793
bos_mutus ENSBMUG00000018921
bos_taurus ENSBTAG00000001693
bison_bison_bison ENSBBBG00000014468
tursiops_truncatus ENSTTRG00000002796
sus_scrofa ENSSSCG00000004745
ursus_americanus ENSUAMG00000023896
ursus_maritimus ENSUMAG00000011996
ailuropoda_melanoleuca ENSAMEG00000016647
mustela_putorius_furo ENSMPUG00000008931
neovison_vison ENSNVIG00000017587
canis_lupus_familiaris ENSCAFG00000009577
canis_lupus_dingo ENSCAFG00020005277
vulpes_vulpes ENSVVUG00000026730
panthera_pardus ENSPPRG00000011864
panthera_tigris_altaica ENSPTIG00000010285
felis_catus ENSFCAG00000012619
equus_caballus ENSECAG00000017479
equus_asinus_asinus ENSEASG00005016266
pteropus_vampyrus ENSPVAG00000016356
myotis_lucifugus ENSMLUG00000016159
erinaceus_europaeus ENSEEUG00000012641
cavia_aperea ENSCAPG00000004922
cavia_porcellus ENSCPOG00000002823
chinchilla_lanigera ENSCLAG00000008809
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013740
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010545
fukomys_damarensis ENSFDAG00000011108
spermophilus_dauricus ENSSDAG00000020972
spermophilus_dauricus ENSSDAG00000020815
urocitellus_parryii ENSUPAG00010014588
ictidomys_tridecemlineatus ENSSTOG00000015342
marmota_marmota_marmota ENSMMMG00000020214
castor_canadensis ENSCCNG00000011486
dipodomys_ordii ENSDORG00000004876
mus_spicilegus ENSMSIG00000026857
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025069
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034032
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024153
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025595
rattus_norvegicus ENSRNOG00000005483
meriones_unguiculatus ENSMUGG00000009812
peromyscus_maniculatus_bairdii ENSPEMG00000014548
microtus_ochrogaster ENSMOCG00000012605
cricetulus_griseus_crigri_1.0 ENSCGRG00000012534
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013696
cricetulus_griseus_crigri-picr ENSCGRG00015023783
mesocricetus_auratus ENSMAUG00000020079
nannospalax_galili ENSNGAG00000012857
tupaia_belangeri ENSTBEG00000007205
pan_troglodytes ENSPTRG00000006949
pan_paniscus ENSPPAG00000035702
homo_sapiens ENSG00000103932
gorilla_gorilla ENSGGOG00000007018
pongo_abelii ENSPPYG00000006377
nomascus_leucogenys ENSNLEG00000013883
rhinopithecus_roxellana ENSRROG00000034323
rhinopithecus_bieti ENSRBIG00000028641
colobus_angolensis_palliatus ENSCANG00000039538
papio_anubis ENSPANG00000018792
theropithecus_gelada ENSTGEG00000002502
cercocebus_atys ENSCATG00000031218
mandrillus_leucophaeus ENSMLEG00000042603
macaca_mulatta ENSMMUG00000008175
macaca_fascicularis ENSMFAG00000042240
macaca_nemestrina ENSMNEG00000028606
chlorocebus_sabaeus ENSCSAG00000007807
saimiri_boliviensis_boliviensis ENSSBOG00000029135
cebus_capucinus_imitator ENSCCAG00000022515
callithrix_jacchus ENSCJAG00000020713
aotus_nancymaae ENSANAG00000021736
carlito_syrichta ENSTSYG00000012307
propithecus_coquereli ENSPCOG00000023559
prolemur_simus ENSPSMG00000005994
microcebus_murinus ENSMICG00000015898
otolemur_garnettii ENSOGAG00000030346
oryctolagus_cuniculus ENSOCUG00000007409
ochotona_princeps ENSOPRG00000016553
choloepus_hoffmanni ENSCHOG00000010770
dasypus_novemcinctus ENSDNOG00000018324
loxodonta_africana ENSLAFG00000017779
procavia_capensis ENSPCAG00000005730
echinops_telfairi ENSETEG00000020105
phascolarctos_cinereus ENSPCIG00000027752
notamacropus_eugenii ENSMEUG00000002496
sarcophilus_harrisii ENSSHAG00000017232
monodelphis_domestica ENSMODG00000000111
ornithorhynchus_anatinus ENSOANG00000032166
paramormyrops_kingsleyae ENSPKIG00000022720
scleropages_formosus ENSSFOG00015017757
monopterus_albus ENSMALG00000010282
mastacembelus_armatus ENSMAMG00000000483
anabas_testudineus ENSATEG00000014787
seriola_lalandi_dorsalis ENSSLDG00000005587
seriola_dumerili ENSSDUG00000018797
scophthalmus_maximus ENSSMAG00000020594
labrus_bergylta ENSLBEG00000013085
gasterosteus_aculeatus ENSGACG00000008807
takifugu_rubripes ENSTRUG00000013352
tetraodon_nigroviridis ENSTNIG00000017322
mola_mola ENSMMOG00000011994
amphiprion_percula ENSAPEG00000021512
amphiprion_ocellaris ENSAOCG00000009681
acanthochromis_polyacanthus ENSAPOG00000016079
stegastes_partitus ENSSPAG00000003269
maylandia_zebra ENSMZEG00005027918
haplochromis_burtoni ENSHBUG00000001505
pundamilia_nyererei ENSPNYG00000021343
astatotilapia_calliptera ENSACLG00000019107
maylandia_zebra ENSMZEG00005006585
neolamprologus_brichardi ENSNBRG00000010269
oreochromis_niloticus ENSONIG00000020095
amphilophus_citrinellus ENSACIG00000024002
xiphophorus_maculatus ENSXMAG00000013276
xiphophorus_couchianus ENSXCOG00000007503
gambusia_affinis ENSGAFG00000003098
poecilia_reticulata ENSPREG00000016704
poecilia_reticulata ENSPREG00000016760
poecilia_latipinna ENSPLAG00000015483
poecilia_formosa ENSPFOG00000005635
poecilia_mexicana ENSPMEG00000001234
fundulus_heteroclitus ENSFHEG00000007180
cyprinodon_variegatus ENSCVAG00000011121
kryptolebias_marmoratus ENSKMAG00000006842
oryzias_latipes_asm223469v1 ENSORLG00015009600
oryzias_latipes_asm223467v1 ENSORLG00000015409
oryzias_latipes_asm223471v1 ENSORLG00020010959
oryzias_melastigma ENSOMEG00000007729
cynoglossus_semilaevis ENSCSEG00000001707
hippocampus_comes ENSHCOG00000015771
periophthalmus_magnuspinnatus ENSPMGG00000014323
gadus_morhua ENSGMOG00000011108
esox_lucius ENSELUG00000002206
pygocentrus_nattereri ENSPNAG00000021646
astyanax_mexicanus ENSAMXG00000011614
ictalurus_punctatus ENSIPUG00000020764
danio_rerio ENSDARG00000075072
lepisosteus_oculatus ENSLOCG00000014706
petromyzon_marinus ENSPMAG00000005607
eptatretus_burgeri ENSEBUG00000005905
ciona_intestinalis ENSCING00000014822
drosophila_melanogaster FBgn0052104
spermophilus_dauricus ENSSDAG00000020797
saccharomyces_cerevisiae_strain_s288c YDR527W
