astyanax_mexicanus ENSAMXG00000036016
pygocentrus_nattereri ENSPNAG00000005944
ictalurus_punctatus ENSIPUG00000008488
danio_rerio ENSDARG00000110016
paramormyrops_kingsleyae ENSPKIG00000006835
lepisosteus_oculatus ENSLOCG00000003912
latimeria_chalumnae ENSLACG00000014348
xenopus_tropicalis ENSXETG00000015977
cyanistes_caeruleus ENSCCEG00000010116
crocodylus_porosus ENSCPRG00005018348
pelodiscus_sinensis ENSPSIG00000018135
pogona_vitticeps ENSPVIG00000008202
cavia_porcellus ENSCPOG00000038612
octodon_degus ENSODEG00000004396
chinchilla_lanigera ENSCLAG00000002927
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006163
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018759
fukomys_damarensis ENSFDAG00000018202
urocitellus_parryii ENSUPAG00010010953
ictidomys_tridecemlineatus ENSSTOG00000024832
marmota_marmota_marmota ENSMMMG00000004901
castor_canadensis ENSCCNG00000000182
dipodomys_ordii ENSDORG00000023984
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014763
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025930
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0013959
mus_spicilegus ENSMSIG00000004033
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023860
rattus_norvegicus ENSRNOG00000007540
meriones_unguiculatus ENSMUGG00000006329
peromyscus_maniculatus_bairdii ENSPEMG00000010582
microtus_ochrogaster ENSMOCG00000017679
cricetulus_griseus_crigri-picr ENSCGRG00015019787
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020363
mesocricetus_auratus ENSMAUG00000014714
nannospalax_galili ENSNGAG00000000263
oryctolagus_cuniculus ENSOCUG00000007208
pan_paniscus ENSPPAG00000035955
pan_troglodytes ENSPTRG00000020339
homo_sapiens ENSG00000178860
gorilla_gorilla ENSGGOG00000009955
pongo_abelii ENSPPYG00000018665
nomascus_leucogenys ENSNLEG00000011452
macaca_fascicularis ENSMFAG00000043691
macaca_mulatta ENSMMUG00000000947
macaca_nemestrina ENSMNEG00000027061
cercocebus_atys ENSCATG00000032245
papio_anubis ENSPANG00000024238
theropithecus_gelada ENSTGEG00000022605
mandrillus_leucophaeus ENSMLEG00000027330
chlorocebus_sabaeus ENSCSAG00000013709
colobus_angolensis_palliatus ENSCANG00000023658
piliocolobus_tephrosceles ENSPTEG00000011840
rhinopithecus_bieti ENSRBIG00000028056
rhinopithecus_roxellana ENSRROG00000039839
saimiri_boliviensis_boliviensis ENSSBOG00000027195
cebus_capucinus_imitator ENSCCAG00000035736
callithrix_jacchus ENSCJAG00000040591
aotus_nancymaae ENSANAG00000028174
carlito_syrichta ENSTSYG00000031252
prolemur_simus ENSPSMG00000013114
propithecus_coquereli ENSPCOG00000021275
microcebus_murinus ENSMICG00000032216
otolemur_garnettii ENSOGAG00000013827
tupaia_belangeri ENSTBEG00000014659
erinaceus_europaeus ENSEEUG00000005021
loxodonta_africana ENSLAFG00000002649
procavia_capensis ENSPCAG00000004330
dasypus_novemcinctus ENSDNOG00000019019
ovis_aries ENSOARG00000004844
capra_hircus ENSCHIG00000013609
bos_taurus ENSBTAG00000005404
bos_mutus ENSBMUG00000018864
bison_bison_bison ENSBBBG00000005473
vicugna_pacos ENSVPAG00000000378
tursiops_truncatus ENSTTRG00000017260
sus_scrofa ENSSSCG00000006187
ursus_americanus ENSUAMG00000015549
ailuropoda_melanoleuca ENSAMEG00000005942
mustela_putorius_furo ENSMPUG00000010593
neovison_vison ENSNVIG00000017712
canis_lupus_familiaris ENSCAFG00000007923
canis_lupus_dingo ENSCAFG00020017734
vulpes_vulpes ENSVVUG00000019072
panthera_tigris_altaica ENSPTIG00000020243
panthera_pardus ENSPPRG00000022801
felis_catus ENSFCAG00000046691
equus_caballus ENSECAG00000008333
equus_asinus_asinus ENSEASG00005020094
myotis_lucifugus ENSMLUG00000008572
pteropus_vampyrus ENSPVAG00000009083
notechis_scutatus ENSNSUG00000014990
anolis_carolinensis ENSACAG00000014585
salvator_merianae ENSSMRG00000011264
sphenodon_punctatus ENSSPUG00000017753
gopherus_agassizii ENSGAGG00000012748
chelonoidis_abingdonii ENSCABG00000013420
chrysemys_picta_bellii ENSCPBG00000006902
anser_brachyrhynchus ENSABRG00000006888
anas_platyrhynchos_platyrhynchos ENSAPLG00000030495
calidris_pugnax ENSCPUG00000016230
nothoprocta_perdicaria ENSNPEG00000015818
junco_hyemalis ENSJHYG00000016808
zonotrichia_albicollis ENSZALG00000008874
lonchura_striata_domestica ENSLSDG00000013564
parus_major ENSPMJG00000005157
lepidothrix_coronata ENSLCOG00000004253
melopsittacus_undulatus ENSMUNG00000005706
gallus_gallus ENSGALG00000037777
coturnix_japonica ENSCJPG00005011713
numida_meleagris ENSNMEG00000017436
calidris_pygmaea ENSCPGG00000017146
apteryx_rowi ENSARWG00000008129
apteryx_haastii ENSAHAG00000008823
ficedula_albicollis ENSFALG00000008455
manacus_vitellinus ENSMVIG00005016011
taeniopygia_guttata ENSTGUG00000011502
phascolarctos_cinereus ENSPCIG00000023936
notamacropus_eugenii ENSMEUG00000005491
monodelphis_domestica ENSMODG00000007225
sarcophilus_harrisii ENSSHAG00000002801
amphiprion_percula ENSAPEG00000021894
amphiprion_ocellaris ENSAOCG00000000065
stegastes_partitus ENSSPAG00000015314
stegastes_partitus ENSSPAG00000016975
acanthochromis_polyacanthus ENSAPOG00000003321
maylandia_zebra ENSMZEG00005021540
haplochromis_burtoni ENSHBUG00000020006
astatotilapia_calliptera ENSACLG00000024904
pundamilia_nyererei ENSPNYG00000001587
neolamprologus_brichardi ENSNBRG00000023732
oreochromis_niloticus ENSONIG00000014278
amphilophus_citrinellus ENSACIG00000022792
gambusia_affinis ENSGAFG00000008205
xiphophorus_couchianus ENSXCOG00000009355
xiphophorus_maculatus ENSXMAG00000010332
poecilia_mexicana ENSPMEG00000006336
poecilia_latipinna ENSPLAG00000015114
poecilia_formosa ENSPFOG00000020725
poecilia_reticulata ENSPREG00000017967
fundulus_heteroclitus ENSFHEG00000017970
cyprinodon_variegatus ENSCVAG00000001214
oryzias_latipes_asm223469v1 ENSORLG00015016490
oryzias_latipes_asm223471v1 ENSORLG00020016298
oryzias_latipes_asm223467v1 ENSORLG00000008030
oryzias_melastigma ENSOMEG00000009958
seriola_dumerili ENSSDUG00000012965
seriola_lalandi_dorsalis ENSSLDG00000006821
cynoglossus_semilaevis ENSCSEG00000009930
scophthalmus_maximus ENSSMAG00000016232
anabas_testudineus ENSATEG00000013067
labrus_bergylta ENSLBEG00000015031
monopterus_albus ENSMALG00000001369
mastacembelus_armatus ENSMAMG00000023052
tetraodon_nigroviridis ENSTNIG00000008188
takifugu_rubripes ENSTRUG00000012425
mola_mola ENSMMOG00000003521
periophthalmus_magnuspinnatus ENSPMGG00000009761
gasterosteus_aculeatus ENSGACG00000002802
kryptolebias_marmoratus ENSKMAG00000007175
hippocampus_comes ENSHCOG00000007908
esox_lucius ENSELUG00000007503
eptatretus_burgeri ENSEBUG00000008597
eptatretus_burgeri ENSEBUG00000015178
