notamacropus_eugenii ENSMEUG00000007444
monodelphis_domestica ENSMODG00000017653
phascolarctos_cinereus ENSPCIG00000032718
monodelphis_domestica ENSMODG00000028300
sarcophilus_harrisii ENSSHAG00000018213
dipodomys_ordii ENSDORG00000024912
castor_canadensis ENSCCNG00000025401
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001014507
cricetulus_griseus_crigri-picr ENSCGRG00015004300
cricetulus_griseus_crigri_1.0 ENSCGRG00000004993
mesocricetus_auratus ENSMAUG00000021921
microtus_ochrogaster ENSMOCG00000000498
peromyscus_maniculatus_bairdii ENSPEMG00000028938
mus_spicilegus ENSMSIG00000013161
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027414
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032744
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026434
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028764
rattus_norvegicus ENSRNOG00000015318
meriones_unguiculatus ENSMUGG00000007666
nannospalax_galili ENSNGAG00000014484
jaculus_jaculus ENSJJAG00000015899
urocitellus_parryii ENSUPAG00010016578
spermophilus_dauricus ENSSDAG00000003492
marmota_marmota_marmota ENSMMMG00000002927
ictidomys_tridecemlineatus ENSSTOG00000010427
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012182
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001628
fukomys_damarensis ENSFDAG00000012299
octodon_degus ENSODEG00000006313
chinchilla_lanigera ENSCLAG00000012566
cavia_porcellus ENSCPOG00000038617
cavia_aperea ENSCAPG00000016203
oryctolagus_cuniculus ENSOCUG00000000560
ochotona_princeps ENSOPRG00000016716
pan_paniscus ENSPPAG00000029785
pan_troglodytes ENSPTRG00000047504
homo_sapiens ENSG00000163909
gorilla_gorilla ENSGGOG00000008268
pongo_abelii ENSPPYG00000001505
nomascus_leucogenys ENSNLEG00000011965
colobus_angolensis_palliatus ENSCANG00000040093
piliocolobus_tephrosceles ENSPTEG00000028654
rhinopithecus_roxellana ENSRROG00000035732
rhinopithecus_bieti ENSRBIG00000001782
macaca_mulatta ENSMMUG00000018861
macaca_fascicularis ENSMFAG00000045585
macaca_nemestrina ENSMNEG00000009070
theropithecus_gelada ENSTGEG00000023076
papio_anubis ENSPANG00000006227
cercocebus_atys ENSCATG00000037907
mandrillus_leucophaeus ENSMLEG00000032705
chlorocebus_sabaeus ENSCSAG00000001134
cebus_capucinus_imitator ENSCCAG00000024717
saimiri_boliviensis_boliviensis ENSSBOG00000035072
callithrix_jacchus ENSCJAG00000043389
aotus_nancymaae ENSANAG00000019401
carlito_syrichta ENSTSYG00000026005
microcebus_murinus ENSMICG00000030376
prolemur_simus ENSPSMG00000020795
propithecus_coquereli ENSPCOG00000000827
otolemur_garnettii ENSOGAG00000030877
tupaia_belangeri ENSTBEG00000001138
ovis_aries ENSOARG00000020088
capra_hircus ENSCHIG00000013434
bos_mutus ENSBMUG00000013975
bos_taurus ENSBTAG00000008688
bison_bison_bison ENSBBBG00000009396
tursiops_truncatus ENSTTRG00000014353
sus_scrofa ENSSSCG00000038956
vicugna_pacos ENSVPAG00000010045
erinaceus_europaeus ENSEEUG00000002368
equus_asinus_asinus ENSEASG00005014122
equus_caballus ENSECAG00000007220
ursus_maritimus ENSUMAG00000019523
ursus_americanus ENSUAMG00000000290
ailuropoda_melanoleuca ENSAMEG00000011612
canis_lupus_dingo ENSCAFG00020004158
vulpes_vulpes ENSVVUG00000005234
neovison_vison ENSNVIG00000014595
mustela_putorius_furo ENSMPUG00000014412
panthera_tigris_altaica ENSPTIG00000005479
panthera_pardus ENSPPRG00000016794
felis_catus ENSFCAG00000037969
myotis_lucifugus ENSMLUG00000029490
sorex_araneus ENSSARG00000005647
dasypus_novemcinctus ENSDNOG00000010392
choloepus_hoffmanni ENSCHOG00000004358
loxodonta_africana ENSLAFG00000027563
ornithorhynchus_anatinus ENSOANG00000010000
chrysemys_picta_bellii ENSCPBG00000001029
chelonoidis_abingdonii ENSCABG00000002051
pelodiscus_sinensis ENSPSIG00000016897
sphenodon_punctatus ENSSPUG00000003299
calidris_pygmaea ENSCPGG00000008265
calidris_pugnax ENSCPUG00000017756
melopsittacus_undulatus ENSMUNG00000002204
lepidothrix_coronata ENSLCOG00000009676
manacus_vitellinus ENSMVIG00005008973
lonchura_striata_domestica ENSLSDG00000000635
taeniopygia_guttata ENSTGUG00000001265
serinus_canaria ENSSCAG00000006771
ficedula_albicollis ENSFALG00000000542
parus_major ENSPMJG00000000826
cyanistes_caeruleus ENSCCEG00000016865
junco_hyemalis ENSJHYG00000013967
zonotrichia_albicollis ENSZALG00000015988
apteryx_owenii ENSAOWG00000010445
apteryx_haastii ENSAHAG00000009817
apteryx_rowi ENSARWG00000011181
dromaius_novaehollandiae ENSDNVG00000008794
anser_brachyrhynchus ENSABRG00000013028
anas_platyrhynchos_platyrhynchos ENSAPLG00000028745
gallus_gallus ENSGALG00000034986
coturnix_japonica ENSCJPG00005005032
numida_meleagris ENSNMEG00000011824
nothoprocta_perdicaria ENSNPEG00000009400
crocodylus_porosus ENSCPRG00005016232
latimeria_chalumnae ENSLACG00000012215
