labrus_bergylta ENSLBEG00000022965
gasterosteus_aculeatus ENSGACG00000008396
mola_mola ENSMMOG00000012183
mastacembelus_armatus ENSMAMG00000001886
monopterus_albus ENSMALG00000009369
anabas_testudineus ENSATEG00000015714
scophthalmus_maximus ENSSMAG00000001695
cynoglossus_semilaevis ENSCSEG00000001497
seriola_dumerili ENSSDUG00000019869
seriola_lalandi_dorsalis ENSSLDG00000012348
amphiprion_ocellaris ENSAOCG00000007613
amphiprion_percula ENSAPEG00000022829
acanthochromis_polyacanthus ENSAPOG00000015372
stegastes_partitus ENSSPAG00000012841
pundamilia_nyererei ENSPNYG00000022179
haplochromis_burtoni ENSHBUG00000022892
maylandia_zebra ENSMZEG00005007610
astatotilapia_calliptera ENSACLG00000020462
neolamprologus_brichardi ENSNBRG00000009262
oreochromis_niloticus ENSONIG00000020123
amphilophus_citrinellus ENSACIG00000024237
poecilia_formosa ENSPFOG00000003704
poecilia_latipinna ENSPLAG00000004277
poecilia_mexicana ENSPMEG00000012890
poecilia_reticulata ENSPREG00000015351
xiphophorus_maculatus ENSXMAG00000013505
fundulus_heteroclitus ENSFHEG00000008311
cyprinodon_variegatus ENSCVAG00000007491
kryptolebias_marmoratus ENSKMAG00000005855
oryzias_latipes_asm223467v1 ENSORLG00000015793
oryzias_latipes_asm223471v1 ENSORLG00020009693
oryzias_latipes_asm223469v1 ENSORLG00015008522
oryzias_melastigma ENSOMEG00000006477
takifugu_rubripes ENSTRUG00000010325
tetraodon_nigroviridis ENSTNIG00000017350
hippocampus_comes ENSHCOG00000021000
periophthalmus_magnuspinnatus ENSPMGG00000006086
gadus_morhua ENSGMOG00000010786
esox_lucius ENSELUG00000011102
pygocentrus_nattereri ENSPNAG00000010861
astyanax_mexicanus ENSAMXG00000021326
ictalurus_punctatus ENSIPUG00000002620
danio_rerio ENSDARG00000060785
scleropages_formosus ENSSFOG00015012929
paramormyrops_kingsleyae ENSPKIG00000017970
lepisosteus_oculatus ENSLOCG00000010048
xiphophorus_couchianus ENSXCOG00000008573
gambusia_affinis ENSGAFG00000011266
ornithorhynchus_anatinus ENSOANG00000021161
phascolarctos_cinereus ENSPCIG00000020430
notamacropus_eugenii ENSMEUG00000003241
sarcophilus_harrisii ENSSHAG00000013668
monodelphis_domestica ENSMODG00000008578
castor_canadensis ENSCCNG00000017747
dipodomys_ordii ENSDORG00000004066
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034501
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018681
mus_spicilegus ENSMSIG00000024955
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017836
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0029592
rattus_norvegicus ENSRNOG00000005568
meriones_unguiculatus ENSMUGG00000019661
microtus_ochrogaster ENSMOCG00000007196
peromyscus_maniculatus_bairdii ENSPEMG00000012337
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001003784
cricetulus_griseus_crigri_1.0 ENSCGRG00000016057
cricetulus_griseus_crigri-picr ENSCGRG00015026987
mesocricetus_auratus ENSMAUG00000005473
nannospalax_galili ENSNGAG00000007598
jaculus_jaculus ENSJJAG00000010856
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011665
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005909
fukomys_damarensis ENSFDAG00000018481
chinchilla_lanigera ENSCLAG00000003900
octodon_degus ENSODEG00000014733
cavia_porcellus ENSCPOG00000003849
cavia_aperea ENSCAPG00000013682
spermophilus_dauricus ENSSDAG00000020953
urocitellus_parryii ENSUPAG00010001916
ictidomys_tridecemlineatus ENSSTOG00000005741
marmota_marmota_marmota ENSMMMG00000006153
oryctolagus_cuniculus ENSOCUG00000029440
ochotona_princeps ENSOPRG00000001786
pan_troglodytes ENSPTRG00000006405
pan_paniscus ENSPPAG00000031111
homo_sapiens ENSG00000126773
gorilla_gorilla ENSGGOG00000027487
pongo_abelii ENSPPYG00000005869
nomascus_leucogenys ENSNLEG00000013667
piliocolobus_tephrosceles ENSPTEG00000001131
colobus_angolensis_palliatus ENSCANG00000032252
rhinopithecus_bieti ENSRBIG00000027717
rhinopithecus_roxellana ENSRROG00000035973
theropithecus_gelada ENSTGEG00000014667
papio_anubis ENSPANG00000007523
mandrillus_leucophaeus ENSMLEG00000038345
cercocebus_atys ENSCATG00000043654
macaca_fascicularis ENSMFAG00000032543
macaca_nemestrina ENSMNEG00000042532
chlorocebus_sabaeus ENSCSAG00000014213
macaca_mulatta ENSMMUG00000048115
macaca_mulatta ENSMMUG00000015443
cebus_capucinus_imitator ENSCCAG00000031427
saimiri_boliviensis_boliviensis ENSSBOG00000019535
callithrix_jacchus ENSCJAG00000019055
aotus_nancymaae ENSANAG00000019931
carlito_syrichta ENSTSYG00000032230
carlito_syrichta ENSTSYG00000030943
propithecus_coquereli ENSPCOG00000003204
prolemur_simus ENSPSMG00000025766
microcebus_murinus ENSMICG00000034043
otolemur_garnettii ENSOGAG00000034035
pteropus_vampyrus ENSPVAG00000002781
myotis_lucifugus ENSMLUG00000026199
equus_asinus_asinus ENSEASG00005016148
equus_asinus_asinus ENSEASG00005016146
equus_caballus ENSECAG00000000365
ovis_aries ENSOARG00000021124
capra_hircus ENSCHIG00000027192
bos_mutus ENSBMUG00000009809
bos_taurus ENSBTAG00000014096
bison_bison_bison ENSBBBG00000020502
tursiops_truncatus ENSTTRG00000005494
sus_scrofa ENSSSCG00000005082
vicugna_pacos ENSVPAG00000005234
ursus_americanus ENSUAMG00000008978
ursus_americanus ENSUAMG00000008976
ursus_maritimus ENSUMAG00000013787
ursus_maritimus ENSUMAG00000013796
ailuropoda_melanoleuca ENSAMEG00000002894
mustela_putorius_furo ENSMPUG00000006290
neovison_vison ENSNVIG00000006277
canis_lupus_familiaris ENSCAFG00000015592
canis_lupus_dingo ENSCAFG00020008166
vulpes_vulpes ENSVVUG00000029499
panthera_pardus ENSPPRG00000008286
panthera_tigris_altaica ENSPTIG00000006892
felis_catus ENSFCAG00000007893
sorex_araneus ENSSARG00000003994
sorex_araneus ENSSARG00000004539
erinaceus_europaeus ENSEEUG00000008197
choloepus_hoffmanni ENSCHOG00000004529
dasypus_novemcinctus ENSDNOG00000004618
loxodonta_africana ENSLAFG00000014203
loxodonta_africana ENSLAFG00000026397
echinops_telfairi ENSETEG00000019609
ornithorhynchus_anatinus ENSOANG00000011855
lepidothrix_coronata ENSLCOG00000005540
manacus_vitellinus ENSMVIG00005009398
junco_hyemalis ENSJHYG00000014213
zonotrichia_albicollis ENSZALG00000005760
serinus_canaria ENSSCAG00000005247
taeniopygia_guttata ENSTGUG00000013002
lonchura_striata_domestica ENSLSDG00000013052
ficedula_albicollis ENSFALG00000003459
parus_major ENSPMJG00000002265
cyanistes_caeruleus ENSCCEG00000013207
melopsittacus_undulatus ENSMUNG00000002545
calidris_pygmaea ENSCPGG00000012845
calidris_pugnax ENSCPUG00000001041
anser_brachyrhynchus ENSABRG00000013653
anas_platyrhynchos_platyrhynchos ENSAPLG00000005544
gallus_gallus ENSGALG00000011922
coturnix_japonica ENSCJPG00005005503
meleagris_gallopavo ENSMGAG00000013581
numida_meleagris ENSNMEG00000016987
nothoprocta_perdicaria ENSNPEG00000012204
nothoprocta_perdicaria ENSNPEG00000012203
apteryx_haastii ENSAHAG00000005578
apteryx_owenii ENSAOWG00000013268
apteryx_rowi ENSARWG00000011473
dromaius_novaehollandiae ENSDNVG00000015824
crocodylus_porosus ENSCPRG00005018012
chelonoidis_abingdonii ENSCABG00000000919
chelonoidis_abingdonii ENSCABG00000000916
gopherus_agassizii ENSGAGG00000025475
chrysemys_picta_bellii ENSCPBG00000000559
pelodiscus_sinensis ENSPSIG00000005798
anolis_carolinensis ENSACAG00000015129
pogona_vitticeps ENSPVIG00000008446
notechis_scutatus ENSNSUG00000019111
salvator_merianae ENSSMRG00000012405
sphenodon_punctatus ENSSPUG00000009959
xenopus_tropicalis ENSXETG00000016956
latimeria_chalumnae ENSLACG00000018637
ciona_savignyi ENSCSAVG00000007884
ciona_intestinalis ENSCING00000022355
