anser_brachyrhynchus ENSABRG00000012217
anas_platyrhynchos_platyrhynchos ENSAPLG00000002545
gallus_gallus ENSGALG00000004282
coturnix_japonica ENSCJPG00005005169
meleagris_gallopavo ENSMGAG00000005957
numida_meleagris ENSNMEG00000011954
calidris_pygmaea ENSCPGG00000018022
calidris_pugnax ENSCPUG00000016262
melopsittacus_undulatus ENSMUNG00000009076
apteryx_haastii ENSAHAG00000010618
apteryx_rowi ENSARWG00000011035
apteryx_owenii ENSAOWG00000010928
dromaius_novaehollandiae ENSDNVG00000008485
nothoprocta_perdicaria ENSNPEG00000010484
manacus_vitellinus ENSMVIG00005008548
lepidothrix_coronata ENSLCOG00000009618
taeniopygia_guttata ENSTGUG00000001146
lonchura_striata_domestica ENSLSDG00000000499
junco_hyemalis ENSJHYG00000000571
zonotrichia_albicollis ENSZALG00000016026
serinus_canaria ENSSCAG00000006926
ficedula_albicollis ENSFALG00000000481
parus_major ENSPMJG00000000249
cyanistes_caeruleus ENSCCEG00000016796
crocodylus_porosus ENSCPRG00005016665
chelonoidis_abingdonii ENSCABG00000001902
gopherus_agassizii ENSGAGG00000009242
chrysemys_picta_bellii ENSCPBG00000025089
pelodiscus_sinensis ENSPSIG00000014145
anolis_carolinensis ENSACAG00000017846
pogona_vitticeps ENSPVIG00000020130
notechis_scutatus ENSNSUG00000013019
salvator_merianae ENSSMRG00000001350
sphenodon_punctatus ENSSPUG00000015937
equus_asinus_asinus ENSEASG00005004277
equus_caballus ENSECAG00000020134
myotis_lucifugus ENSMLUG00000012084
ursus_americanus ENSUAMG00000001783
ursus_maritimus ENSUMAG00000013127
ailuropoda_melanoleuca ENSAMEG00000010061
mustela_putorius_furo ENSMPUG00000015835
neovison_vison ENSNVIG00000023123
canis_lupus_familiaris ENSCAFG00000012947
canis_lupus_dingo ENSCAFG00020020917
vulpes_vulpes ENSVVUG00000026946
panthera_pardus ENSPPRG00000003225
panthera_tigris_altaica ENSPTIG00000012025
felis_catus ENSFCAG00000041570
capra_hircus ENSCHIG00000021890
ovis_aries ENSOARG00000006575
bos_mutus ENSBMUG00000022148
bos_taurus ENSBTAG00000017452
bison_bison_bison ENSBBBG00000014529
tursiops_truncatus ENSTTRG00000014898
sus_scrofa ENSSSCG00000024818
vicugna_pacos ENSVPAG00000007696
pteropus_vampyrus ENSPVAG00000005833
erinaceus_europaeus ENSEEUG00000006063
pan_paniscus ENSPPAG00000030742
pan_troglodytes ENSPTRG00000045149
homo_sapiens ENSG00000117602
gorilla_gorilla ENSGGOG00000013360
pongo_abelii ENSPPYG00000001718
nomascus_leucogenys ENSNLEG00000008954
piliocolobus_tephrosceles ENSPTEG00000015060
colobus_angolensis_palliatus ENSCANG00000032529
rhinopithecus_roxellana ENSRROG00000032065
rhinopithecus_bieti ENSRBIG00000029315
macaca_fascicularis ENSMFAG00000032259
macaca_nemestrina ENSMNEG00000045388
macaca_mulatta ENSMMUG00000022927
papio_anubis ENSPANG00000005865
theropithecus_gelada ENSTGEG00000005219
cercocebus_atys ENSCATG00000033944
mandrillus_leucophaeus ENSMLEG00000033022
chlorocebus_sabaeus ENSCSAG00000000943
callithrix_jacchus ENSCJAG00000020838
cebus_capucinus_imitator ENSCCAG00000026460
saimiri_boliviensis_boliviensis ENSSBOG00000007870
aotus_nancymaae ENSANAG00000023505
carlito_syrichta ENSTSYG00000007638
prolemur_simus ENSPSMG00000012990
propithecus_coquereli ENSPCOG00000016756
otolemur_garnettii ENSOGAG00000015460
loxodonta_africana ENSLAFG00000017638
procavia_capensis ENSPCAG00000016296
echinops_telfairi ENSETEG00000009072
chinchilla_lanigera ENSCLAG00000008751
octodon_degus ENSODEG00000014403
cavia_porcellus ENSCPOG00000003363
cavia_aperea ENSCAPG00000014630
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010305
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017935
fukomys_damarensis ENSFDAG00000018927
urocitellus_parryii ENSUPAG00010021151
ictidomys_tridecemlineatus ENSSTOG00000002884
marmota_marmota_marmota ENSMMMG00000018455
spermophilus_dauricus ENSSDAG00000020584
castor_canadensis ENSCCNG00000022674
tupaia_belangeri ENSTBEG00000007132
cricetulus_griseus_crigri-picr ENSCGRG00015019037
cricetulus_griseus_crigri_1.0 ENSCGRG00000017343
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021122
mesocricetus_auratus ENSMAUG00000002939
microtus_ochrogaster ENSMOCG00000014967
peromyscus_maniculatus_bairdii ENSPEMG00000004682
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027618
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000059713
mus_spicilegus ENSMSIG00000003535
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026638
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028971
rattus_norvegicus ENSRNOG00000018576
meriones_unguiculatus ENSMUGG00000020921
jaculus_jaculus ENSJJAG00000011623
dipodomys_ordii ENSDORG00000007662
oryctolagus_cuniculus ENSOCUG00000000386
ochotona_princeps ENSOPRG00000004017
sorex_araneus ENSSARG00000009680
microcebus_murinus ENSMICG00000038019
choloepus_hoffmanni ENSCHOG00000003243
dasypus_novemcinctus ENSDNOG00000011357
notamacropus_eugenii ENSMEUG00000010611
phascolarctos_cinereus ENSPCIG00000014253
sarcophilus_harrisii ENSSHAG00000010009
monodelphis_domestica ENSMODG00000013089
ornithorhynchus_anatinus ENSOANG00000002204
xenopus_tropicalis ENSXETG00000034070
latimeria_chalumnae ENSLACG00000015282
cynoglossus_semilaevis ENSCSEG00000002175
periophthalmus_magnuspinnatus ENSPMGG00000019244
xiphophorus_couchianus ENSXCOG00000004862
xiphophorus_maculatus ENSXMAG00000007692
poecilia_mexicana ENSPMEG00000010610
gambusia_affinis ENSGAFG00000002275
cyprinodon_variegatus ENSCVAG00000015443
fundulus_heteroclitus ENSFHEG00000006461
scophthalmus_maximus ENSSMAG00000019874
mola_mola ENSMMOG00000010183
hippocampus_comes ENSHCOG00000013651
anabas_testudineus ENSATEG00000012367
labrus_bergylta ENSLBEG00000004882
