anser_brachyrhynchus ENSABRG00000001757
anas_platyrhynchos_platyrhynchos ENSAPLG00000018877
apteryx_owenii ENSAOWG00000015852
sorex_araneus ENSSARG00000004696
erinaceus_europaeus ENSEEUG00000008415
ovis_aries ENSOARG00000019744
tupaia_belangeri ENSTBEG00000004991
pan_paniscus ENSPPAG00000035854
pan_troglodytes ENSPTRG00000044799
gorilla_gorilla ENSGGOG00000022261
pongo_abelii ENSPPYG00000012332
pan_paniscus ENSPPAG00000037768
pan_troglodytes ENSPTRG00000012022
gorilla_gorilla ENSGGOG00000005360
nomascus_leucogenys ENSNLEG00000010138
papio_anubis ENSPANG00000007752
mandrillus_leucophaeus ENSMLEG00000040023
macaca_mulatta ENSMMUG00000010224
macaca_nemestrina ENSMNEG00000032828
macaca_fascicularis ENSMFAG00000040656
theropithecus_gelada ENSTGEG00000011918
cercocebus_atys ENSCATG00000034898
rhinopithecus_bieti ENSRBIG00000037401
rhinopithecus_roxellana ENSRROG00000032234
piliocolobus_tephrosceles ENSPTEG00000018022
colobus_angolensis_palliatus ENSCANG00000033610
cebus_capucinus_imitator ENSCCAG00000029814
callithrix_jacchus ENSCJAG00000019256
aotus_nancymaae ENSANAG00000036286
microcebus_murinus ENSMICG00000038189
propithecus_coquereli ENSPCOG00000028451
prolemur_simus ENSPSMG00000017945
otolemur_garnettii ENSOGAG00000008410
oryctolagus_cuniculus ENSOCUG00000022967
ailuropoda_melanoleuca ENSAMEG00000016115
vulpes_vulpes ENSVVUG00000028025
bos_mutus ENSBMUG00000011845
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029612
mus_spicilegus ENSMSIG00000014947
octodon_degus ENSODEG00000014741
anabas_testudineus ENSATEG00000014733
takifugu_rubripes ENSTRUG00000014833
poecilia_reticulata ENSPREG00000017403
paramormyrops_kingsleyae ENSPKIG00000001853
