castor_canadensis ENSCCNG00000000275
dipodomys_ordii ENSDORG00000008315
mus_spicilegus ENSMSIG00000021090
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029484
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0028429
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0027432
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017210
rattus_norvegicus ENSRNOG00000002045
meriones_unguiculatus ENSMUGG00000023977
cricetulus_griseus_crigri-picr ENSCGRG00015019458
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015457
cricetulus_griseus_crigri_1.0 ENSCGRG00000011590
mesocricetus_auratus ENSMAUG00000014728
microtus_ochrogaster ENSMOCG00000017318
peromyscus_maniculatus_bairdii ENSPEMG00000000393
nannospalax_galili ENSNGAG00000006592
jaculus_jaculus ENSJJAG00000013184
octodon_degus ENSODEG00000008653
octodon_degus ENSODEG00000011032
octodon_degus ENSODEG00000004480
chinchilla_lanigera ENSCLAG00000004295
cavia_porcellus ENSCPOG00000012850
cavia_aperea ENSCAPG00000015607
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005040
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100003590
fukomys_damarensis ENSFDAG00000012670
ictidomys_tridecemlineatus ENSSTOG00000020088
marmota_marmota_marmota ENSMMMG00000006017
spermophilus_dauricus ENSSDAG00000018337
urocitellus_parryii ENSUPAG00010008034
pan_paniscus ENSPPAG00000033529
pan_troglodytes ENSPTRG00000016202
homo_sapiens ENSG00000138772
gorilla_gorilla ENSGGOG00000010223
pongo_abelii ENSPPYG00000014872
nomascus_leucogenys ENSNLEG00000008349
colobus_angolensis_palliatus ENSCANG00000020129
piliocolobus_tephrosceles ENSPTEG00000023622
rhinopithecus_roxellana ENSRROG00000031368
rhinopithecus_bieti ENSRBIG00000012224
macaca_mulatta ENSMMUG00000022218
macaca_fascicularis ENSMFAG00000003067
macaca_nemestrina ENSMNEG00000029892
cercocebus_atys ENSCATG00000043647
papio_anubis ENSPANG00000015227
mandrillus_leucophaeus ENSMLEG00000042748
theropithecus_gelada ENSTGEG00000011996
chlorocebus_sabaeus ENSCSAG00000004501
saimiri_boliviensis_boliviensis ENSSBOG00000035199
cebus_capucinus_imitator ENSCCAG00000031047
callithrix_jacchus ENSCJAG00000014968
