chelonoidis_abingdonii ENSCABG00000009371
gopherus_agassizii ENSGAGG00000020337
chrysemys_picta_bellii ENSCPBG00000012062
apteryx_haastii ENSAHAG00000012705
apteryx_owenii ENSAOWG00000014341
dromaius_novaehollandiae ENSDNVG00000011619
taeniopygia_guttata ENSTGUG00000009800
ficedula_albicollis ENSFALG00000007641
zonotrichia_albicollis ENSZALG00000012979
junco_hyemalis ENSJHYG00000012440
lepidothrix_coronata ENSLCOG00000003612
calidris_pygmaea ENSCPGG00000004876
calidris_pugnax ENSCPUG00000008500
melopsittacus_undulatus ENSMUNG00000014743
coturnix_japonica ENSCJPG00005014646
gallus_gallus ENSGALG00000005254
salvator_merianae ENSSMRG00000011136
anolis_carolinensis ENSACAG00000029155
sphenodon_punctatus ENSSPUG00000001146
phascolarctos_cinereus ENSPCIG00000027173
monodelphis_domestica ENSMODG00000025769
sarcophilus_harrisii ENSSHAG00000000837
loxodonta_africana ENSLAFG00000009630
procavia_capensis ENSPCAG00000010252
echinops_telfairi ENSETEG00000011620
propithecus_coquereli ENSPCOG00000018638
prolemur_simus ENSPSMG00000013489
microcebus_murinus ENSMICG00000005693
otolemur_garnettii ENSOGAG00000009489
carlito_syrichta ENSTSYG00000014768
callithrix_jacchus ENSCJAG00000016854
saimiri_boliviensis_boliviensis ENSSBOG00000029855
cebus_capucinus_imitator ENSCCAG00000034744
aotus_nancymaae ENSANAG00000022621
pongo_abelii ENSPPYG00000007421
homo_sapiens ENSG00000217555
macaca_fascicularis ENSMFAG00000032896
macaca_nemestrina ENSMNEG00000041932
mandrillus_leucophaeus ENSMLEG00000031540
theropithecus_gelada ENSTGEG00000003841
cercocebus_atys ENSCATG00000032887
chlorocebus_sabaeus ENSCSAG00000004662
piliocolobus_tephrosceles ENSPTEG00000020373
papio_anubis ENSPANG00000007358
castor_canadensis ENSCCNG00000018037
ictidomys_tridecemlineatus ENSSTOG00000007682
urocitellus_parryii ENSUPAG00010021432
marmota_marmota_marmota ENSMMMG00000008795
spermophilus_dauricus ENSSDAG00000015159
mus_spicilegus ENSMSIG00000023711
mus_spicilegus ENSMSIG00000023656
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032558
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000054400
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031441
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023038
rattus_norvegicus ENSRNOG00000012752
meriones_unguiculatus ENSMUGG00000000333
cricetulus_griseus_crigri_1.0 ENSCGRG00000008127
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011441
cricetulus_griseus_crigri-picr ENSCGRG00015003885
mesocricetus_auratus ENSMAUG00000019904
peromyscus_maniculatus_bairdii ENSPEMG00000000227
microtus_ochrogaster ENSMOCG00000018064
nannospalax_galili ENSNGAG00000009452
octodon_degus ENSODEG00000016474
chinchilla_lanigera ENSCLAG00000008088
cavia_aperea ENSCAPG00000014427
cavia_porcellus ENSCPOG00000040504
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000012002
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017330
fukomys_damarensis ENSFDAG00000015581
tupaia_belangeri ENSTBEG00000011666
erinaceus_europaeus ENSEEUG00000013588
sorex_araneus ENSSARG00000012579
ursus_americanus ENSUAMG00000018945
ailuropoda_melanoleuca ENSAMEG00000017037
canis_lupus_familiaris ENSCAFG00000030123
canis_lupus_dingo ENSCAFG00020017449
neovison_vison ENSNVIG00000011277
mustela_putorius_furo ENSMPUG00000005042
panthera_pardus ENSPPRG00000022221
panthera_tigris_altaica ENSPTIG00000017049
felis_catus ENSFCAG00000033590
equus_caballus ENSECAG00000026929
equus_asinus_asinus ENSEASG00005010877
pteropus_vampyrus ENSPVAG00000000188
bos_mutus ENSBMUG00000005291
bos_taurus ENSBTAG00000038858
bison_bison_bison ENSBBBG00000003289
capra_hircus ENSCHIG00000023696
ovis_aries ENSOARG00000001962
tursiops_truncatus ENSTTRG00000011048
sus_scrofa ENSSSCG00000031161
dasypus_novemcinctus ENSDNOG00000001485
pygocentrus_nattereri ENSPNAG00000024594
astyanax_mexicanus ENSAMXG00000036918
ictalurus_punctatus ENSIPUG00000014173
seriola_dumerili ENSSDUG00000006956
seriola_lalandi_dorsalis ENSSLDG00000000093
scophthalmus_maximus ENSSMAG00000021345
amphiprion_ocellaris ENSAOCG00000003775
amphiprion_percula ENSAPEG00000019640
labrus_bergylta ENSLBEG00000011555
gasterosteus_aculeatus ENSGACG00000015423
mastacembelus_armatus ENSMAMG00000002134
anabas_testudineus ENSATEG00000011745
poecilia_latipinna ENSPLAG00000008707
poecilia_formosa ENSPFOG00000007338
poecilia_mexicana ENSPMEG00000008939
poecilia_reticulata ENSPREG00000022521
xiphophorus_maculatus ENSXMAG00000018918
cyprinodon_variegatus ENSCVAG00000015465
kryptolebias_marmoratus ENSKMAG00000000996
astatotilapia_calliptera ENSACLG00000025069
maylandia_zebra ENSMZEG00005002253
neolamprologus_brichardi ENSNBRG00000017145
amphilophus_citrinellus ENSACIG00000021471
monopterus_albus ENSMALG00000016878
mola_mola ENSMMOG00000017729
scleropages_formosus ENSSFOG00015016721
lepisosteus_oculatus ENSLOCG00000005103
