anolis_carolinensis ENSACAG00000017081
pogona_vitticeps ENSPVIG00000023932
notechis_scutatus ENSNSUG00000007784
salvator_merianae ENSSMRG00000007092
anser_brachyrhynchus ENSABRG00000015259
anas_platyrhynchos_platyrhynchos ENSAPLG00000010078
gallus_gallus ENSGALG00000047223
coturnix_japonica ENSCJPG00005005271
gallus_gallus ENSGALG00000000830
meleagris_gallopavo ENSMGAG00000015266
numida_meleagris ENSNMEG00000000557
melopsittacus_undulatus ENSMUNG00000008623
calidris_pygmaea ENSCPGG00000013060
calidris_pugnax ENSCPUG00000013966
melopsittacus_undulatus ENSMUNG00000001513
zonotrichia_albicollis ENSZALG00000016235
junco_hyemalis ENSJHYG00000008205
serinus_canaria ENSSCAG00000016602
lonchura_striata_domestica ENSLSDG00000014533
taeniopygia_guttata ENSTGUG00000013566
ficedula_albicollis ENSFALG00000006228
parus_major ENSPMJG00000012091
cyanistes_caeruleus ENSCCEG00000017856
taeniopygia_guttata ENSTGUG00000015429
gallus_gallus ENSGALG00000038551
lepidothrix_coronata ENSLCOG00000005381
manacus_vitellinus ENSMVIG00005007621
apteryx_owenii ENSAOWG00000015923
apteryx_haastii ENSAHAG00000014123
apteryx_rowi ENSARWG00000014556
dromaius_novaehollandiae ENSDNVG00000005407
nothoprocta_perdicaria ENSNPEG00000010981
crocodylus_porosus ENSCPRG00005016708
gopherus_agassizii ENSGAGG00000023727
chelonoidis_abingdonii ENSCABG00000020282
chrysemys_picta_bellii ENSCPBG00000027714
pelodiscus_sinensis ENSPSIG00000014004
ursus_maritimus ENSUMAG00000010950
ursus_americanus ENSUAMG00000000309
ailuropoda_melanoleuca ENSAMEG00000016911
mustela_putorius_furo ENSMPUG00000008766
neovison_vison ENSNVIG00000000431
canis_lupus_familiaris ENSCAFG00000005263
canis_lupus_dingo ENSCAFG00020001634
vulpes_vulpes ENSVVUG00000024307
panthera_pardus ENSPPRG00000004765
panthera_tigris_altaica ENSPTIG00000018392
felis_catus ENSFCAG00000012003
equus_asinus_asinus ENSEASG00005014219
equus_caballus ENSECAG00000020064
capra_hircus ENSCHIG00000016218
ovis_aries ENSOARG00000012864
bos_taurus ENSBTAG00000010826
bos_mutus ENSBMUG00000001724
bison_bison_bison ENSBBBG00000023598
sus_scrofa ENSSSCG00000014868
tursiops_truncatus ENSTTRG00000013291
vicugna_pacos ENSVPAG00000008707
pteropus_vampyrus ENSPVAG00000011933
myotis_lucifugus ENSMLUG00000012303
sorex_araneus ENSSARG00000008362
erinaceus_europaeus ENSEEUG00000014718
castor_canadensis ENSCCNG00000005799
dipodomys_ordii ENSDORG00000008129
cricetulus_griseus_crigri-picr ENSCGRG00015013141
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019331
cricetulus_griseus_crigri_1.0 ENSCGRG00000010142
cricetulus_griseus_crigri_1.0 ENSCGRG00000003357
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013632
mesocricetus_auratus ENSMAUG00000017757
peromyscus_maniculatus_bairdii ENSPEMG00000023648
microtus_ochrogaster ENSMOCG00000008098
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035401
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031129
mus_spicilegus ENSMSIG00000026804
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030019
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013240
rattus_norvegicus ENSRNOG00000015560
meriones_unguiculatus ENSMUGG00000019681
nannospalax_galili ENSNGAG00000013674
jaculus_jaculus ENSJJAG00000022026
spermophilus_dauricus ENSSDAG00000012999
marmota_marmota_marmota ENSMMMG00000009455
ictidomys_tridecemlineatus ENSSTOG00000001193
urocitellus_parryii ENSUPAG00010013019
chinchilla_lanigera ENSCLAG00000015699
octodon_degus ENSODEG00000003710
cavia_porcellus ENSCPOG00000010198
cavia_aperea ENSCAPG00000014425
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002774
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006473
fukomys_damarensis ENSFDAG00000017709
oryctolagus_cuniculus ENSOCUG00000017880
ochotona_princeps ENSOPRG00000007365
