pan_paniscus ENSPPAG00000032395
pan_troglodytes ENSPTRG00000052734
gorilla_gorilla ENSGGOG00000037976
nomascus_leucogenys ENSNLEG00000027440
macaca_nemestrina ENSMNEG00000027847
macaca_mulatta ENSMMUG00000043072
macaca_fascicularis ENSMFAG00000045913
papio_anubis ENSPANG00000034097
mandrillus_leucophaeus ENSMLEG00000031022
colobus_angolensis_palliatus ENSCANG00000029438
piliocolobus_tephrosceles ENSPTEG00000017594
rhinopithecus_roxellana ENSRROG00000043052
rhinopithecus_bieti ENSRBIG00000037022
aotus_nancymaae ENSANAG00000029493
spermophilus_dauricus ENSSDAG00000006420
panthera_tigris_altaica ENSPTIG00000009741
panthera_pardus ENSPPRG00000005496
felis_catus ENSFCAG00000037415
sus_scrofa ENSSSCG00000033642
