pteropus_vampyrus ENSPVAG00000014159
myotis_lucifugus ENSMLUG00000010187
equus_caballus ENSECAG00000012435
equus_asinus_asinus ENSEASG00005002060
capra_hircus ENSCHIG00000026400
ovis_aries ENSOARG00000007206
bos_taurus ENSBTAG00000009680
bos_mutus ENSBMUG00000003476
bison_bison_bison ENSBBBG00000009538
bos_taurus ENSBTAG00000027279
bison_bison_bison ENSBBBG00000001448
vicugna_pacos ENSVPAG00000005677
tursiops_truncatus ENSTTRG00000007959
ursus_maritimus ENSUMAG00000011232
ursus_americanus ENSUAMG00000023484
ailuropoda_melanoleuca ENSAMEG00000015581
mustela_putorius_furo ENSMPUG00000016294
neovison_vison ENSNVIG00000002414
canis_lupus_familiaris ENSCAFG00000013335
canis_lupus_dingo ENSCAFG00020023422
vulpes_vulpes ENSVVUG00000019978
panthera_pardus ENSPPRG00000014546
panthera_tigris_altaica ENSPTIG00000000622
felis_catus ENSFCAG00000043712
castor_canadensis ENSCCNG00000008805
dipodomys_ordii ENSDORG00000026400
chinchilla_lanigera ENSCLAG00000015226
octodon_degus ENSODEG00000004807
cavia_porcellus ENSCPOG00000035599
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001585
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004762
fukomys_damarensis ENSFDAG00000013815
urocitellus_parryii ENSUPAG00010001644
ictidomys_tridecemlineatus ENSSTOG00000016027
spermophilus_dauricus ENSSDAG00000012097
marmota_marmota_marmota ENSMMMG00000006572
ochotona_princeps ENSOPRG00000014528
oryctolagus_cuniculus ENSOCUG00000005763
homo_sapiens ENSG00000151327
pongo_abelii ENSPPYG00000005740
theropithecus_gelada ENSTGEG00000002401
chlorocebus_sabaeus ENSCSAG00000015569
rhinopithecus_bieti ENSRBIG00000031585
piliocolobus_tephrosceles ENSPTEG00000025855
cebus_capucinus_imitator ENSCCAG00000028509
prolemur_simus ENSPSMG00000019109
microcebus_murinus ENSMICG00000001433
otolemur_garnettii ENSOGAG00000008488
tupaia_belangeri ENSTBEG00000009637
dasypus_novemcinctus ENSDNOG00000017540
sorex_araneus ENSSARG00000004821
sus_scrofa ENSSSCG00000034753
jaculus_jaculus ENSJJAG00000012947
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012252
choloepus_hoffmanni ENSCHOG00000008994
procavia_capensis ENSPCAG00000006365
loxodonta_africana ENSLAFG00000022331
echinops_telfairi ENSETEG00000009325
microtus_ochrogaster ENSMOCG00000015069
peromyscus_maniculatus_bairdii ENSPEMG00000029208
cricetulus_griseus_crigri_1.0 ENSCGRG00000000752
cricetulus_griseus_crigri-picr ENSCGRG00015012091
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007854
mesocricetus_auratus ENSMAUG00000010631
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017755
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017756
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018601
