anolis_carolinensis ENSACAG00000007516
pogona_vitticeps ENSPVIG00000009338
notechis_scutatus ENSNSUG00000006372
salvator_merianae ENSSMRG00000003218
sphenodon_punctatus ENSSPUG00000017841
chrysemys_picta_bellii ENSCPBG00000022178
chelonoidis_abingdonii ENSCABG00000013546
chrysemys_picta_bellii ENSCPBG00000022181
chelonoidis_abingdonii ENSCABG00000013545
pelodiscus_sinensis ENSPSIG00000012961
apteryx_haastii ENSAHAG00000010072
apteryx_owenii ENSAOWG00000007404
apteryx_rowi ENSARWG00000004090
anser_brachyrhynchus ENSABRG00000018527
calidris_pugnax ENSCPUG00000012912
gallus_gallus ENSGALG00000053914
coturnix_japonica ENSCJPG00005002818
numida_meleagris ENSNMEG00000003114
salvator_merianae ENSSMRG00000003217
pogona_vitticeps ENSPVIG00000009340
sphenodon_punctatus ENSSPUG00000017890
pogona_vitticeps ENSPVIG00000009342
salvator_merianae ENSSMRG00000003216
chrysemys_picta_bellii ENSCPBG00000022184
chelonoidis_abingdonii ENSCABG00000013544
oryctolagus_cuniculus ENSOCUG00000007013
ochotona_princeps ENSOPRG00000006080
castor_canadensis ENSCCNG00000007938
dipodomys_ordii ENSDORG00000005539
chinchilla_lanigera ENSCLAG00000013278
octodon_degus ENSODEG00000017767
cavia_porcellus ENSCPOG00000030718
cavia_aperea ENSCAPG00000013038
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011120
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011177
fukomys_damarensis ENSFDAG00000008584
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044367
mus_spicilegus ENSMSIG00000019931
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017457
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016621
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017752
rattus_norvegicus ENSRNOG00000018785
meriones_unguiculatus ENSMUGG00000022940
cricetulus_griseus_crigri-picr ENSCGRG00015006787
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023380
cricetulus_griseus_crigri_1.0 ENSCGRG00000006658
mesocricetus_auratus ENSMAUG00000020213
peromyscus_maniculatus_bairdii ENSPEMG00000007251
microtus_ochrogaster ENSMOCG00000002637
nannospalax_galili ENSNGAG00000024247
jaculus_jaculus ENSJJAG00000020350
ictidomys_tridecemlineatus ENSSTOG00000025634
spermophilus_dauricus ENSSDAG00000012265
urocitellus_parryii ENSUPAG00010018422
marmota_marmota_marmota ENSMMMG00000018850
pan_troglodytes ENSPTRG00000008657
pan_paniscus ENSPPAG00000037248
homo_sapiens ENSG00000174327
gorilla_gorilla ENSGGOG00000001274
pongo_abelii ENSPPYG00000007892
nomascus_leucogenys ENSNLEG00000009346
macaca_fascicularis ENSMFAG00000009701
macaca_nemestrina ENSMNEG00000026561
cercocebus_atys ENSCATG00000044626
papio_anubis ENSPANG00000024202
theropithecus_gelada ENSTGEG00000022214
mandrillus_leucophaeus ENSMLEG00000038425
chlorocebus_sabaeus ENSCSAG00000012161
colobus_angolensis_palliatus ENSCANG00000035413
piliocolobus_tephrosceles ENSPTEG00000017445
rhinopithecus_roxellana ENSRROG00000030913
rhinopithecus_bieti ENSRBIG00000030006
cebus_capucinus_imitator ENSCCAG00000032968
saimiri_boliviensis_boliviensis ENSSBOG00000036117
callithrix_jacchus ENSCJAG00000016892
aotus_nancymaae ENSANAG00000023139
carlito_syrichta ENSTSYG00000002406
prolemur_simus ENSPSMG00000020691
propithecus_coquereli ENSPCOG00000020281
microcebus_murinus ENSMICG00000005926
otolemur_garnettii ENSOGAG00000031541
loxodonta_africana ENSLAFG00000001193
procavia_capensis ENSPCAG00000013601
echinops_telfairi ENSETEG00000015446
choloepus_hoffmanni ENSCHOG00000002004
dasypus_novemcinctus ENSDNOG00000043315
erinaceus_europaeus ENSEEUG00000001669
sorex_araneus ENSSARG00000014061
pteropus_vampyrus ENSPVAG00000015200
myotis_lucifugus ENSMLUG00000010905
equus_asinus_asinus ENSEASG00005017917
equus_caballus ENSECAG00000023782
ursus_maritimus ENSUMAG00000014638
ursus_americanus ENSUAMG00000021375
ailuropoda_melanoleuca ENSAMEG00000016333
neovison_vison ENSNVIG00000000096
mustela_putorius_furo ENSMPUG00000010664
canis_lupus_familiaris ENSCAFG00000015972
canis_lupus_dingo ENSCAFG00020010598
vulpes_vulpes ENSVVUG00000027608
panthera_tigris_altaica ENSPTIG00000004460
panthera_pardus ENSPPRG00000001041
felis_catus ENSFCAG00000001353
capra_hircus ENSCHIG00000019049
ovis_aries ENSOARG00000009719
bos_mutus ENSBMUG00000004604
bison_bison_bison ENSBBBG00000014357
bos_taurus ENSBTAG00000020853
tursiops_truncatus ENSTTRG00000003984
vicugna_pacos ENSVPAG00000003585
sus_scrofa ENSSSCG00000017926
phascolarctos_cinereus ENSPCIG00000009638
notamacropus_eugenii ENSMEUG00000000313
sarcophilus_harrisii ENSSHAG00000000686
monodelphis_domestica ENSMODG00000006181
xenopus_tropicalis ENSXETG00000012467
latimeria_chalumnae ENSLACG00000013270
paramormyrops_kingsleyae ENSPKIG00000007295
scleropages_formosus ENSSFOG00015022872
amphiprion_ocellaris ENSAOCG00000001254
amphiprion_percula ENSAPEG00000007690
acanthochromis_polyacanthus ENSAPOG00000023233
acanthochromis_polyacanthus ENSAPOG00000009752
stegastes_partitus ENSSPAG00000017239
labrus_bergylta ENSLBEG00000028091
seriola_dumerili ENSSDUG00000020904
seriola_lalandi_dorsalis ENSSLDG00000021211
scophthalmus_maximus ENSSMAG00000008415
mastacembelus_armatus ENSMAMG00000002851
monopterus_albus ENSMALG00000009133
anabas_testudineus ENSATEG00000020132
hippocampus_comes ENSHCOG00000012018
astatotilapia_calliptera ENSACLG00000006406
maylandia_zebra ENSMZEG00005021529
haplochromis_burtoni ENSHBUG00000018123
neolamprologus_brichardi ENSNBRG00000002688
oreochromis_niloticus ENSONIG00000004820
pundamilia_nyererei ENSPNYG00000022584
amphilophus_citrinellus ENSACIG00000016763
oryzias_latipes_asm223471v1 ENSORLG00020009714
oryzias_latipes_asm223469v1 ENSORLG00015000184
oryzias_latipes_asm223467v1 ENSORLG00000006684
oryzias_melastigma ENSOMEG00000000274
xiphophorus_maculatus ENSXMAG00000015596
xiphophorus_couchianus ENSXCOG00000001737
gambusia_affinis ENSGAFG00000005204
poecilia_latipinna ENSPLAG00000000533
poecilia_mexicana ENSPMEG00000016700
poecilia_formosa ENSPFOG00000009560
poecilia_reticulata ENSPREG00000012622
cyprinodon_variegatus ENSCVAG00000005457
fundulus_heteroclitus ENSFHEG00000001648
kryptolebias_marmoratus ENSKMAG00000009596
cynoglossus_semilaevis ENSCSEG00000001061
gasterosteus_aculeatus ENSGACG00000019347
takifugu_rubripes ENSTRUG00000013229
tetraodon_nigroviridis ENSTNIG00000010152
mola_mola ENSMMOG00000012542
periophthalmus_magnuspinnatus ENSPMGG00000004264
gadus_morhua ENSGMOG00000002302
esox_lucius ENSELUG00000018819
astyanax_mexicanus ENSAMXG00000013028
pygocentrus_nattereri ENSPNAG00000025938
ictalurus_punctatus ENSIPUG00000001298
danio_rerio ENSDARG00000055342
lepisosteus_oculatus ENSLOCG00000013302
petromyzon_marinus ENSPMAG00000006527
latimeria_chalumnae ENSLACG00000006452
notechis_scutatus ENSNSUG00000000703
eptatretus_burgeri ENSEBUG00000014466
eptatretus_burgeri ENSEBUG00000003501
petromyzon_marinus ENSPMAG00000001470
