pteropus_vampyrus ENSPVAG00000001537
myotis_lucifugus ENSMLUG00000015098
vicugna_pacos ENSVPAG00000007505
tursiops_truncatus ENSTTRG00000016513
ovis_aries ENSOARG00000000565
capra_hircus ENSCHIG00000013373
bos_mutus ENSBMUG00000007495
bos_taurus ENSBTAG00000003047
bison_bison_bison ENSBBBG00000010204
sus_scrofa ENSSSCG00000014228
ursus_maritimus ENSUMAG00000018399
ursus_americanus ENSUAMG00000019662
ailuropoda_melanoleuca ENSAMEG00000015742
mustela_putorius_furo ENSMPUG00000000859
neovison_vison ENSNVIG00000004196
canis_lupus_dingo ENSCAFG00020004661
canis_lupus_familiaris ENSCAFG00000030608
vulpes_vulpes ENSVVUG00000019296
panthera_pardus ENSPPRG00000000102
panthera_tigris_altaica ENSPTIG00000008969
felis_catus ENSFCAG00000024805
sorex_araneus ENSSARG00000008791
erinaceus_europaeus ENSEEUG00000008449
equus_asinus_asinus ENSEASG00005014905
equus_caballus ENSECAG00000017548
castor_canadensis ENSCCNG00000007322
dipodomys_ordii ENSDORG00000009717
mus_spicilegus ENSMSIG00000007542
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023179
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035420
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022267
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019000
rattus_norvegicus ENSRNOG00000015834
meriones_unguiculatus ENSMUGG00000004961
cricetulus_griseus_crigri-picr ENSCGRG00015006361
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022824
cricetulus_griseus_crigri_1.0 ENSCGRG00000016700
mesocricetus_auratus ENSMAUG00000010368
peromyscus_maniculatus_bairdii ENSPEMG00000019559
microtus_ochrogaster ENSMOCG00000018167
nannospalax_galili ENSNGAG00000019688
jaculus_jaculus ENSJJAG00000003910
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008825
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013651
fukomys_damarensis ENSFDAG00000009658
octodon_degus ENSODEG00000003032
cavia_aperea ENSCAPG00000010365
chinchilla_lanigera ENSCLAG00000016472
urocitellus_parryii ENSUPAG00010023075
spermophilus_dauricus ENSSDAG00000007009
marmota_marmota_marmota ENSMMMG00000008013
ictidomys_tridecemlineatus ENSSTOG00000026053
oryctolagus_cuniculus ENSOCUG00000015818
ochotona_princeps ENSOPRG00000007490
propithecus_coquereli ENSPCOG00000026000
microcebus_murinus ENSMICG00000017038
prolemur_simus ENSPSMG00000002113
otolemur_garnettii ENSOGAG00000008756
cebus_capucinus_imitator ENSCCAG00000024545
saimiri_boliviensis_boliviensis ENSSBOG00000025629
callithrix_jacchus ENSCJAG00000017157
aotus_nancymaae ENSANAG00000022413
pan_paniscus ENSPPAG00000035991
pan_troglodytes ENSPTRG00000017169
homo_sapiens ENSG00000164334
gorilla_gorilla ENSGGOG00000009985
pongo_abelii ENSPPYG00000015711
nomascus_leucogenys ENSNLEG00000011943
piliocolobus_tephrosceles ENSPTEG00000035842
colobus_angolensis_palliatus ENSCANG00000042686
rhinopithecus_bieti ENSRBIG00000031194
rhinopithecus_roxellana ENSRROG00000044565
macaca_nemestrina ENSMNEG00000038508
macaca_fascicularis ENSMFAG00000031496
macaca_mulatta ENSMMUG00000018765
cercocebus_atys ENSCATG00000031886
papio_anubis ENSPANG00000008126
theropithecus_gelada ENSTGEG00000013081
mandrillus_leucophaeus ENSMLEG00000034261
chlorocebus_sabaeus ENSCSAG00000014643
tupaia_belangeri ENSTBEG00000014332
loxodonta_africana ENSLAFG00000018269
procavia_capensis ENSPCAG00000015653
dasypus_novemcinctus ENSDNOG00000010004
