drosophila_melanogaster FBgn0031188
caenorhabditis_elegans_strain_n2 WBGene00013239
petromyzon_marinus ENSPMAG00000006103
eptatretus_burgeri ENSEBUG00000011841
ictalurus_punctatus ENSIPUG00000010523
astyanax_mexicanus ENSAMXG00000016849
esox_lucius ENSELUG00000014730
paramormyrops_kingsleyae ENSPKIG00000000112
scleropages_formosus ENSSFOG00015019627
paramormyrops_kingsleyae ENSPKIG00000017355
poecilia_formosa ENSPFOG00000009891
poecilia_latipinna ENSPLAG00000023039
poecilia_mexicana ENSPMEG00000020617
poecilia_reticulata ENSPREG00000011362
xiphophorus_couchianus ENSXCOG00000017185
gambusia_affinis ENSGAFG00000009919
xiphophorus_maculatus ENSXMAG00000013813
cyprinodon_variegatus ENSCVAG00000008193
fundulus_heteroclitus ENSFHEG00000018678
takifugu_rubripes ENSTRUG00000021010
tetraodon_nigroviridis ENSTNIG00000013315
cynoglossus_semilaevis ENSCSEG00000013259
oryzias_latipes_asm223471v1 ENSORLG00020022504
oryzias_latipes_asm223467v1 ENSORLG00000003330
oryzias_latipes_asm223469v1 ENSORLG00015011609
oryzias_melastigma ENSOMEG00000006689
kryptolebias_marmoratus ENSKMAG00000000164
labrus_bergylta ENSLBEG00000023631
mola_mola ENSMMOG00000017974
seriola_dumerili ENSSDUG00000006412
seriola_lalandi_dorsalis ENSSLDG00000011262
scophthalmus_maximus ENSSMAG00000013530
monopterus_albus ENSMALG00000013476
anabas_testudineus ENSATEG00000024885
mastacembelus_armatus ENSMAMG00000004864
gasterosteus_aculeatus ENSGACG00000003729
hippocampus_comes ENSHCOG00000021015
acanthochromis_polyacanthus ENSAPOG00000023957
stegastes_partitus ENSSPAG00000014230
amphiprion_ocellaris ENSAOCG00000019550
amphiprion_percula ENSAPEG00000006559
maylandia_zebra ENSMZEG00005025397
astatotilapia_calliptera ENSACLG00000008719
pundamilia_nyererei ENSPNYG00000005534
haplochromis_burtoni ENSHBUG00000019900
neolamprologus_brichardi ENSNBRG00000003395
oreochromis_niloticus ENSONIG00000006908
amphilophus_citrinellus ENSACIG00000004995
periophthalmus_magnuspinnatus ENSPMGG00000003914
gadus_morhua ENSGMOG00000000112
esox_lucius ENSELUG00000003811
pygocentrus_nattereri ENSPNAG00000002194
astyanax_mexicanus ENSAMXG00000018649
ictalurus_punctatus ENSIPUG00000006139
danio_rerio ENSDARG00000040186
