phascolarctos_cinereus ENSPCIG00000017906
notamacropus_eugenii ENSMEUG00000016410
monodelphis_domestica ENSMODG00000017052
sarcophilus_harrisii ENSSHAG00000016686
procavia_capensis ENSPCAG00000015663
echinops_telfairi ENSETEG00000001816
mus_spicilegus ENSMSIG00000012274
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025743
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046470
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024816
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026264
rattus_norvegicus ENSRNOG00000016248
meriones_unguiculatus ENSMUGG00000003386
meriones_unguiculatus ENSMUGG00000004314
cricetulus_griseus_crigri-picr ENSCGRG00015018253
cricetulus_griseus_crigri_1.0 ENSCGRG00000015249
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023571
mesocricetus_auratus ENSMAUG00000014732
peromyscus_maniculatus_bairdii ENSPEMG00000025278
microtus_ochrogaster ENSMOCG00000017890
nannospalax_galili ENSNGAG00000006757
jaculus_jaculus ENSJJAG00000002804
castor_canadensis ENSCCNG00000030610
urocitellus_parryii ENSUPAG00010003453
ictidomys_tridecemlineatus ENSSTOG00000028214
octodon_degus ENSODEG00000004785
cavia_porcellus ENSCPOG00000037293
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014903
cebus_capucinus_imitator ENSCCAG00000035692
callithrix_jacchus ENSCJAG00000022379
aotus_nancymaae ENSANAG00000036560
papio_anubis ENSPANG00000024134
theropithecus_gelada ENSTGEG00000008080
cercocebus_atys ENSCATG00000035442
macaca_fascicularis ENSMFAG00000037045
homo_sapiens ENSG00000203883
pan_troglodytes ENSPTRG00000030459
nomascus_leucogenys ENSNLEG00000010228
chlorocebus_sabaeus ENSCSAG00000016751
macaca_nemestrina ENSMNEG00000034086
rhinopithecus_roxellana ENSRROG00000038203
microcebus_murinus ENSMICG00000027180
prolemur_simus ENSPSMG00000000396
otolemur_garnettii ENSOGAG00000032118
bison_bison_bison ENSBBBG00000018582
bos_taurus ENSBTAG00000011662
capra_hircus ENSCHIG00000025552
tursiops_truncatus ENSTTRG00000005878
sus_scrofa ENSSSCG00000037865
equus_asinus_asinus ENSEASG00005023090
equus_caballus ENSECAG00000028189
felis_catus ENSFCAG00000046091
panthera_pardus ENSPPRG00000009174
canis_lupus_familiaris ENSCAFG00000029278
canis_lupus_dingo ENSCAFG00020002065
pteropus_vampyrus ENSPVAG00000014320
dasypus_novemcinctus ENSDNOG00000036237
xenopus_tropicalis ENSXETG00000032706
anser_brachyrhynchus ENSABRG00000006568
anas_platyrhynchos_platyrhynchos ENSAPLG00000010204
gallus_gallus ENSGALG00000034118
coturnix_japonica ENSCJPG00005003719
numida_meleagris ENSNMEG00000016056
