loxodonta_africana ENSLAFG00000014403
procavia_capensis ENSPCAG00000014898
echinops_telfairi ENSETEG00000019670
ovis_aries ENSOARG00000016731
capra_hircus ENSCHIG00000002440
bos_mutus ENSBMUG00000006494
bos_taurus ENSBTAG00000032237
bison_bison_bison ENSBBBG00000009937
tursiops_truncatus ENSTTRG00000000363
sus_scrofa ENSSSCG00000010658
vicugna_pacos ENSVPAG00000005514
equus_caballus ENSECAG00000009446
equus_asinus_asinus ENSEASG00005014583
ursus_americanus ENSUAMG00000012501
ursus_maritimus ENSUMAG00000002702
ailuropoda_melanoleuca ENSAMEG00000013928
neovison_vison ENSNVIG00000004496
canis_lupus_familiaris ENSCAFG00000011815
canis_lupus_dingo ENSCAFG00020013630
vulpes_vulpes ENSVVUG00000010480
panthera_pardus ENSPPRG00000000039
panthera_tigris_altaica ENSPTIG00000018150
felis_catus ENSFCAG00000045555
myotis_lucifugus ENSMLUG00000008080
pteropus_vampyrus ENSPVAG00000017642
sorex_araneus ENSSARG00000011173
erinaceus_europaeus ENSEEUG00000003278
homo_sapiens ENSG00000175535
gorilla_gorilla ENSGGOG00000016023
pan_troglodytes ENSPTRG00000002970
pan_paniscus ENSPPAG00000018014
pongo_abelii ENSPPYG00000002681
nomascus_leucogenys ENSNLEG00000016413
rhinopithecus_roxellana ENSRROG00000034823
colobus_angolensis_palliatus ENSCANG00000036752
rhinopithecus_bieti ENSRBIG00000036464
piliocolobus_tephrosceles ENSPTEG00000036749
macaca_fascicularis ENSMFAG00000002362
macaca_mulatta ENSMMUG00000000148
macaca_nemestrina ENSMNEG00000038735
theropithecus_gelada ENSTGEG00000026266
papio_anubis ENSPANG00000020718
mandrillus_leucophaeus ENSMLEG00000039360
chlorocebus_sabaeus ENSCSAG00000004860
cercocebus_atys ENSCATG00000030739
saimiri_boliviensis_boliviensis ENSSBOG00000022805
callithrix_jacchus ENSCJAG00000034627
cebus_capucinus_imitator ENSCCAG00000029563
aotus_nancymaae ENSANAG00000037341
carlito_syrichta ENSTSYG00000000690
prolemur_simus ENSPSMG00000018219
microcebus_murinus ENSMICG00000015570
propithecus_coquereli ENSPCOG00000013423
otolemur_garnettii ENSOGAG00000011751
tupaia_belangeri ENSTBEG00000012948
dipodomys_ordii ENSDORG00000027066
dipodomys_ordii ENSDORG00000026695
castor_canadensis ENSCCNG00000008550
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000046008
mus_spicilegus ENSMSIG00000028475
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024025
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023104
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014592
rattus_norvegicus ENSRNOG00000017725
meriones_unguiculatus ENSMUGG00000018036
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001011958
cricetulus_griseus_crigri_1.0 ENSCGRG00000000664
cricetulus_griseus_crigri-picr ENSCGRG00015010344
mesocricetus_auratus ENSMAUG00000013825
peromyscus_maniculatus_bairdii ENSPEMG00000012169
microtus_ochrogaster ENSMOCG00000006644
nannospalax_galili ENSNGAG00000001135
jaculus_jaculus ENSJJAG00000000874
chinchilla_lanigera ENSCLAG00000011707
octodon_degus ENSODEG00000000650
cavia_porcellus ENSCPOG00000013420
cavia_aperea ENSCAPG00000014164
fukomys_damarensis ENSFDAG00000014284
urocitellus_parryii ENSUPAG00010023475
ictidomys_tridecemlineatus ENSSTOG00000002279
spermophilus_dauricus ENSSDAG00000000532
marmota_marmota_marmota ENSMMMG00000018544
spermophilus_dauricus ENSSDAG00000000510
marmota_marmota_marmota ENSMMMG00000018656
urocitellus_parryii ENSUPAG00010023476
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010272
cricetulus_griseus_crigri_1.0 ENSCGRG00000000790
cricetulus_griseus_crigri-picr ENSCGRG00015010330
microtus_ochrogaster ENSMOCG00000022003
peromyscus_maniculatus_bairdii ENSPEMG00000006674
chinchilla_lanigera ENSCLAG00000012058
octodon_degus ENSODEG00000000773
ochotona_princeps ENSOPRG00000005622
ochotona_princeps ENSOPRG00000005903
oryctolagus_cuniculus ENSOCUG00000008168
ochotona_princeps ENSOPRG00000002514
ochotona_princeps ENSOPRG00000016949
oryctolagus_cuniculus ENSOCUG00000029602
choloepus_hoffmanni ENSCHOG00000003948
ornithorhynchus_anatinus ENSOANG00000005167
ornithorhynchus_anatinus ENSOANG00000019979
sarcophilus_harrisii ENSSHAG00000003480
monodelphis_domestica ENSMODG00000009583
phascolarctos_cinereus ENSPCIG00000023838
phascolarctos_cinereus ENSPCIG00000022349
notamacropus_eugenii ENSMEUG00000011788
ornithorhynchus_anatinus ENSOANG00000031713
