gallus_gallus ENSGALG00000032529
coturnix_japonica ENSCJPG00005001449
meleagris_gallopavo ENSMGAG00000005248
numida_meleagris ENSNMEG00000003178
anser_brachyrhynchus ENSABRG00000018249
anas_platyrhynchos_platyrhynchos ENSAPLG00000014314
lonchura_striata_domestica ENSLSDG00000016246
taeniopygia_guttata ENSTGUG00000005464
junco_hyemalis ENSJHYG00000014672
zonotrichia_albicollis ENSZALG00000013784
parus_major ENSPMJG00000004384
cyanistes_caeruleus ENSCCEG00000018958
serinus_canaria ENSSCAG00000011889
ficedula_albicollis ENSFALG00000011213
lepidothrix_coronata ENSLCOG00000006493
manacus_vitellinus ENSMVIG00005019549
melopsittacus_undulatus ENSMUNG00000000977
calidris_pugnax ENSCPUG00000002291
calidris_pygmaea ENSCPGG00000016533
apteryx_owenii ENSAOWG00000010718
apteryx_rowi ENSARWG00000000172
apteryx_haastii ENSAHAG00000001807
dromaius_novaehollandiae ENSDNVG00000016459
nothoprocta_perdicaria ENSNPEG00000002933
crocodylus_porosus ENSCPRG00005009687
chrysemys_picta_bellii ENSCPBG00000000374
chelonoidis_abingdonii ENSCABG00000017114
pelodiscus_sinensis ENSPSIG00000014217
anolis_carolinensis ENSACAG00000009264
pogona_vitticeps ENSPVIG00000025550
notechis_scutatus ENSNSUG00000009427
salvator_merianae ENSSMRG00000004756
sphenodon_punctatus ENSSPUG00000006260
monodelphis_domestica ENSMODG00000015545
sarcophilus_harrisii ENSSHAG00000009672
notamacropus_eugenii ENSMEUG00000008465
phascolarctos_cinereus ENSPCIG00000011948
bos_mutus ENSBMUG00000012665
bos_taurus ENSBTAG00000018196
bison_bison_bison ENSBBBG00000000902
capra_hircus ENSCHIG00000006001
ovis_aries ENSOARG00000019566
sus_scrofa ENSSSCG00000008536
vicugna_pacos ENSVPAG00000001632
tursiops_truncatus ENSTTRG00000008268
ursus_americanus ENSUAMG00000015504
ursus_maritimus ENSUMAG00000020071
ailuropoda_melanoleuca ENSAMEG00000005150
mustela_putorius_furo ENSMPUG00000017985
neovison_vison ENSNVIG00000015436
canis_lupus_dingo ENSCAFG00020024035
canis_lupus_familiaris ENSCAFG00000005253
vulpes_vulpes ENSVVUG00000002890
panthera_pardus ENSPPRG00000001900
panthera_tigris_altaica ENSPTIG00000005982
felis_catus ENSFCAG00000018872
pteropus_vampyrus ENSPVAG00000013850
myotis_lucifugus ENSMLUG00000010666
equus_asinus_asinus ENSEASG00005009046
equus_caballus ENSECAG00000023777
erinaceus_europaeus ENSEEUG00000006044
sorex_araneus ENSSARG00000013358
castor_canadensis ENSCCNG00000002723
dipodomys_ordii ENSDORG00000000255
mus_spicilegus ENSMSIG00000025813
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022772
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000041057
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021861
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020848
rattus_norvegicus ENSRNOG00000026316
meriones_unguiculatus ENSMUGG00000017147
microtus_ochrogaster ENSMOCG00000017279
peromyscus_maniculatus_bairdii ENSPEMG00000021715
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023204
cricetulus_griseus_crigri-picr ENSCGRG00015024770
cricetulus_griseus_crigri_1.0 ENSCGRG00000005070
mesocricetus_auratus ENSMAUG00000007339
nannospalax_galili ENSNGAG00000004446
jaculus_jaculus ENSJJAG00000016353
jaculus_jaculus ENSJJAG00000012314
urocitellus_parryii ENSUPAG00010005443
marmota_marmota_marmota ENSMMMG00000019990
ictidomys_tridecemlineatus ENSSTOG00000014687
spermophilus_dauricus ENSSDAG00000006158
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006912
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007455
fukomys_damarensis ENSFDAG00000007446
cavia_porcellus ENSCPOG00000010854
cavia_aperea ENSCAPG00000014276
octodon_degus ENSODEG00000006870
chinchilla_lanigera ENSCLAG00000011898
oryctolagus_cuniculus ENSOCUG00000003126
ochotona_princeps ENSOPRG00000007219
tupaia_belangeri ENSTBEG00000007577
chlorocebus_sabaeus ENSCSAG00000010665
mandrillus_leucophaeus ENSMLEG00000022852
papio_anubis ENSPANG00000018846
cercocebus_atys ENSCATG00000031005
macaca_fascicularis ENSMFAG00000031243
macaca_mulatta ENSMMUG00000022268
macaca_nemestrina ENSMNEG00000035036
theropithecus_gelada ENSTGEG00000024916
piliocolobus_tephrosceles ENSPTEG00000008300
colobus_angolensis_palliatus ENSCANG00000033059
rhinopithecus_bieti ENSRBIG00000026670
rhinopithecus_roxellana ENSRROG00000035929
pan_troglodytes ENSPTRG00000011792
pan_paniscus ENSPPAG00000041978
homo_sapiens ENSG00000163811
gorilla_gorilla ENSGGOG00000015956
pongo_abelii ENSPPYG00000012526
nomascus_leucogenys ENSNLEG00000015361
saimiri_boliviensis_boliviensis ENSSBOG00000021596
callithrix_jacchus ENSCJAG00000008946
cebus_capucinus_imitator ENSCCAG00000028533
aotus_nancymaae ENSANAG00000035736
carlito_syrichta ENSTSYG00000006448
prolemur_simus ENSPSMG00000002621
propithecus_coquereli ENSPCOG00000000476
microcebus_murinus ENSMICG00000014276
otolemur_garnettii ENSOGAG00000009879
loxodonta_africana ENSLAFG00000005457
procavia_capensis ENSPCAG00000011610
echinops_telfairi ENSETEG00000004853
choloepus_hoffmanni ENSCHOG00000013830
dasypus_novemcinctus ENSDNOG00000018841
ornithorhynchus_anatinus ENSOANG00000014467
xenopus_tropicalis ENSXETG00000027071
latimeria_chalumnae ENSLACG00000012425
paramormyrops_kingsleyae ENSPKIG00000022935
scleropages_formosus ENSSFOG00015007173
scleropages_formosus ENSSFOG00015004013
xiphophorus_maculatus ENSXMAG00000018379
xiphophorus_couchianus ENSXCOG00000011240
gambusia_affinis ENSGAFG00000019525
poecilia_formosa ENSPFOG00000011371
poecilia_mexicana ENSPMEG00000020902
poecilia_latipinna ENSPLAG00000002041
poecilia_reticulata ENSPREG00000004959
fundulus_heteroclitus ENSFHEG00000021863
cyprinodon_variegatus ENSCVAG00000016604
kryptolebias_marmoratus ENSKMAG00000009301
oryzias_latipes_asm223467v1 ENSORLG00000018236
oryzias_latipes_asm223469v1 ENSORLG00015005256
oryzias_latipes_asm223471v1 ENSORLG00020008182
oryzias_melastigma ENSOMEG00000009928
cynoglossus_semilaevis ENSCSEG00000016372
periophthalmus_magnuspinnatus ENSPMGG00000001169
takifugu_rubripes ENSTRUG00000009764
tetraodon_nigroviridis ENSTNIG00000008907
mastacembelus_armatus ENSMAMG00000014056
monopterus_albus ENSMALG00000007866
anabas_testudineus ENSATEG00000010805
seriola_dumerili ENSSDUG00000018532
seriola_lalandi_dorsalis ENSSLDG00000015626
scophthalmus_maximus ENSSMAG00000015328
amphiprion_percula ENSAPEG00000000552
amphiprion_ocellaris ENSAOCG00000006818
acanthochromis_polyacanthus ENSAPOG00000020303
stegastes_partitus ENSSPAG00000002830
astatotilapia_calliptera ENSACLG00000025675
maylandia_zebra ENSMZEG00005009095
pundamilia_nyererei ENSPNYG00000023080
haplochromis_burtoni ENSHBUG00000011585
neolamprologus_brichardi ENSNBRG00000011062
oreochromis_niloticus ENSONIG00000019540
amphilophus_citrinellus ENSACIG00000010675
hippocampus_comes ENSHCOG00000001160
labrus_bergylta ENSLBEG00000022773
mola_mola ENSMMOG00000004782
gasterosteus_aculeatus ENSGACG00000012843
gadus_morhua ENSGMOG00000001695
esox_lucius ENSELUG00000019806
pygocentrus_nattereri ENSPNAG00000023664
astyanax_mexicanus ENSAMXG00000018623
ictalurus_punctatus ENSIPUG00000015564
danio_rerio ENSDARG00000077264
petromyzon_marinus ENSPMAG00000006054
eptatretus_burgeri ENSEBUG00000016586
