anolis_carolinensis ENSACAG00000012337
pogona_vitticeps ENSPVIG00000008472
notechis_scutatus ENSNSUG00000004620
salvator_merianae ENSSMRG00000020542
chrysemys_picta_bellii ENSCPBG00000001370
loxodonta_africana ENSLAFG00000002217
procavia_capensis ENSPCAG00000000529
echinops_telfairi ENSETEG00000017317
sus_scrofa ENSSSCG00000003219
tursiops_truncatus ENSTTRG00000002423
bison_bison_bison ENSBBBG00000009652
bos_taurus ENSBTAG00000020082
capra_hircus ENSCHIG00000022806
equus_caballus ENSECAG00000035441
equus_asinus_asinus ENSEASG00005009635
pteropus_vampyrus ENSPVAG00000010663
ursus_americanus ENSUAMG00000014013
ursus_maritimus ENSUMAG00000010027
ailuropoda_melanoleuca ENSAMEG00000013006
mustela_putorius_furo ENSMPUG00000001800
neovison_vison ENSNVIG00000016950
canis_lupus_familiaris ENSCAFG00000002974
canis_lupus_dingo ENSCAFG00020019484
vulpes_vulpes ENSVVUG00000012992
panthera_pardus ENSPPRG00000002125
panthera_tigris_altaica ENSPTIG00000021602
felis_catus ENSFCAG00000000332
pan_troglodytes ENSPTRG00000011342
pan_paniscus ENSPPAG00000035029
gorilla_gorilla ENSGGOG00000014748
homo_sapiens ENSG00000142530
pongo_abelii ENSPPYG00000010284
nomascus_leucogenys ENSNLEG00000005655
theropithecus_gelada ENSTGEG00000001894
macaca_mulatta ENSMMUG00000006717
colobus_angolensis_palliatus ENSCANG00000028019
piliocolobus_tephrosceles ENSPTEG00000004991
cebus_capucinus_imitator ENSCCAG00000019108
saimiri_boliviensis_boliviensis ENSSBOG00000027021
callithrix_jacchus ENSCJAG00000003644
aotus_nancymaae ENSANAG00000036559
carlito_syrichta ENSTSYG00000031432
microcebus_murinus ENSMICG00000002216
propithecus_coquereli ENSPCOG00000020611
prolemur_simus ENSPSMG00000018232
otolemur_garnettii ENSOGAG00000026725
castor_canadensis ENSCCNG00000000092
dipodomys_ordii ENSDORG00000014151
mus_spicilegus ENSMSIG00000010202
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030760
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000051113
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029662
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012887
rattus_norvegicus ENSRNOG00000031739
meriones_unguiculatus ENSMUGG00000009600
meriones_unguiculatus ENSMUGG00000009418
microtus_ochrogaster ENSMOCG00000022109
peromyscus_maniculatus_bairdii ENSPEMG00000014113
cricetulus_griseus_crigri-picr ENSCGRG00015020261
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008688
cricetulus_griseus_crigri_1.0 ENSCGRG00000005951
mesocricetus_auratus ENSMAUG00000007104
nannospalax_galili ENSNGAG00000002320
jaculus_jaculus ENSJJAG00000008755
chinchilla_lanigera ENSCLAG00000005914
octodon_degus ENSODEG00000016406
cavia_porcellus ENSCPOG00000003855
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013208
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005298
fukomys_damarensis ENSFDAG00000020884
urocitellus_parryii ENSUPAG00010015283
marmota_marmota_marmota ENSMMMG00000006980
ictidomys_tridecemlineatus ENSSTOG00000028246
macaca_nemestrina ENSMNEG00000041430
macaca_fascicularis ENSMFAG00000037017
mandrillus_leucophaeus ENSMLEG00000041350
cercocebus_atys ENSCATG00000035282
rhinopithecus_roxellana ENSRROG00000040006
rhinopithecus_bieti ENSRBIG00000028943
sorex_araneus ENSSARG00000006963
dasypus_novemcinctus ENSDNOG00000041550
phascolarctos_cinereus ENSPCIG00000013039
ornithorhynchus_anatinus ENSOANG00000003922
salvator_merianae ENSSMRG00000002894
pogona_vitticeps ENSPVIG00000007569
chrysemys_picta_bellii ENSCPBG00000004648
notamacropus_eugenii ENSMEUG00000002108
sarcophilus_harrisii ENSSHAG00000005622
monodelphis_domestica ENSMODG00000028632
monodelphis_domestica ENSMODG00000029315
monodelphis_domestica ENSMODG00000002366
