ciona_savignyi ENSCSAVG00000002518
ciona_intestinalis ENSCING00000008018
eptatretus_burgeri ENSEBUG00000008476
latimeria_chalumnae ENSLACG00000007373
xenopus_tropicalis ENSXETG00000017667
scleropages_formosus ENSSFOG00015009917
paramormyrops_kingsleyae ENSPKIG00000009366
pygocentrus_nattereri ENSPNAG00000014824
astyanax_mexicanus ENSAMXG00000037810
ictalurus_punctatus ENSIPUG00000022549
danio_rerio ENSDARG00000022340
lepisosteus_oculatus ENSLOCG00000001961
esox_lucius ENSELUG00000011236
anolis_carolinensis ENSACAG00000004283
notechis_scutatus ENSNSUG00000017235
salvator_merianae ENSSMRG00000011215
carlito_syrichta ENSTSYG00000010824
saimiri_boliviensis_boliviensis ENSSBOG00000024286
propithecus_coquereli ENSPCOG00000025126
prolemur_simus ENSPSMG00000021182
microcebus_murinus ENSMICG00000038098
otolemur_garnettii ENSOGAG00000026679
ochotona_princeps ENSOPRG00000010906
oryctolagus_cuniculus ENSOCUG00000002389
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062963
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015669
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014864
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028102
rattus_norvegicus ENSRNOG00000003706
meriones_unguiculatus ENSMUGG00000016539
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024901
cricetulus_griseus_crigri_1.0 ENSCGRG00000003561
cricetulus_griseus_crigri-picr ENSCGRG00015017518
mesocricetus_auratus ENSMAUG00000009676
peromyscus_maniculatus_bairdii ENSPEMG00000011949
microtus_ochrogaster ENSMOCG00000022253
nannospalax_galili ENSNGAG00000012017
jaculus_jaculus ENSJJAG00000007857
castor_canadensis ENSCCNG00000013584
dipodomys_ordii ENSDORG00000001688
chinchilla_lanigera ENSCLAG00000013062
octodon_degus ENSODEG00000008078
cavia_aperea ENSCAPG00000010604
cavia_porcellus ENSCPOG00000026930
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011578
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017365
fukomys_damarensis ENSFDAG00000020245
marmota_marmota_marmota ENSMMMG00000022063
ictidomys_tridecemlineatus ENSSTOG00000024572
urocitellus_parryii ENSUPAG00010005013
spermophilus_dauricus ENSSDAG00000012602
cercocebus_atys ENSCATG00000015145
mandrillus_leucophaeus ENSMLEG00000027823
papio_anubis ENSPANG00000004816
chlorocebus_sabaeus ENSCSAG00000019582
rhinopithecus_roxellana ENSRROG00000044247
rhinopithecus_bieti ENSRBIG00000042548
macaca_mulatta ENSMMUG00000022632
macaca_nemestrina ENSMNEG00000043613
cercocebus_atys ENSCATG00000021827
mandrillus_leucophaeus ENSMLEG00000040816
rhinopithecus_bieti ENSRBIG00000042189
rhinopithecus_roxellana ENSRROG00000022580
piliocolobus_tephrosceles ENSPTEG00000022528
colobus_angolensis_palliatus ENSCANG00000031476
piliocolobus_tephrosceles ENSPTEG00000009471
theropithecus_gelada ENSTGEG00000006948
pan_troglodytes ENSPTRG00000001572
pan_paniscus ENSPPAG00000037913
homo_sapiens ENSG00000143222
pongo_abelii ENSPPYG00000000610
rhinopithecus_roxellana ENSRROG00000040451
colobus_angolensis_palliatus ENSCANG00000036221
mandrillus_leucophaeus ENSMLEG00000041164
papio_anubis ENSPANG00000034081
cercocebus_atys ENSCATG00000038118
macaca_mulatta ENSMMUG00000046913
macaca_nemestrina ENSMNEG00000039968
macaca_fascicularis ENSMFAG00000040297
gorilla_gorilla ENSGGOG00000025015
macaca_fascicularis ENSMFAG00000033451
gorilla_gorilla ENSGGOG00000007486
cebus_capucinus_imitator ENSCCAG00000035072
saimiri_boliviensis_boliviensis ENSSBOG00000021799
callithrix_jacchus ENSCJAG00000005303
aotus_nancymaae ENSANAG00000034788
aotus_nancymaae ENSANAG00000021025
callithrix_jacchus ENSCJAG00000014132
tupaia_belangeri ENSTBEG00000016276
felis_catus ENSFCAG00000035886
erinaceus_europaeus ENSEEUG00000000630
mus_spicilegus ENSMSIG00000024318
dasypus_novemcinctus ENSDNOG00000013733
procavia_capensis ENSPCAG00000013410
echinops_telfairi ENSETEG00000015730
loxodonta_africana ENSLAFG00000026969
choloepus_hoffmanni ENSCHOG00000013166
dasypus_novemcinctus ENSDNOG00000044922
ursus_americanus ENSUAMG00000025492
ursus_americanus ENSUAMG00000019736
ursus_maritimus ENSUMAG00000023963
ailuropoda_melanoleuca ENSAMEG00000015545
canis_lupus_dingo ENSCAFG00020000896
canis_lupus_familiaris ENSCAFG00000012754
vulpes_vulpes ENSVVUG00000015840
neovison_vison ENSNVIG00000001694
mustela_putorius_furo ENSMPUG00000014243
panthera_pardus ENSPPRG00000010121
panthera_tigris_altaica ENSPTIG00000009654
felis_catus ENSFCAG00000009829
pteropus_vampyrus ENSPVAG00000005519
myotis_lucifugus ENSMLUG00000004543
bos_taurus ENSBTAG00000021705
bos_mutus ENSBMUG00000020448
bison_bison_bison ENSBBBG00000013679
capra_hircus ENSCHIG00000020452
ovis_aries ENSOARG00000005699
ovis_aries ENSOARG00000009605
tursiops_truncatus ENSTTRG00000009197
sus_scrofa ENSSSCG00000006363
sus_scrofa ENSSSCG00000037042
equus_caballus ENSECAG00000013803
equus_asinus_asinus ENSEASG00005012056
nomascus_leucogenys ENSNLEG00000014049
aotus_nancymaae ENSANAG00000035153
microcebus_murinus ENSMICG00000007250
notamacropus_eugenii ENSMEUG00000004417
phascolarctos_cinereus ENSPCIG00000020557
sarcophilus_harrisii ENSSHAG00000016455
monodelphis_domestica ENSMODG00000005282
dromaius_novaehollandiae ENSDNVG00000008831
nothoprocta_perdicaria ENSNPEG00000004181
apteryx_rowi ENSARWG00000012741
calidris_pygmaea ENSCPGG00000001633
calidris_pugnax ENSCPUG00000008418
meleagris_gallopavo ENSMGAG00000002996
gallus_gallus ENSGALG00000049966
numida_meleagris ENSNMEG00000007126
lonchura_striata_domestica ENSLSDG00000011997
junco_hyemalis ENSJHYG00000009354
gopherus_agassizii ENSGAGG00000000216
chrysemys_picta_bellii ENSCPBG00000009272
chelonoidis_abingdonii ENSCABG00000021654
pelodiscus_sinensis ENSPSIG00000004944
apteryx_owenii ENSAOWG00000002101
sphenodon_punctatus ENSSPUG00000007794
pogona_vitticeps ENSPVIG00000019849
ornithorhynchus_anatinus ENSOANG00000028640
poecilia_mexicana ENSPMEG00000009258
poecilia_formosa ENSPFOG00000022839
xiphophorus_couchianus ENSXCOG00000000522
kryptolebias_marmoratus ENSKMAG00000006503
oryzias_latipes_asm223471v1 ENSORLG00020019287
oryzias_latipes_asm223467v1 ENSORLG00000027422
oryzias_melastigma ENSOMEG00000005228
hippocampus_comes ENSHCOG00000001534
oreochromis_niloticus ENSONIG00000021048
neolamprologus_brichardi ENSNBRG00000007645
pundamilia_nyererei ENSPNYG00000011723
haplochromis_burtoni ENSHBUG00000019303
astatotilapia_calliptera ENSACLG00000019438
maylandia_zebra ENSMZEG00005023171
amphilophus_citrinellus ENSACIG00000019711
poecilia_latipinna ENSPLAG00000011088
poecilia_reticulata ENSPREG00000017049
gambusia_affinis ENSGAFG00000001730
fundulus_heteroclitus ENSFHEG00000001282
acanthochromis_polyacanthus ENSAPOG00000017091
stegastes_partitus ENSSPAG00000008850
anabas_testudineus ENSATEG00000022995
scophthalmus_maximus ENSSMAG00000009104
seriola_lalandi_dorsalis ENSSLDG00000007898
seriola_lalandi_dorsalis ENSSLDG00000001600
seriola_dumerili ENSSDUG00000022001
amphiprion_ocellaris ENSAOCG00000014647
amphiprion_percula ENSAPEG00000024125
mastacembelus_armatus ENSMAMG00000013114
cynoglossus_semilaevis ENSCSEG00000020398
cyprinodon_variegatus ENSCVAG00000022360
