caenorhabditis_elegans_strain_n2 WBGene00020031
drosophila_melanogaster FBgn0051678
petromyzon_marinus ENSPMAG00000000429
eptatretus_burgeri ENSEBUG00000014544
petromyzon_marinus ENSPMAG00000004046
scleropages_formosus ENSSFOG00015001869
paramormyrops_kingsleyae ENSPKIG00000008875
scleropages_formosus ENSSFOG00015014767
paramormyrops_kingsleyae ENSPKIG00000001642
pygocentrus_nattereri ENSPNAG00000029544
astyanax_mexicanus ENSAMXG00000041814
ictalurus_punctatus ENSIPUG00000013014
danio_rerio ENSDARG00000016532
periophthalmus_magnuspinnatus ENSPMGG00000013193
hippocampus_comes ENSHCOG00000017166
mastacembelus_armatus ENSMAMG00000016526
monopterus_albus ENSMALG00000007404
anabas_testudineus ENSATEG00000016821
scophthalmus_maximus ENSSMAG00000016999
cynoglossus_semilaevis ENSCSEG00000004263
seriola_lalandi_dorsalis ENSSLDG00000018298
seriola_dumerili ENSSDUG00000016312
amphiprion_ocellaris ENSAOCG00000013664
amphiprion_percula ENSAPEG00000012818
acanthochromis_polyacanthus ENSAPOG00000019255
stegastes_partitus ENSSPAG00000014187
oreochromis_niloticus ENSONIG00000002783
neolamprologus_brichardi ENSNBRG00000023752
astatotilapia_calliptera ENSACLG00000013285
maylandia_zebra ENSMZEG00005019677
haplochromis_burtoni ENSHBUG00000017615
pundamilia_nyererei ENSPNYG00000008547
amphilophus_citrinellus ENSACIG00000013797
poecilia_formosa ENSPFOG00000015048
poecilia_latipinna ENSPLAG00000016135
poecilia_mexicana ENSPMEG00000002524
poecilia_reticulata ENSPREG00000021307
xiphophorus_maculatus ENSXMAG00000011212
xiphophorus_couchianus ENSXCOG00000008769
gambusia_affinis ENSGAFG00000006935
fundulus_heteroclitus ENSFHEG00000000984
cyprinodon_variegatus ENSCVAG00000004074
kryptolebias_marmoratus ENSKMAG00000003390
oryzias_latipes_asm223469v1 ENSORLG00015005197
oryzias_latipes_asm223471v1 ENSORLG00020008965
oryzias_melastigma ENSOMEG00000008170
takifugu_rubripes ENSTRUG00000016443
tetraodon_nigroviridis ENSTNIG00000006204
mola_mola ENSMMOG00000003290
labrus_bergylta ENSLBEG00000009367
gadus_morhua ENSGMOG00000012322
esox_lucius ENSELUG00000006847
lepisosteus_oculatus ENSLOCG00000010475
esox_lucius ENSELUG00000024620
gadus_morhua ENSGMOG00000017083
monopterus_albus ENSMALG00000005927
mastacembelus_armatus ENSMAMG00000019092
anabas_testudineus ENSATEG00000002069
labrus_bergylta ENSLBEG00000012114
cynoglossus_semilaevis ENSCSEG00000018298
seriola_lalandi_dorsalis ENSSLDG00000006607
seriola_dumerili ENSSDUG00000006780
scophthalmus_maximus ENSSMAG00000011119
poecilia_latipinna ENSPLAG00000003867
poecilia_mexicana ENSPMEG00000004025
poecilia_formosa ENSPFOG00000011154
poecilia_reticulata ENSPREG00000003804
gambusia_affinis ENSGAFG00000008932
xiphophorus_maculatus ENSXMAG00000018248
fundulus_heteroclitus ENSFHEG00000014592
cyprinodon_variegatus ENSCVAG00000013915
kryptolebias_marmoratus ENSKMAG00000006602
oryzias_latipes_asm223471v1 ENSORLG00020010827
oryzias_latipes_asm223467v1 ENSORLG00000009886
