ursus_maritimus ENSUMAG00000010267
ursus_americanus ENSUAMG00000009301
ailuropoda_melanoleuca ENSAMEG00000003162
neovison_vison ENSNVIG00000010005
panthera_pardus ENSPPRG00000011759
panthera_tigris_altaica ENSPTIG00000005769
felis_catus ENSFCAG00000013761
equus_caballus ENSECAG00000004902
equus_asinus_asinus ENSEASG00005015125
sus_scrofa ENSSSCG00000010783
sus_scrofa ENSSSCG00000031310
bos_taurus ENSBTAG00000010461
bos_mutus ENSBMUG00000024255
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020629
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019681
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019969
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020724
cavia_porcellus ENSCPOG00000039648
cavia_porcellus ENSCPOG00000036089
chinchilla_lanigera ENSCLAG00000017565
chinchilla_lanigera ENSCLAG00000003208
cricetulus_griseus_crigri-picr ENSCGRG00015027715
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010703
cricetulus_griseus_crigri-picr ENSCGRG00015027718
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010224
peromyscus_maniculatus_bairdii ENSPEMG00000027265
mus_spicilegus ENSMSIG00000002343
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031751
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062782
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030640
rattus_norvegicus ENSRNOG00000057889
meriones_unguiculatus ENSMUGG00000026087
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062712
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031754
mus_spicilegus ENSMSIG00000002413
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030643
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013846
rattus_norvegicus ENSRNOG00000061803
meriones_unguiculatus ENSMUGG00000005207
castor_canadensis ENSCCNG00000022294
castor_canadensis ENSCCNG00000022217
urocitellus_parryii ENSUPAG00010014878
ictidomys_tridecemlineatus ENSSTOG00000031928
spermophilus_dauricus ENSSDAG00000001178
marmota_marmota_marmota ENSMMMG00000004502
dasypus_novemcinctus ENSDNOG00000040785
dasypus_novemcinctus ENSDNOG00000044569
notamacropus_eugenii ENSMEUG00000009594
phascolarctos_cinereus ENSPCIG00000014161
sarcophilus_harrisii ENSSHAG00000012170
sarcophilus_harrisii ENSSHAG00000012262
monodelphis_domestica ENSMODG00000010302
monodelphis_domestica ENSMODG00000010335
