caenorhabditis_elegans_strain_n2 WBGene00020190
drosophila_melanogaster FBgn0036099
pogona_vitticeps ENSPVIG00000009701
anolis_carolinensis ENSACAG00000006879
notechis_scutatus ENSNSUG00000011015
salvator_merianae ENSSMRG00000016925
sphenodon_punctatus ENSSPUG00000000738
meleagris_gallopavo ENSMGAG00000002569
coturnix_japonica ENSCJPG00005010534
gallus_gallus ENSGALG00000005336
numida_meleagris ENSNMEG00000004911
anser_brachyrhynchus ENSABRG00000002795
anas_platyrhynchos_platyrhynchos ENSAPLG00000004222
calidris_pygmaea ENSCPGG00000012970
calidris_pugnax ENSCPUG00000019100
lepidothrix_coronata ENSLCOG00000002177
manacus_vitellinus ENSMVIG00005019501
lonchura_striata_domestica ENSLSDG00000008435
taeniopygia_guttata ENSTGUG00000000236
serinus_canaria ENSSCAG00000006099
parus_major ENSPMJG00000003992
cyanistes_caeruleus ENSCCEG00000008200
junco_hyemalis ENSJHYG00000012710
zonotrichia_albicollis ENSZALG00000013780
ficedula_albicollis ENSFALG00000001079
melopsittacus_undulatus ENSMUNG00000003815
apteryx_owenii ENSAOWG00000009132
apteryx_haastii ENSAHAG00000004659
apteryx_rowi ENSARWG00000012628
dromaius_novaehollandiae ENSDNVG00000018825
nothoprocta_perdicaria ENSNPEG00000009108
crocodylus_porosus ENSCPRG00005002512
chelonoidis_abingdonii ENSCABG00000014832
gopherus_agassizii ENSGAGG00000014677
chrysemys_picta_bellii ENSCPBG00000001789
pelodiscus_sinensis ENSPSIG00000011091
monodelphis_domestica ENSMODG00000013790
monodelphis_domestica ENSMODG00000023723
sarcophilus_harrisii ENSSHAG00000014798
phascolarctos_cinereus ENSPCIG00000021846
bos_mutus ENSBMUG00000013370
capra_hircus ENSCHIG00000020301
ovis_aries ENSOARG00000006259
sus_scrofa ENSSSCG00000013990
myotis_lucifugus ENSMLUG00000013049
ursus_americanus ENSUAMG00000016469
ailuropoda_melanoleuca ENSAMEG00000016280
neovison_vison ENSNVIG00000000938
mustela_putorius_furo ENSMPUG00000001011
vulpes_vulpes ENSVVUG00000030377
vulpes_vulpes ENSVVUG00000025974
canis_lupus_dingo ENSCAFG00020005747
panthera_pardus ENSPPRG00000005299
panthera_tigris_altaica ENSPTIG00000000015
felis_catus ENSFCAG00000025872
equus_asinus_asinus ENSEASG00005017539
equus_caballus ENSECAG00000019280
chlorocebus_sabaeus ENSCSAG00000016494
macaca_mulatta ENSMMUG00000023085
piliocolobus_tephrosceles ENSPTEG00000025975
pongo_abelii ENSPPYG00000000145
homo_sapiens ENSG00000143774
cebus_capucinus_imitator ENSCCAG00000035707
saimiri_boliviensis_boliviensis ENSSBOG00000026897
callithrix_jacchus ENSCJAG00000016738
aotus_nancymaae ENSANAG00000027172
carlito_syrichta ENSTSYG00000001325
propithecus_coquereli ENSPCOG00000009766
microcebus_murinus ENSMICG00000003322
prolemur_simus ENSPSMG00000013269
otolemur_garnettii ENSOGAG00000029450
cavia_porcellus ENSCPOG00000037747
cavia_aperea ENSCAPG00000009891
octodon_degus ENSODEG00000001088
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000309
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007163
fukomys_damarensis ENSFDAG00000000749
chinchilla_lanigera ENSCLAG00000000853
urocitellus_parryii ENSUPAG00010009613
ictidomys_tridecemlineatus ENSSTOG00000026156
spermophilus_dauricus ENSSDAG00000020946
marmota_marmota_marmota ENSMMMG00000017488
castor_canadensis ENSCCNG00000009733
dipodomys_ordii ENSDORG00000007614
microtus_ochrogaster ENSMOCG00000020868
peromyscus_maniculatus_bairdii ENSPEMG00000007733
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016847
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022505
cricetulus_griseus_crigri-picr ENSCGRG00015018373
cricetulus_griseus_crigri_1.0 ENSCGRG00000003662
mesocricetus_auratus ENSMAUG00000022283
mus_spicilegus ENSMSIG00000021189
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020444
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017264
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016427
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0017558
rattus_norvegicus ENSRNOG00000002928
meriones_unguiculatus ENSMUGG00000008840
nannospalax_galili ENSNGAG00000022722
jaculus_jaculus ENSJJAG00000021658
oryctolagus_cuniculus ENSOCUG00000027935
loxodonta_africana ENSLAFG00000026666
bos_taurus ENSBTAG00000014775
sus_scrofa ENSSSCG00000012406
ursus_maritimus ENSUMAG00000000901
canis_lupus_familiaris ENSCAFG00000001174
bison_bison_bison ENSBBBG00000004041
pteropus_vampyrus ENSPVAG00000007385
tursiops_truncatus ENSTTRG00000014194
erinaceus_europaeus ENSEEUG00000008644
ochotona_princeps ENSOPRG00000006266
procavia_capensis ENSPCAG00000014846
notamacropus_eugenii ENSMEUG00000003277
macaca_fascicularis ENSMFAG00000039838
macaca_nemestrina ENSMNEG00000028444
mandrillus_leucophaeus ENSMLEG00000033820
papio_anubis ENSPANG00000020945
theropithecus_gelada ENSTGEG00000002206
cercocebus_atys ENSCATG00000030372
rhinopithecus_bieti ENSRBIG00000030901
rhinopithecus_roxellana ENSRROG00000031989
colobus_angolensis_palliatus ENSCANG00000037160
pan_troglodytes ENSPTRG00000002069
pan_paniscus ENSPPAG00000031110
gorilla_gorilla ENSGGOG00000013567
nomascus_leucogenys ENSNLEG00000014235
ornithorhynchus_anatinus ENSOANG00000014826
xenopus_tropicalis ENSXETG00000013914
latimeria_chalumnae ENSLACG00000010908
amphiprion_ocellaris ENSAOCG00000020660
amphiprion_percula ENSAPEG00000002141
acanthochromis_polyacanthus ENSAPOG00000014948
stegastes_partitus ENSSPAG00000003465
seriola_dumerili ENSSDUG00000017302
seriola_lalandi_dorsalis ENSSLDG00000013903
tetraodon_nigroviridis ENSTNIG00000008489
tetraodon_nigroviridis ENSTNIG00000008491
takifugu_rubripes ENSTRUG00000014441
mola_mola ENSMMOG00000016641
mastacembelus_armatus ENSMAMG00000016176
anabas_testudineus ENSATEG00000005673
gasterosteus_aculeatus ENSGACG00000017446
scophthalmus_maximus ENSSMAG00000018836
cynoglossus_semilaevis ENSCSEG00000012246
oryzias_latipes_asm223471v1 ENSORLG00020008010
oryzias_latipes_asm223469v1 ENSORLG00015007815
oryzias_latipes_asm223467v1 ENSORLG00000017581
oryzias_melastigma ENSOMEG00000007565
haplochromis_burtoni ENSHBUG00000008574
pundamilia_nyererei ENSPNYG00000015795
maylandia_zebra ENSMZEG00005025004
astatotilapia_calliptera ENSACLG00000017431
oreochromis_niloticus ENSONIG00000009487
neolamprologus_brichardi ENSNBRG00000011244
amphilophus_citrinellus ENSACIG00000019030
xiphophorus_maculatus ENSXMAG00000027618
xiphophorus_couchianus ENSXCOG00000015158
gambusia_affinis ENSGAFG00000021447
poecilia_formosa ENSPFOG00000012680
poecilia_latipinna ENSPLAG00000003481
poecilia_mexicana ENSPMEG00000009871
poecilia_reticulata ENSPREG00000007797
cyprinodon_variegatus ENSCVAG00000018403
cyprinodon_variegatus ENSCVAG00000021594
fundulus_heteroclitus ENSFHEG00000011764
kryptolebias_marmoratus ENSKMAG00000004364
labrus_bergylta ENSLBEG00000005029
labrus_bergylta ENSLBEG00000001931
labrus_bergylta ENSLBEG00000009190
labrus_bergylta ENSLBEG00000005066
labrus_bergylta ENSLBEG00000009086
labrus_bergylta ENSLBEG00000011291
labrus_bergylta ENSLBEG00000005140
labrus_bergylta ENSLBEG00000016480
labrus_bergylta ENSLBEG00000016619
labrus_bergylta ENSLBEG00000011221
labrus_bergylta ENSLBEG00000016560
labrus_bergylta ENSLBEG00000011267
labrus_bergylta ENSLBEG00000016842
periophthalmus_magnuspinnatus ENSPMGG00000015351
hippocampus_comes ENSHCOG00000020183
gadus_morhua ENSGMOG00000010668
esox_lucius ENSELUG00000022500
astyanax_mexicanus ENSAMXG00000033762
pygocentrus_nattereri ENSPNAG00000007280
ictalurus_punctatus ENSIPUG00000006480
danio_rerio ENSDARG00000030340
scleropages_formosus ENSSFOG00015009483
paramormyrops_kingsleyae ENSPKIG00000005424
mastacembelus_armatus ENSMAMG00000005650
monopterus_albus ENSMALG00000014171
anabas_testudineus ENSATEG00000009187
seriola_lalandi_dorsalis ENSSLDG00000016977
seriola_dumerili ENSSDUG00000002345
scophthalmus_maximus ENSSMAG00000003901
xiphophorus_maculatus ENSXMAG00000018473
xiphophorus_couchianus ENSXCOG00000002675
gambusia_affinis ENSGAFG00000013759
poecilia_latipinna ENSPLAG00000017302
poecilia_mexicana ENSPMEG00000014756
poecilia_formosa ENSPFOG00000013888
poecilia_reticulata ENSPREG00000016011
fundulus_heteroclitus ENSFHEG00000006991
cyprinodon_variegatus ENSCVAG00000020727
