calidris_pygmaea ENSCPGG00000001763
calidris_pugnax ENSCPUG00000008736
gallus_gallus ENSGALG00000016325
coturnix_japonica ENSCJPG00005007886
numida_meleagris ENSNMEG00000002586
gallus_gallus ENSGALG00000028551
coturnix_japonica ENSCJPG00005007914
meleagris_gallopavo ENSMGAG00000013937
numida_meleagris ENSNMEG00000021206
coturnix_japonica ENSCJPG00005007935
meleagris_gallopavo ENSMGAG00000013940
gallus_gallus ENSGALG00000038652
anser_brachyrhynchus ENSABRG00000020746
manacus_vitellinus ENSMVIG00005018335
manacus_vitellinus ENSMVIG00005004397
manacus_vitellinus ENSMVIG00005005273
manacus_vitellinus ENSMVIG00005012370
manacus_vitellinus ENSMVIG00005005264
taeniopygia_guttata ENSTGUG00000012881
lonchura_striata_domestica ENSLSDG00000012947
serinus_canaria ENSSCAG00000011367
serinus_canaria ENSSCAG00000011375
zonotrichia_albicollis ENSZALG00000005934
zonotrichia_albicollis ENSZALG00000005933
cyanistes_caeruleus ENSCCEG00000001624
ficedula_albicollis ENSFALG00000001874
melopsittacus_undulatus ENSMUNG00000013678
apteryx_rowi ENSARWG00000011254
apteryx_haastii ENSAHAG00000014183
apteryx_owenii ENSAOWG00000011022
nothoprocta_perdicaria ENSNPEG00000005113
nothoprocta_perdicaria ENSNPEG00000005105
dromaius_novaehollandiae ENSDNVG00000006130
crocodylus_porosus ENSCPRG00005010362
chelonoidis_abingdonii ENSCABG00000019612
gopherus_agassizii ENSGAGG00000018372
chrysemys_picta_bellii ENSCPBG00000015328
pelodiscus_sinensis ENSPSIG00000015454
sphenodon_punctatus ENSSPUG00000007108
anolis_carolinensis ENSACAG00000021110
anolis_carolinensis ENSACAG00000001664
anolis_carolinensis ENSACAG00000009032
anolis_carolinensis ENSACAG00000008898
pogona_vitticeps ENSPVIG00000004728
pogona_vitticeps ENSPVIG00000017005
pogona_vitticeps ENSPVIG00000003148
pogona_vitticeps ENSPVIG00000003073
notechis_scutatus ENSNSUG00000007527
salvator_merianae ENSSMRG00000000531
salvator_merianae ENSSMRG00000011284
salvator_merianae ENSSMRG00000002834
parus_major ENSPMJG00000004714
ornithorhynchus_anatinus ENSOANG00000013119
ornithorhynchus_anatinus ENSOANG00000020684
prolemur_simus ENSPSMG00000003857
microcebus_murinus ENSMICG00000041824
otolemur_garnettii ENSOGAG00000003726
otolemur_garnettii ENSOGAG00000014699
propithecus_coquereli ENSPCOG00000018411
microcebus_murinus ENSMICG00000001561
prolemur_simus ENSPSMG00000016493
propithecus_coquereli ENSPCOG00000027305
microcebus_murinus ENSMICG00000026922
carlito_syrichta ENSTSYG00000026054
tupaia_belangeri ENSTBEG00000001413
tupaia_belangeri ENSTBEG00000010388
oryctolagus_cuniculus ENSOCUG00000012895
oryctolagus_cuniculus ENSOCUG00000011949
ochotona_princeps ENSOPRG00000016033
ochotona_princeps ENSOPRG00000005310
ochotona_princeps ENSOPRG00000005538
oryctolagus_cuniculus ENSOCUG00000021171
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021036
cricetulus_griseus_crigri_1.0 ENSCGRG00000004196
mesocricetus_auratus ENSMAUG00000000323
mesocricetus_auratus ENSMAUG00000013867
peromyscus_maniculatus_bairdii ENSPEMG00000023708
microtus_ochrogaster ENSMOCG00000005557
rattus_norvegicus ENSRNOG00000033402
nannospalax_galili ENSNGAG00000001075
castor_canadensis ENSCCNG00000020940
ochotona_princeps ENSOPRG00000013228
