chelonoidis_abingdonii ENSCABG00000018611
gopherus_agassizii ENSGAGG00000006576
chrysemys_picta_bellii ENSCPBG00000006644
lonchura_striata_domestica ENSLSDG00000003643
anolis_carolinensis ENSACAG00000004864
pogona_vitticeps ENSPVIG00000015463
notechis_scutatus ENSNSUG00000005867
notechis_scutatus ENSNSUG00000007288
salvator_merianae ENSSMRG00000004215
serinus_canaria ENSSCAG00000008088
taeniopygia_guttata ENSTGUG00000014327
junco_hyemalis ENSJHYG00000012879
cyanistes_caeruleus ENSCCEG00000007302
apteryx_owenii ENSAOWG00000015250
taeniopygia_guttata ENSTGUG00000014560
pan_paniscus ENSPPAG00000043919
pan_troglodytes ENSPTRG00000048377
gorilla_gorilla ENSGGOG00000027930
nomascus_leucogenys ENSNLEG00000012692
rhinopithecus_roxellana ENSRROG00000035420
rhinopithecus_bieti ENSRBIG00000044399
colobus_angolensis_palliatus ENSCANG00000038112
macaca_nemestrina ENSMNEG00000035920
macaca_fascicularis ENSMFAG00000044489
macaca_mulatta ENSMMUG00000045543
mandrillus_leucophaeus ENSMLEG00000039729
theropithecus_gelada ENSTGEG00000015351
papio_anubis ENSPANG00000013856
cercocebus_atys ENSCATG00000029485
tupaia_belangeri ENSTBEG00000005303
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030785
rattus_norvegicus ENSRNOG00000004090
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029686
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029687
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000109324
mus_spicilegus ENSMSIG00000020718
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012911
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030784
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012912
rattus_norvegicus ENSRNOG00000026109
meriones_unguiculatus ENSMUGG00000010679
meriones_unguiculatus ENSMUGG00000006003
nannospalax_galili ENSNGAG00000018656
jaculus_jaculus ENSJJAG00000018374
ovis_aries ENSOARG00000020708
capra_hircus ENSCHIG00000017014
sorex_araneus ENSSARG00000006282
ailuropoda_melanoleuca ENSAMEG00000010095
ursus_americanus ENSUAMG00000026705
pteropus_vampyrus ENSPVAG00000010970
procavia_capensis ENSPCAG00000008724
cricetulus_griseus_crigri-picr ENSCGRG00015018703
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018188
cricetulus_griseus_crigri_1.0 ENSCGRG00000014747
peromyscus_maniculatus_bairdii ENSPEMG00000014287
monodelphis_domestica ENSMODG00000013595
phascolarctos_cinereus ENSPCIG00000007372
castor_canadensis ENSCCNG00000029579
microtus_ochrogaster ENSMOCG00000019441
rhinopithecus_bieti ENSRBIG00000001091
rhinopithecus_roxellana ENSRROG00000040083
sus_scrofa ENSSSCG00000003189
felis_catus ENSFCAG00000031034
dasypus_novemcinctus ENSDNOG00000035806
loxodonta_africana ENSLAFG00000018053
callithrix_jacchus ENSCJAG00000003670
aotus_nancymaae ENSANAG00000021704
pan_paniscus ENSPPAG00000034989
colobus_angolensis_palliatus ENSCANG00000039562
cebus_capucinus_imitator ENSCCAG00000036708
octodon_degus ENSODEG00000018365
microtus_ochrogaster ENSMOCG00000019378
pan_troglodytes ENSPTRG00000040282
nomascus_leucogenys ENSNLEG00000005306
propithecus_coquereli ENSPCOG00000013819
otolemur_garnettii ENSOGAG00000011938
rhinopithecus_bieti ENSRBIG00000037391
mandrillus_leucophaeus ENSMLEG00000042235
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006326
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008015
fukomys_damarensis ENSFDAG00000017624
oryctolagus_cuniculus ENSOCUG00000022192
ochotona_princeps ENSOPRG00000002011
chinchilla_lanigera ENSCLAG00000003806
dipodomys_ordii ENSDORG00000014923
piliocolobus_tephrosceles ENSPTEG00000023934
colobus_angolensis_palliatus ENSCANG00000034725
macaca_fascicularis ENSMFAG00000043429
macaca_nemestrina ENSMNEG00000007881
homo_sapiens ENSG00000126457
carlito_syrichta ENSTSYG00000034577
prolemur_simus ENSPSMG00000022503
cavia_aperea ENSCAPG00000015596
cavia_porcellus ENSCPOG00000019328
urocitellus_parryii ENSUPAG00010013901
microtus_ochrogaster ENSMOCG00000004064
erinaceus_europaeus ENSEEUG00000013386
canis_lupus_familiaris ENSCAFG00000003589
canis_lupus_dingo ENSCAFG00020024443
bison_bison_bison ENSBBBG00000010142
rhinopithecus_roxellana ENSRROG00000039426
cercocebus_atys ENSCATG00000041012
spermophilus_dauricus ENSSDAG00000002460
chlorocebus_sabaeus ENSCSAG00000002474
octodon_degus ENSODEG00000016694
myotis_lucifugus ENSMLUG00000017092
myotis_lucifugus ENSMLUG00000026704
tursiops_truncatus ENSTTRG00000005537
mesocricetus_auratus ENSMAUG00000005917
felis_catus ENSFCAG00000006081
neovison_vison ENSNVIG00000013974
bos_mutus ENSBMUG00000004375
capra_hircus ENSCHIG00000014997
theropithecus_gelada ENSTGEG00000026722
gorilla_gorilla ENSGGOG00000000503
marmota_marmota_marmota ENSMMMG00000008667
ictidomys_tridecemlineatus ENSSTOG00000025543
panthera_pardus ENSPPRG00000007371
mustela_putorius_furo ENSMPUG00000002401
ursus_americanus ENSUAMG00000007446
ursus_maritimus ENSUMAG00000002599
ailuropoda_melanoleuca ENSAMEG00000013871
vulpes_vulpes ENSVVUG00000021435
equus_asinus_asinus ENSEASG00005005297
ovis_aries ENSOARG00000013381
cebus_capucinus_imitator ENSCCAG00000036122
saimiri_boliviensis_boliviensis ENSSBOG00000021030
macaca_mulatta ENSMMUG00000003029
bos_taurus ENSBTAG00000006646
panthera_tigris_altaica ENSPTIG00000019080
equus_caballus ENSECAG00000024076
microcebus_murinus ENSMICG00000030079
echinops_telfairi ENSETEG00000007396
papio_anubis ENSPANG00000021846
pongo_abelii ENSPPYG00000010261
callithrix_jacchus ENSCJAG00000031497
panthera_tigris_altaica ENSPTIG00000001180
panthera_pardus ENSPPRG00000006743
panthera_pardus ENSPPRG00000008136
octodon_degus ENSODEG00000018460
sarcophilus_harrisii ENSSHAG00000003582
sphenodon_punctatus ENSSPUG00000009087
xenopus_tropicalis ENSXETG00000002877
latimeria_chalumnae ENSLACG00000017467
poecilia_mexicana ENSPMEG00000002636
poecilia_mexicana ENSPMEG00000021850
cyprinodon_variegatus ENSCVAG00000003859
oryzias_latipes_asm223469v1 ENSORLG00015010735
oryzias_latipes_asm223467v1 ENSORLG00000017181
oryzias_latipes_asm223471v1 ENSORLG00020018168
oryzias_melastigma ENSOMEG00000012874
cynoglossus_semilaevis ENSCSEG00000011717
pundamilia_nyererei ENSPNYG00000003352
haplochromis_burtoni ENSHBUG00000018674
maylandia_zebra ENSMZEG00005022856
astatotilapia_calliptera ENSACLG00000011196
oreochromis_niloticus ENSONIG00000007808
neolamprologus_brichardi ENSNBRG00000003051
amphilophus_citrinellus ENSACIG00000017860
poecilia_formosa ENSPFOG00000009260
poecilia_latipinna ENSPLAG00000003633
poecilia_reticulata ENSPREG00000006311
gambusia_affinis ENSGAFG00000010610
xiphophorus_maculatus ENSXMAG00000010853
xiphophorus_couchianus ENSXCOG00000009862
fundulus_heteroclitus ENSFHEG00000019062
kryptolebias_marmoratus ENSKMAG00000005519
seriola_dumerili ENSSDUG00000017846
seriola_lalandi_dorsalis ENSSLDG00000009876
monopterus_albus ENSMALG00000002483
mastacembelus_armatus ENSMAMG00000004321
anabas_testudineus ENSATEG00000008515
tetraodon_nigroviridis ENSTNIG00000003320
takifugu_rubripes ENSTRUG00000012105
mola_mola ENSMMOG00000006224
gasterosteus_aculeatus ENSGACG00000004897
amphiprion_ocellaris ENSAOCG00000012529
amphiprion_percula ENSAPEG00000002435
acanthochromis_polyacanthus ENSAPOG00000022535
stegastes_partitus ENSSPAG00000000305
scophthalmus_maximus ENSSMAG00000014871
hippocampus_comes ENSHCOG00000010782
labrus_bergylta ENSLBEG00000003017
labrus_bergylta ENSLBEG00000021711
periophthalmus_magnuspinnatus ENSPMGG00000008079
gadus_morhua ENSGMOG00000004576
astyanax_mexicanus ENSAMXG00000010374
pygocentrus_nattereri ENSPNAG00000018063
ictalurus_punctatus ENSIPUG00000006472
