gallus_gallus ENSGALG00000007649
coturnix_japonica ENSCJPG00005020942
meleagris_gallopavo ENSMGAG00000009857
numida_meleagris ENSNMEG00000023242
anser_brachyrhynchus ENSABRG00000008669
anas_platyrhynchos_platyrhynchos ENSAPLG00000015332
taeniopygia_guttata ENSTGUG00000009358
taeniopygia_guttata ENSTGUG00000015535
lonchura_striata_domestica ENSLSDG00000011661
zonotrichia_albicollis ENSZALG00000006052
junco_hyemalis ENSJHYG00000013743
serinus_canaria ENSSCAG00000010328
ficedula_albicollis ENSFALG00000010027
parus_major ENSPMJG00000009939
cyanistes_caeruleus ENSCCEG00000007193
manacus_vitellinus ENSMVIG00005009996
lepidothrix_coronata ENSLCOG00000004824
melopsittacus_undulatus ENSMUNG00000008931
calidris_pugnax ENSCPUG00000017237
calidris_pygmaea ENSCPGG00000005914
apteryx_haastii ENSAHAG00000001408
apteryx_owenii ENSAOWG00000016592
apteryx_rowi ENSARWG00000004253
dromaius_novaehollandiae ENSDNVG00000010894
nothoprocta_perdicaria ENSNPEG00000008636
crocodylus_porosus ENSCPRG00005000607
chrysemys_picta_bellii ENSCPBG00000014108
chrysemys_picta_bellii ENSCPBG00000003036
chelonoidis_abingdonii ENSCABG00000016127
gopherus_agassizii ENSGAGG00000004499
pelodiscus_sinensis ENSPSIG00000011616
anolis_carolinensis ENSACAG00000004267
pogona_vitticeps ENSPVIG00000013215
notechis_scutatus ENSNSUG00000003924
salvator_merianae ENSSMRG00000021582
sphenodon_punctatus ENSSPUG00000013622
pteropus_vampyrus ENSPVAG00000004933
myotis_lucifugus ENSMLUG00000008617
equus_caballus ENSECAG00000004590
equus_asinus_asinus ENSEASG00005006396
sorex_araneus ENSSARG00000002921
ovis_aries ENSOARG00000018169
capra_hircus ENSCHIG00000000481
capra_hircus ENSCHIG00000012804
bos_mutus ENSBMUG00000005904
bos_taurus ENSBTAG00000000372
tursiops_truncatus ENSTTRG00000010187
sus_scrofa ENSSSCG00000004942
ursus_maritimus ENSUMAG00000012215
ursus_americanus ENSUAMG00000004378
mustela_putorius_furo ENSMPUG00000000365
neovison_vison ENSNVIG00000016513
canis_lupus_dingo ENSCAFG00020008398
canis_lupus_familiaris ENSCAFG00000017283
vulpes_vulpes ENSVVUG00000014501
felis_catus ENSFCAG00000035191
panthera_pardus ENSPPRG00000022554
homo_sapiens ENSG00000075131
gorilla_gorilla ENSGGOG00000000061
pan_troglodytes ENSPTRG00000007192
pan_paniscus ENSPPAG00000033427
nomascus_leucogenys ENSNLEG00000012909
macaca_fascicularis ENSMFAG00000031924
macaca_mulatta ENSMMUG00000003695
macaca_nemestrina ENSMNEG00000031947
chlorocebus_sabaeus ENSCSAG00000013176
papio_anubis ENSPANG00000016672
cercocebus_atys ENSCATG00000040328
mandrillus_leucophaeus ENSMLEG00000031419
theropithecus_gelada ENSTGEG00000024689
rhinopithecus_roxellana ENSRROG00000004107
rhinopithecus_bieti ENSRBIG00000035207
colobus_angolensis_palliatus ENSCANG00000042814
pan_paniscus ENSPPAG00000036779
pan_troglodytes ENSPTRG00000045508
gorilla_gorilla ENSGGOG00000036941
macaca_nemestrina ENSMNEG00000030731
pan_paniscus ENSPPAG00000034673
pan_troglodytes ENSPTRG00000044572
gorilla_gorilla ENSGGOG00000043182
nomascus_leucogenys ENSNLEG00000028277
cercocebus_atys ENSCATG00000018766
mandrillus_leucophaeus ENSMLEG00000036981
papio_anubis ENSPANG00000031804
macaca_fascicularis ENSMFAG00000036149
macaca_mulatta ENSMMUG00000019896
macaca_nemestrina ENSMNEG00000037709
rhinopithecus_roxellana ENSRROG00000039879
rhinopithecus_bieti ENSRBIG00000040990
colobus_angolensis_palliatus ENSCANG00000031388
aotus_nancymaae ENSANAG00000030739
saimiri_boliviensis_boliviensis ENSSBOG00000025440
aotus_nancymaae ENSANAG00000027793
callithrix_jacchus ENSCJAG00000013242
carlito_syrichta ENSTSYG00000013892
microcebus_murinus ENSMICG00000004386
propithecus_coquereli ENSPCOG00000002538
prolemur_simus ENSPSMG00000002397
prolemur_simus ENSPSMG00000011520
otolemur_garnettii ENSOGAG00000028488
otolemur_garnettii ENSOGAG00000025020
microtus_ochrogaster ENSMOCG00000010343
mesocricetus_auratus ENSMAUG00000012421
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033482
mus_spicilegus ENSMSIG00000004296
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000032397
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032343
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015208
rattus_norvegicus ENSRNOG00000037221
rattus_norvegicus ENSRNOG00000043068
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018146
cricetulus_griseus_crigri_1.0 ENSCGRG00000016302
cricetulus_griseus_crigri-picr ENSCGRG00015023181
peromyscus_maniculatus_bairdii ENSPEMG00000002370
meriones_unguiculatus ENSMUGG00000023073
nannospalax_galili ENSNGAG00000018237
dipodomys_ordii ENSDORG00000028988
marmota_marmota_marmota ENSMMMG00000006196
ictidomys_tridecemlineatus ENSSTOG00000009182
cavia_porcellus ENSCPOG00000000251
cavia_aperea ENSCAPG00000017369
chinchilla_lanigera ENSCLAG00000004924
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000005971
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008497
jaculus_jaculus ENSJJAG00000017947
oryctolagus_cuniculus ENSOCUG00000002212
ochotona_princeps ENSOPRG00000004809
tupaia_belangeri ENSTBEG00000002781
loxodonta_africana ENSLAFG00000026016
procavia_capensis ENSPCAG00000003202
echinops_telfairi ENSETEG00000008432
dasypus_novemcinctus ENSDNOG00000003177
choloepus_hoffmanni ENSCHOG00000004860
phascolarctos_cinereus ENSPCIG00000006818
notamacropus_eugenii ENSMEUG00000013192
sarcophilus_harrisii ENSSHAG00000011237
monodelphis_domestica ENSMODG00000009724
ornithorhynchus_anatinus ENSOANG00000009752
xenopus_tropicalis ENSXETG00000024752
latimeria_chalumnae ENSLACG00000007807
scleropages_formosus ENSSFOG00015024037
paramormyrops_kingsleyae ENSPKIG00000015565
poecilia_latipinna ENSPLAG00000017154
poecilia_formosa ENSPFOG00000017558
poecilia_mexicana ENSPMEG00000008844
poecilia_reticulata ENSPREG00000008214
xiphophorus_couchianus ENSXCOG00000001417
xiphophorus_maculatus ENSXMAG00000022558
gambusia_affinis ENSGAFG00000016525
cyprinodon_variegatus ENSCVAG00000013727
fundulus_heteroclitus ENSFHEG00000002148
oryzias_latipes_asm223467v1 ENSORLG00000018370
oryzias_latipes_asm223469v1 ENSORLG00015009949
oryzias_latipes_asm223471v1 ENSORLG00020007929
