gopherus_agassizii ENSGAGG00000002730
chelonoidis_abingdonii ENSCABG00000020563
pelodiscus_sinensis ENSPSIG00000003442
salvator_merianae ENSSMRG00000001021
pogona_vitticeps ENSPVIG00000016150
sphenodon_punctatus ENSSPUG00000005692
anolis_carolinensis ENSACAG00000008945
phascolarctos_cinereus ENSPCIG00000017353
notamacropus_eugenii ENSMEUG00000010685
sarcophilus_harrisii ENSSHAG00000002902
monodelphis_domestica ENSMODG00000005534
ornithorhynchus_anatinus ENSOANG00000028461
capra_hircus ENSCHIG00000021296
ovis_aries ENSOARG00000006701
bos_mutus ENSBMUG00000005160
bos_taurus ENSBTAG00000013392
bison_bison_bison ENSBBBG00000003143
tursiops_truncatus ENSTTRG00000000567
sus_scrofa ENSSSCG00000017912
vicugna_pacos ENSVPAG00000005918
neovison_vison ENSNVIG00000019746
mustela_putorius_furo ENSMPUG00000010843
vulpes_vulpes ENSVVUG00000027502
vulpes_vulpes ENSVVUG00000027499
canis_lupus_dingo ENSCAFG00020011163
ailuropoda_melanoleuca ENSAMEG00000016024
ursus_maritimus ENSUMAG00000014426
vulpes_vulpes ENSVVUG00000027501
ursus_americanus ENSUAMG00000005229
canis_lupus_familiaris ENSCAFG00000015843
panthera_pardus ENSPPRG00000013638
panthera_tigris_altaica ENSPTIG00000007599
felis_catus ENSFCAG00000008040
pteropus_vampyrus ENSPVAG00000009750
myotis_lucifugus ENSMLUG00000015643
sorex_araneus ENSSARG00000001000
equus_caballus ENSECAG00000014508
equus_asinus_asinus ENSEASG00005015488
erinaceus_europaeus ENSEEUG00000003652
ursus_maritimus ENSUMAG00000014431
pan_troglodytes ENSPTRG00000008610
pan_paniscus ENSPPAG00000036673
gorilla_gorilla ENSGGOG00000006586
homo_sapiens ENSG00000129219
pongo_abelii ENSPPYG00000007845
nomascus_leucogenys ENSNLEG00000017410
mandrillus_leucophaeus ENSMLEG00000037390
cercocebus_atys ENSCATG00000038931
theropithecus_gelada ENSTGEG00000019061
papio_anubis ENSPANG00000024330
macaca_fascicularis ENSMFAG00000003242
macaca_mulatta ENSMMUG00000005666
macaca_nemestrina ENSMNEG00000032782
