castor_canadensis ENSCCNG00000003383
cricetulus_griseus_crigri-picr ENSCGRG00015012014
marmota_marmota_marmota ENSMMMG00000020384
urocitellus_parryii ENSUPAG00010016571
spermophilus_dauricus ENSSDAG00000021403
ochotona_princeps ENSOPRG00000002719
ochotona_princeps ENSOPRG00000017030
pan_troglodytes ENSPTRG00000008739
pan_paniscus ENSPPAG00000042133
homo_sapiens ENSG00000184650
gorilla_gorilla ENSGGOG00000007881
pongo_abelii ENSPPYG00000007959
nomascus_leucogenys ENSNLEG00000009974
theropithecus_gelada ENSTGEG00000026451
mandrillus_leucophaeus ENSMLEG00000036606
cercocebus_atys ENSCATG00000035767
papio_anubis ENSPANG00000023801
macaca_fascicularis ENSMFAG00000002083
macaca_mulatta ENSMMUG00000008750
macaca_nemestrina ENSMNEG00000006311
chlorocebus_sabaeus ENSCSAG00000010455
colobus_angolensis_palliatus ENSCANG00000016012
piliocolobus_tephrosceles ENSPTEG00000006234
rhinopithecus_roxellana ENSRROG00000020860
rhinopithecus_bieti ENSRBIG00000041475
cebus_capucinus_imitator ENSCCAG00000023265
saimiri_boliviensis_boliviensis ENSSBOG00000030045
callithrix_jacchus ENSCJAG00000043388
aotus_nancymaae ENSANAG00000037327
carlito_syrichta ENSTSYG00000009970
propithecus_coquereli ENSPCOG00000020064
microcebus_murinus ENSMICG00000002754
prolemur_simus ENSPSMG00000012976
otolemur_garnettii ENSOGAG00000007916
bos_mutus ENSBMUG00000022540
bison_bison_bison ENSBBBG00000002469
sorex_araneus ENSSARG00000008677
pteropus_vampyrus ENSPVAG00000016392
panthera_tigris_altaica ENSPTIG00000007210
felis_catus ENSFCAG00000041014
canis_lupus_dingo ENSCAFG00020007014
echinops_telfairi ENSETEG00000013913
loxodonta_africana ENSLAFG00000031643
choloepus_hoffmanni ENSCHOG00000003356
