phascolarctos_cinereus ENSPCIG00000014697
notamacropus_eugenii ENSMEUG00000010111
sarcophilus_harrisii ENSSHAG00000008605
monodelphis_domestica ENSMODG00000007304
choloepus_hoffmanni ENSCHOG00000002069
dasypus_novemcinctus ENSDNOG00000046718
canis_lupus_dingo ENSCAFG00020009382
canis_lupus_familiaris ENSCAFG00000031708
vulpes_vulpes ENSVVUG00000024891
ursus_maritimus ENSUMAG00000019480
ursus_americanus ENSUAMG00000014525
ailuropoda_melanoleuca ENSAMEG00000003455
neovison_vison ENSNVIG00000020743
mustela_putorius_furo ENSMPUG00000016237
panthera_pardus ENSPPRG00000005617
panthera_tigris_altaica ENSPTIG00000006194
felis_catus ENSFCAG00000013493
equus_asinus_asinus ENSEASG00005021747
equus_caballus ENSECAG00000007113
tursiops_truncatus ENSTTRG00000016489
vicugna_pacos ENSVPAG00000008388
ovis_aries ENSOARG00000019420
capra_hircus ENSCHIG00000014589
bos_mutus ENSBMUG00000022659
bos_taurus ENSBTAG00000009351
bison_bison_bison ENSBBBG00000012866
sus_scrofa ENSSSCG00000024864
pteropus_vampyrus ENSPVAG00000010538
sorex_araneus ENSSARG00000000358
myotis_lucifugus ENSMLUG00000001025
erinaceus_europaeus ENSEEUG00000007235
homo_sapiens ENSG00000130638
gorilla_gorilla ENSGGOG00000034838
pan_troglodytes ENSPTRG00000014500
pan_paniscus ENSPPAG00000028249
pongo_abelii ENSPPYG00000011937
nomascus_leucogenys ENSNLEG00000013595
rhinopithecus_bieti ENSRBIG00000039993
rhinopithecus_roxellana ENSRROG00000003405
piliocolobus_tephrosceles ENSPTEG00000034115
chlorocebus_sabaeus ENSCSAG00000005325
papio_anubis ENSPANG00000004873
theropithecus_gelada ENSTGEG00000004125
cercocebus_atys ENSCATG00000042259
macaca_mulatta ENSMMUG00000008955
macaca_fascicularis ENSMFAG00000030950
macaca_nemestrina ENSMNEG00000033163
mandrillus_leucophaeus ENSMLEG00000037299
colobus_angolensis_palliatus ENSCANG00000039797
cebus_capucinus_imitator ENSCCAG00000030784
callithrix_jacchus ENSCJAG00000012879
saimiri_boliviensis_boliviensis ENSSBOG00000026577
aotus_nancymaae ENSANAG00000035670
carlito_syrichta ENSTSYG00000006812
propithecus_coquereli ENSPCOG00000006486
microcebus_murinus ENSMICG00000011917
prolemur_simus ENSPSMG00000012092
otolemur_garnettii ENSOGAG00000012826
castor_canadensis ENSCCNG00000025400
dipodomys_ordii ENSDORG00000013914
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021023
mus_spicilegus ENSMSIG00000018885
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000016541
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020126
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020131
rattus_norvegicus ENSRNOG00000014637
meriones_unguiculatus ENSMUGG00000000849
peromyscus_maniculatus_bairdii ENSPEMG00000023620
microtus_ochrogaster ENSMOCG00000020354
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023469
cricetulus_griseus_crigri-picr ENSCGRG00015022079
cricetulus_griseus_crigri_1.0 ENSCGRG00000003481
mesocricetus_auratus ENSMAUG00000008337
nannospalax_galili ENSNGAG00000016854
jaculus_jaculus ENSJJAG00000021073
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017700
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016760
fukomys_damarensis ENSFDAG00000005433
cavia_porcellus ENSCPOG00000006063
cavia_aperea ENSCAPG00000002099
octodon_degus ENSODEG00000014678
chinchilla_lanigera ENSCLAG00000016859
urocitellus_parryii ENSUPAG00010001308
ictidomys_tridecemlineatus ENSSTOG00000032882
spermophilus_dauricus ENSSDAG00000010587
marmota_marmota_marmota ENSMMMG00000022899
oryctolagus_cuniculus ENSOCUG00000007250
oryctolagus_cuniculus ENSOCUG00000022626
ochotona_princeps ENSOPRG00000008105
tupaia_belangeri ENSTBEG00000003938
echinops_telfairi ENSETEG00000017390
procavia_capensis ENSPCAG00000015395
ornithorhynchus_anatinus ENSOANG00000032147
taeniopygia_guttata ENSTGUG00000014349
nothoprocta_perdicaria ENSNPEG00000005518
anas_platyrhynchos_platyrhynchos ENSAPLG00000010420
anser_brachyrhynchus ENSABRG00000006130
gallus_gallus ENSGALG00000014234
coturnix_japonica ENSCJPG00005016180
meleagris_gallopavo ENSMGAG00000013834
numida_meleagris ENSNMEG00000015501
taeniopygia_guttata ENSTGUG00000011811
lonchura_striata_domestica ENSLSDG00000006032
serinus_canaria ENSSCAG00000003078
ficedula_albicollis ENSFALG00000002840
junco_hyemalis ENSJHYG00000008816
zonotrichia_albicollis ENSZALG00000014940
parus_major ENSPMJG00000010438
cyanistes_caeruleus ENSCCEG00000005041
lepidothrix_coronata ENSLCOG00000010435
manacus_vitellinus ENSMVIG00005009106
melopsittacus_undulatus ENSMUNG00000015575
calidris_pygmaea ENSCPGG00000012108
calidris_pugnax ENSCPUG00000003432
dromaius_novaehollandiae ENSDNVG00000001531
nothoprocta_perdicaria ENSNPEG00000005520
apteryx_haastii ENSAHAG00000009125
apteryx_owenii ENSAOWG00000002328
apteryx_rowi ENSARWG00000013603
crocodylus_porosus ENSCPRG00005001839
gopherus_agassizii ENSGAGG00000012889
chelonoidis_abingdonii ENSCABG00000000550
chrysemys_picta_bellii ENSCPBG00000024301
pelodiscus_sinensis ENSPSIG00000018173
sphenodon_punctatus ENSSPUG00000018067
pogona_vitticeps ENSPVIG00000018170
anolis_carolinensis ENSACAG00000014377
notechis_scutatus ENSNSUG00000006391
salvator_merianae ENSSMRG00000008272
xenopus_tropicalis ENSXETG00000003072
latimeria_chalumnae ENSLACG00000014447
poecilia_formosa ENSPFOG00000011467
poecilia_latipinna ENSPLAG00000013839
poecilia_mexicana ENSPMEG00000022631
poecilia_reticulata ENSPREG00000009337
xiphophorus_maculatus ENSXMAG00000004352
xiphophorus_couchianus ENSXCOG00000014696
