castor_canadensis ENSCCNG00000013197
dipodomys_ordii ENSDORG00000006170
mus_spicilegus ENSMSIG00000017165
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000037405
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032979
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031855
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014721
rattus_norvegicus ENSRNOG00000020679
meriones_unguiculatus ENSMUGG00000021032
cricetulus_griseus_crigri-picr ENSCGRG00015024910
cricetulus_griseus_crigri_1.0 ENSCGRG00000011042
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015045
mesocricetus_auratus ENSMAUG00000006369
microtus_ochrogaster ENSMOCG00000013230
peromyscus_maniculatus_bairdii ENSPEMG00000024025
nannospalax_galili ENSNGAG00000014166
jaculus_jaculus ENSJJAG00000014180
chinchilla_lanigera ENSCLAG00000005350
octodon_degus ENSODEG00000016545
cavia_aperea ENSCAPG00000010323
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010281
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002302
fukomys_damarensis ENSFDAG00000009502
urocitellus_parryii ENSUPAG00010000950
ictidomys_tridecemlineatus ENSSTOG00000031629
spermophilus_dauricus ENSSDAG00000023677
marmota_marmota_marmota ENSMMMG00000017017
oryctolagus_cuniculus ENSOCUG00000029644
ochotona_princeps ENSOPRG00000005758
pan_troglodytes ENSPTRG00000010463
pan_paniscus ENSPPAG00000034232
homo_sapiens ENSG00000090339
gorilla_gorilla ENSGGOG00000005980
pongo_abelii ENSPPYG00000009548
nomascus_leucogenys ENSNLEG00000012158
cercocebus_atys ENSCATG00000036475
mandrillus_leucophaeus ENSMLEG00000034670
theropithecus_gelada ENSTGEG00000024503
papio_anubis ENSPANG00000009752
macaca_nemestrina ENSMNEG00000033129
macaca_fascicularis ENSMFAG00000026825
macaca_mulatta ENSMMUG00000014896
chlorocebus_sabaeus ENSCSAG00000007356
colobus_angolensis_palliatus ENSCANG00000039357
piliocolobus_tephrosceles ENSPTEG00000033187
rhinopithecus_roxellana ENSRROG00000032596
rhinopithecus_bieti ENSRBIG00000039899
cebus_capucinus_imitator ENSCCAG00000028706
saimiri_boliviensis_boliviensis ENSSBOG00000023183
callithrix_jacchus ENSCJAG00000047562
aotus_nancymaae ENSANAG00000022000
carlito_syrichta ENSTSYG00000035773
propithecus_coquereli ENSPCOG00000020759
prolemur_simus ENSPSMG00000018266
microcebus_murinus ENSMICG00000047282
otolemur_garnettii ENSOGAG00000011055
bos_taurus ENSBTAG00000010303
bos_mutus ENSBMUG00000013452
bison_bison_bison ENSBBBG00000015412
ovis_aries ENSOARG00000015656
capra_hircus ENSCHIG00000015941
bos_mutus ENSBMUG00000020740
bos_taurus ENSBTAG00000049560
sus_scrofa ENSSSCG00000013655
tursiops_truncatus ENSTTRG00000009538
equus_asinus_asinus ENSEASG00005010553
equus_caballus ENSECAG00000013883
ursus_maritimus ENSUMAG00000025103
ursus_americanus ENSUAMG00000020391
ailuropoda_melanoleuca ENSAMEG00000011805
neovison_vison ENSNVIG00000023769
mustela_putorius_furo ENSMPUG00000006820
canis_lupus_dingo ENSCAFG00020024415
canis_lupus_familiaris ENSCAFG00000031460
vulpes_vulpes ENSVVUG00000028964
panthera_tigris_altaica ENSPTIG00000010791
panthera_pardus ENSPPRG00000005262
felis_catus ENSFCAG00000009431
ursus_americanus ENSUAMG00000002595
ursus_maritimus ENSUMAG00000025104
bos_mutus ENSBMUG00000018793
bos_taurus ENSBTAG00000053933
pteropus_vampyrus ENSPVAG00000003684
myotis_lucifugus ENSMLUG00000012289
sorex_araneus ENSSARG00000013438
procavia_capensis ENSPCAG00000002435
procavia_capensis ENSPCAG00000009669
echinops_telfairi ENSETEG00000019348
dasypus_novemcinctus ENSDNOG00000039429
