takifugu_rubripes ENSTRUG00000013278
tetraodon_nigroviridis ENSTNIG00000010961
mola_mola ENSMMOG00000015069
gasterosteus_aculeatus ENSGACG00000013010
cynoglossus_semilaevis ENSCSEG00000019319
fundulus_heteroclitus ENSFHEG00000020692
cyprinodon_variegatus ENSCVAG00000021245
xiphophorus_couchianus ENSXCOG00000007696
xiphophorus_maculatus ENSXMAG00000006846
gambusia_affinis ENSGAFG00000006227
poecilia_formosa ENSPFOG00000012692
poecilia_latipinna ENSPLAG00000006898
poecilia_mexicana ENSPMEG00000021597
poecilia_reticulata ENSPREG00000013440
haplochromis_burtoni ENSHBUG00000022780
maylandia_zebra ENSMZEG00005013005
pundamilia_nyererei ENSPNYG00000003322
astatotilapia_calliptera ENSACLG00000006739
neolamprologus_brichardi ENSNBRG00000022280
oreochromis_niloticus ENSONIG00000000742
amphilophus_citrinellus ENSACIG00000001771
labrus_bergylta ENSLBEG00000024467
mastacembelus_armatus ENSMAMG00000013988
monopterus_albus ENSMALG00000016298
anabas_testudineus ENSATEG00000001440
seriola_dumerili ENSSDUG00000010176
seriola_lalandi_dorsalis ENSSLDG00000000133
scophthalmus_maximus ENSSMAG00000007618
kryptolebias_marmoratus ENSKMAG00000019120
amphiprion_ocellaris ENSAOCG00000019540
amphiprion_percula ENSAPEG00000000556
acanthochromis_polyacanthus ENSAPOG00000010240
stegastes_partitus ENSSPAG00000007945
periophthalmus_magnuspinnatus ENSPMGG00000007280
hippocampus_comes ENSHCOG00000002342
gadus_morhua ENSGMOG00000006148
astyanax_mexicanus ENSAMXG00000029110
pygocentrus_nattereri ENSPNAG00000010647
ictalurus_punctatus ENSIPUG00000019062
danio_rerio ENSDARG00000025309
esox_lucius ENSELUG00000020221
esox_lucius ENSELUG00000006215
scophthalmus_maximus ENSSMAG00000005553
pygocentrus_nattereri ENSPNAG00000015955
astyanax_mexicanus ENSAMXG00000012736
ictalurus_punctatus ENSIPUG00000020314
paramormyrops_kingsleyae ENSPKIG00000000924
lepisosteus_oculatus ENSLOCG00000012352
otolemur_garnettii ENSOGAG00000013496
microcebus_murinus ENSMICG00000015475
pan_paniscus ENSPPAG00000037348
chlorocebus_sabaeus ENSCSAG00000012864
bos_mutus ENSBMUG00000009879
bos_taurus ENSBTAG00000025458
bison_bison_bison ENSBBBG00000013175
ovis_aries ENSOARG00000000185
capra_hircus ENSCHIG00000024523
sus_scrofa ENSSSCG00000002333
neovison_vison ENSNVIG00000007620
mustela_putorius_furo ENSMPUG00000003677
