eptatretus_burgeri ENSEBUG00000016299
petromyzon_marinus ENSPMAG00000005461
pogona_vitticeps ENSPVIG00000020336
anolis_carolinensis ENSACAG00000004618
notechis_scutatus ENSNSUG00000006608
notechis_scutatus ENSNSUG00000006845
salvator_merianae ENSSMRG00000021766
sphenodon_punctatus ENSSPUG00000011984
gopherus_agassizii ENSGAGG00000021965
chrysemys_picta_bellii ENSCPBG00000027105
gallus_gallus ENSGALG00000039803
coturnix_japonica ENSCJPG00005019313
numida_meleagris ENSNMEG00000005213
zonotrichia_albicollis ENSZALG00000005395
junco_hyemalis ENSJHYG00000006988
lepidothrix_coronata ENSLCOG00000007848
manacus_vitellinus ENSMVIG00005005513
taeniopygia_guttata ENSTGUG00000013822
parus_major ENSPMJG00000013450
apteryx_owenii ENSAOWG00000019445
apteryx_rowi ENSARWG00000012831
nothoprocta_perdicaria ENSNPEG00000011227
dromaius_novaehollandiae ENSDNVG00000017324
apteryx_haastii ENSAHAG00000019397
calidris_pugnax ENSCPUG00000013478
cyanistes_caeruleus ENSCCEG00000021908
chelonoidis_abingdonii ENSCABG00000004636
dasypus_novemcinctus ENSDNOG00000002418
choloepus_hoffmanni ENSCHOG00000001198
pteropus_vampyrus ENSPVAG00000013706
erinaceus_europaeus ENSEEUG00000002419
homo_sapiens ENSG00000161654
pongo_abelii ENSPPYG00000008344
macaca_mulatta ENSMMUG00000042106
macaca_mulatta ENSMMUG00000038408
macaca_nemestrina ENSMNEG00000013022
cercocebus_atys ENSCATG00000037205
papio_anubis ENSPANG00000034209
rhinopithecus_roxellana ENSRROG00000000537
piliocolobus_tephrosceles ENSPTEG00000028751
chlorocebus_sabaeus ENSCSAG00000003486
saimiri_boliviensis_boliviensis ENSSBOG00000025310
cebus_capucinus_imitator ENSCCAG00000032905
callithrix_jacchus ENSCJAG00000048480
aotus_nancymaae ENSANAG00000029011
propithecus_coquereli ENSPCOG00000027951
microcebus_murinus ENSMICG00000037219
prolemur_simus ENSPSMG00000009081
otolemur_garnettii ENSOGAG00000010489
castor_canadensis ENSCCNG00000011058
dipodomys_ordii ENSDORG00000016381
mus_spicilegus ENSMSIG00000028214
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018084
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020922
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017241
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018371
rattus_norvegicus ENSRNOG00000020894
meriones_unguiculatus ENSMUGG00000016036
microtus_ochrogaster ENSMOCG00000019878
microtus_ochrogaster ENSMOCG00000017015
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002094
cricetulus_griseus_crigri-picr ENSCGRG00015025670
peromyscus_maniculatus_bairdii ENSPEMG00000012199
nannospalax_galili ENSNGAG00000001870
jaculus_jaculus ENSJJAG00000004364
jaculus_jaculus ENSJJAG00000011793
ictidomys_tridecemlineatus ENSSTOG00000007403
urocitellus_parryii ENSUPAG00010002664
tupaia_belangeri ENSTBEG00000012523
tupaia_belangeri ENSTBEG00000012392
myotis_lucifugus ENSMLUG00000006391
ovis_aries ENSOARG00000006589
capra_hircus ENSCHIG00000018175
bos_mutus ENSBMUG00000019045
bos_taurus ENSBTAG00000016252
tursiops_truncatus ENSTTRG00000010433
sus_scrofa ENSSSCG00000032394
vicugna_pacos ENSVPAG00000011145
panthera_pardus ENSPPRG00000023420
felis_catus ENSFCAG00000037021
canis_lupus_familiaris ENSCAFG00000014379
canis_lupus_dingo ENSCAFG00020012173
vulpes_vulpes ENSVVUG00000017581
