ciona_savignyi ENSCSAVG00000002570
ciona_intestinalis ENSCING00000024452
caenorhabditis_elegans_strain_n2 WBGene00014251
castor_canadensis ENSCCNG00000009497
dipodomys_ordii ENSDORG00000002963
cricetulus_griseus_crigri-picr ENSCGRG00015023571
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000869
cricetulus_griseus_crigri_1.0 ENSCGRG00000003733
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015395
cricetulus_griseus_crigri_1.0 ENSCGRG00000004515
cricetulus_griseus_crigri-picr ENSCGRG00015023582
mesocricetus_auratus ENSMAUG00000009165
peromyscus_maniculatus_bairdii ENSPEMG00000008429
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029291
mus_spicilegus ENSMSIG00000025978
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000029864
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028287
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022044
mus_spicilegus ENSMSIG00000011516
rattus_norvegicus ENSRNOG00000016484
meriones_unguiculatus ENSMUGG00000004217
nannospalax_galili ENSNGAG00000022798
nannospalax_galili ENSNGAG00000022325
jaculus_jaculus ENSJJAG00000012066
ictidomys_tridecemlineatus ENSSTOG00000005030
marmota_marmota_marmota ENSMMMG00000008050
urocitellus_parryii ENSUPAG00010022774
spermophilus_dauricus ENSSDAG00000004522
chinchilla_lanigera ENSCLAG00000001446
octodon_degus ENSODEG00000013235
cavia_porcellus ENSCPOG00000023956
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008417
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006034
fukomys_damarensis ENSFDAG00000003758
oryctolagus_cuniculus ENSOCUG00000029426
ochotona_princeps ENSOPRG00000009579
tupaia_belangeri ENSTBEG00000000578
rhinopithecus_bieti ENSRBIG00000028820
rhinopithecus_roxellana ENSRROG00000041651
colobus_angolensis_palliatus ENSCANG00000006453
piliocolobus_tephrosceles ENSPTEG00000032521
cercocebus_atys ENSCATG00000037635
papio_anubis ENSPANG00000025948
macaca_mulatta ENSMMUG00000012628
macaca_fascicularis ENSMFAG00000036850
macaca_nemestrina ENSMNEG00000043998
theropithecus_gelada ENSTGEG00000000441
mandrillus_leucophaeus ENSMLEG00000006009
chlorocebus_sabaeus ENSCSAG00000007308
homo_sapiens ENSG00000197448
gorilla_gorilla ENSGGOG00000012126
pan_troglodytes ENSPTRG00000019803
pan_troglodytes ENSPTRG00000048178
pan_paniscus ENSPPAG00000010977
pongo_abelii ENSPPYG00000018113
nomascus_leucogenys ENSNLEG00000030735
callithrix_jacchus ENSCJAG00000009548
saimiri_boliviensis_boliviensis ENSSBOG00000019835
cebus_capucinus_imitator ENSCCAG00000033951
aotus_nancymaae ENSANAG00000038133
propithecus_coquereli ENSPCOG00000019498
microcebus_murinus ENSMICG00000015493
prolemur_simus ENSPSMG00000000462
otolemur_garnettii ENSOGAG00000013572
carlito_syrichta ENSTSYG00000006032
pteropus_vampyrus ENSPVAG00000017279
myotis_lucifugus ENSMLUG00000015089
sus_scrofa ENSSSCG00000035615
sus_scrofa ENSSSCG00000023072
capra_hircus ENSCHIG00000020481
ovis_aries ENSOARG00000017650
bos_mutus ENSBMUG00000013567
