castor_canadensis ENSCCNG00000010751
mesocricetus_auratus ENSMAUG00000001498
vicugna_pacos ENSVPAG00000003052
peromyscus_maniculatus_bairdii ENSPEMG00000011724
microtus_ochrogaster ENSMOCG00000000608
cricetulus_griseus_crigri_1.0 ENSCGRG00000005690
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022390
cricetulus_griseus_crigri-picr ENSCGRG00015020974
mus_spicilegus ENSMSIG00000009782
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015308
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026312
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014502
rattus_norvegicus ENSRNOG00000032490
nannospalax_galili ENSNGAG00000013701
jaculus_jaculus ENSJJAG00000019518
dipodomys_ordii ENSDORG00000016386
carlito_syrichta ENSTSYG00000004001
propithecus_coquereli ENSPCOG00000016728
prolemur_simus ENSPSMG00000021133
microcebus_murinus ENSMICG00000031244
otolemur_garnettii ENSOGAG00000007632
pan_troglodytes ENSPTRG00000010094
pan_paniscus ENSPPAG00000041307
homo_sapiens ENSG00000081138
gorilla_gorilla ENSGGOG00000011180
pongo_abelii ENSPPYG00000009226
nomascus_leucogenys ENSNLEG00000009005
cercocebus_atys ENSCATG00000029492
mandrillus_leucophaeus ENSMLEG00000029012
papio_anubis ENSPANG00000026366
theropithecus_gelada ENSTGEG00000004923
macaca_mulatta ENSMMUG00000000576
macaca_fascicularis ENSMFAG00000032853
macaca_nemestrina ENSMNEG00000000085
chlorocebus_sabaeus ENSCSAG00000018212
rhinopithecus_bieti ENSRBIG00000028074
rhinopithecus_roxellana ENSRROG00000045369
piliocolobus_tephrosceles ENSPTEG00000024273
colobus_angolensis_palliatus ENSCANG00000031046
cebus_capucinus_imitator ENSCCAG00000020313
saimiri_boliviensis_boliviensis ENSSBOG00000023446
callithrix_jacchus ENSCJAG00000002895
aotus_nancymaae ENSANAG00000023216
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001169
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018102
fukomys_damarensis ENSFDAG00000007642
chinchilla_lanigera ENSCLAG00000009414
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027737
spermophilus_dauricus ENSSDAG00000017699
urocitellus_parryii ENSUPAG00010003010
marmota_marmota_marmota ENSMMMG00000018362
tupaia_belangeri ENSTBEG00000015921
sorex_araneus ENSSARG00000003715
erinaceus_europaeus ENSEEUG00000007532
myotis_lucifugus ENSMLUG00000015456
tursiops_truncatus ENSTTRG00000007962
equus_caballus ENSECAG00000014772
equus_asinus_asinus ENSEASG00005000340
canis_lupus_familiaris ENSCAFG00000000056
canis_lupus_dingo ENSCAFG00020015931
vulpes_vulpes ENSVVUG00000018402
ailuropoda_melanoleuca ENSAMEG00000016311
ursus_maritimus ENSUMAG00000002113
panthera_pardus ENSPPRG00000024655
panthera_tigris_altaica ENSPTIG00000016964
