drosophila_melanogaster FBgn0025832
caenorhabditis_elegans_strain_n2 WBGene00000794
notamacropus_eugenii ENSMEUG00000004243
monodelphis_domestica ENSMODG00000022692
bos_mutus ENSBMUG00000000316
bos_taurus ENSBTAG00000000064
bison_bison_bison ENSBBBG00000008945
capra_hircus ENSCHIG00000009155
ovis_aries ENSOARG00000015633
sus_scrofa ENSSSCG00000028696
tursiops_truncatus ENSTTRG00000011237
panthera_tigris_altaica ENSPTIG00000001610
panthera_pardus ENSPPRG00000016819
felis_catus ENSFCAG00000013685
procavia_capensis ENSPCAG00000017082
echinops_telfairi ENSETEG00000007379
oryctolagus_cuniculus ENSOCUG00000003290
carlito_syrichta ENSTSYG00000032344
propithecus_coquereli ENSPCOG00000012915
microcebus_murinus ENSMICG00000045504
prolemur_simus ENSPSMG00000021625
otolemur_garnettii ENSOGAG00000024238
homo_sapiens ENSG00000168496
gorilla_gorilla ENSGGOG00000012562
pan_troglodytes ENSPTRG00000003751
pan_paniscus ENSPPAG00000025776
pongo_abelii ENSPPYG00000003179
nomascus_leucogenys ENSNLEG00000003126
pan_troglodytes ENSPTRG00000046089
pan_paniscus ENSPPAG00000042415
gorilla_gorilla ENSGGOG00000022237
nomascus_leucogenys ENSNLEG00000034677
macaca_fascicularis ENSMFAG00000009480
macaca_mulatta ENSMMUG00000006657
macaca_nemestrina ENSMNEG00000018554
cercocebus_atys ENSCATG00000006690
theropithecus_gelada ENSTGEG00000017333
papio_anubis ENSPANG00000011882
mandrillus_leucophaeus ENSMLEG00000012762
chlorocebus_sabaeus ENSCSAG00000006461
rhinopithecus_bieti ENSRBIG00000014908
rhinopithecus_roxellana ENSRROG00000018718
colobus_angolensis_palliatus ENSCANG00000011895
piliocolobus_tephrosceles ENSPTEG00000011150
cebus_capucinus_imitator ENSCCAG00000024050
saimiri_boliviensis_boliviensis ENSSBOG00000019019
aotus_nancymaae ENSANAG00000019971
urocitellus_parryii ENSUPAG00010004780
ictidomys_tridecemlineatus ENSSTOG00000003387
spermophilus_dauricus ENSSDAG00000007318
marmota_marmota_marmota ENSMMMG00000002027
tupaia_belangeri ENSTBEG00000013738
castor_canadensis ENSCCNG00000003622
dipodomys_ordii ENSDORG00000002039
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023596
mus_spicilegus ENSMSIG00000026539
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024742
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022682
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0014176
rattus_norvegicus ENSRNOG00000020531
meriones_unguiculatus ENSMUGG00000014890
cricetulus_griseus_crigri_1.0 ENSCGRG00000017086
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001009889
cricetulus_griseus_crigri-picr ENSCGRG00015008992
mesocricetus_auratus ENSMAUG00000012401
microtus_ochrogaster ENSMOCG00000013014
peromyscus_maniculatus_bairdii ENSPEMG00000009788
nannospalax_galili ENSNGAG00000000449
jaculus_jaculus ENSJJAG00000012958
myotis_lucifugus ENSMLUG00000010396
pteropus_vampyrus ENSPVAG00000012352
equus_asinus_asinus ENSEASG00005008225
equus_caballus ENSECAG00000005344
ursus_americanus ENSUAMG00000018521
ursus_maritimus ENSUMAG00000012034
ailuropoda_melanoleuca ENSAMEG00000019971
neovison_vison ENSNVIG00000021470
mustela_putorius_furo ENSMPUG00000019996
vulpes_vulpes ENSVVUG00000004176
canis_lupus_familiaris ENSCAFG00000030542
dasypus_novemcinctus ENSDNOG00000016111
choloepus_hoffmanni ENSCHOG00000011709
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002899
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013248
fukomys_damarensis ENSFDAG00000019437
cavia_porcellus ENSCPOG00000038134
cavia_aperea ENSCAPG00000006368
chinchilla_lanigera ENSCLAG00000008656
octodon_degus ENSODEG00000019408
chelonoidis_abingdonii ENSCABG00000010463
gopherus_agassizii ENSGAGG00000011194
chrysemys_picta_bellii ENSCPBG00000017628
pelodiscus_sinensis ENSPSIG00000015973
crocodylus_porosus ENSCPRG00005010185
pogona_vitticeps ENSPVIG00000017396
anolis_carolinensis ENSACAG00000017680
notechis_scutatus ENSNSUG00000003360
salvator_merianae ENSSMRG00000003355
sphenodon_punctatus ENSSPUG00000013229
sarcophilus_harrisii ENSSHAG00000003713
phascolarctos_cinereus ENSPCIG00000010422
ornithorhynchus_anatinus ENSOANG00000007854
anas_platyrhynchos_platyrhynchos ENSAPLG00000001725
anser_brachyrhynchus ENSABRG00000014582
gallus_gallus ENSGALG00000033781
meleagris_gallopavo ENSMGAG00000015781
coturnix_japonica ENSCJPG00005013196
junco_hyemalis ENSJHYG00000006240
zonotrichia_albicollis ENSZALG00000005259
serinus_canaria ENSSCAG00000009957
taeniopygia_guttata ENSTGUG00000006627
lonchura_striata_domestica ENSLSDG00000004184
parus_major ENSPMJG00000006734
cyanistes_caeruleus ENSCCEG00000017725
ficedula_albicollis ENSFALG00000011788
lepidothrix_coronata ENSLCOG00000007675
manacus_vitellinus ENSMVIG00005015101
melopsittacus_undulatus ENSMUNG00000003406
calidris_pygmaea ENSCPGG00000000881
calidris_pugnax ENSCPUG00000005403
apteryx_haastii ENSAHAG00000005927
apteryx_rowi ENSARWG00000010011
dromaius_novaehollandiae ENSDNVG00000017760
nothoprocta_perdicaria ENSNPEG00000013736
xenopus_tropicalis ENSXETG00000006703
latimeria_chalumnae ENSLACG00000001564
paramormyrops_kingsleyae ENSPKIG00000008009
scleropages_formosus ENSSFOG00015012410
pygocentrus_nattereri ENSPNAG00000027656
astyanax_mexicanus ENSAMXG00000031183
ictalurus_punctatus ENSIPUG00000001277
danio_rerio ENSDARG00000011404
monopterus_albus ENSMALG00000001840
mastacembelus_armatus ENSMAMG00000021966
anabas_testudineus ENSATEG00000017212
poecilia_formosa ENSPFOG00000009729
poecilia_mexicana ENSPMEG00000013014
poecilia_latipinna ENSPLAG00000020479
poecilia_reticulata ENSPREG00000017721
xiphophorus_maculatus ENSXMAG00000006103
xiphophorus_couchianus ENSXCOG00000005187
gambusia_affinis ENSGAFG00000005682
fundulus_heteroclitus ENSFHEG00000009248
cyprinodon_variegatus ENSCVAG00000002313
kryptolebias_marmoratus ENSKMAG00000004730
oryzias_latipes_asm223467v1 ENSORLG00000006361
oryzias_latipes_asm223471v1 ENSORLG00020004446
oryzias_latipes_asm223469v1 ENSORLG00015001336
oryzias_latipes_asm223469v1 ENSORLG00015001358
oryzias_melastigma ENSOMEG00000016314
amphiprion_percula ENSAPEG00000002405
amphiprion_ocellaris ENSAOCG00000004851
acanthochromis_polyacanthus ENSAPOG00000014417
stegastes_partitus ENSSPAG00000008653
haplochromis_burtoni ENSHBUG00000012435
pundamilia_nyererei ENSPNYG00000003329
astatotilapia_calliptera ENSACLG00000019405
maylandia_zebra ENSMZEG00005024131
oreochromis_niloticus ENSONIG00000004933
neolamprologus_brichardi ENSNBRG00000024256
amphilophus_citrinellus ENSACIG00000022424
seriola_dumerili ENSSDUG00000017766
seriola_lalandi_dorsalis ENSSLDG00000003684
scophthalmus_maximus ENSSMAG00000020038
gasterosteus_aculeatus ENSGACG00000002244
labrus_bergylta ENSLBEG00000024811
takifugu_rubripes ENSTRUG00000012658
tetraodon_nigroviridis ENSTNIG00000002926
mola_mola ENSMMOG00000005272
cynoglossus_semilaevis ENSCSEG00000009664
periophthalmus_magnuspinnatus ENSPMGG00000020884
hippocampus_comes ENSHCOG00000004670
hippocampus_comes ENSHCOG00000017122
gadus_morhua ENSGMOG00000001757
esox_lucius ENSELUG00000020721
petromyzon_marinus ENSPMAG00000009450
eptatretus_burgeri ENSEBUG00000001773
pogona_vitticeps ENSPVIG00000014829
salvator_merianae ENSSMRG00000009093
sphenodon_punctatus ENSSPUG00000018236
gopherus_agassizii ENSGAGG00000011248
chelonoidis_abingdonii ENSCABG00000013409
chrysemys_picta_bellii ENSCPBG00000003891
xenopus_tropicalis ENSXETG00000034176
latimeria_chalumnae ENSLACG00000008191
hippocampus_comes ENSHCOG00000019911
periophthalmus_magnuspinnatus ENSPMGG00000013661
takifugu_rubripes ENSTRUG00000019882
tetraodon_nigroviridis ENSTNIG00000007846
mola_mola ENSMMOG00000018075
labrus_bergylta ENSLBEG00000007606
gasterosteus_aculeatus ENSGACG00000015735
seriola_dumerili ENSSDUG00000011114
seriola_lalandi_dorsalis ENSSLDG00000016049
scophthalmus_maximus ENSSMAG00000007403
cynoglossus_semilaevis ENSCSEG00000017507
mastacembelus_armatus ENSMAMG00000004191
monopterus_albus ENSMALG00000002902
anabas_testudineus ENSATEG00000019556
amphiprion_percula ENSAPEG00000013768
amphiprion_ocellaris ENSAOCG00000014628
acanthochromis_polyacanthus ENSAPOG00000014131
stegastes_partitus ENSSPAG00000001660
xiphophorus_maculatus ENSXMAG00000004340
gambusia_affinis ENSGAFG00000018191
poecilia_latipinna ENSPLAG00000003575
poecilia_mexicana ENSPMEG00000003850
poecilia_formosa ENSPFOG00000016893
xiphophorus_couchianus ENSXCOG00000007351
poecilia_reticulata ENSPREG00000007404
cyprinodon_variegatus ENSCVAG00000008419
fundulus_heteroclitus ENSFHEG00000017311
kryptolebias_marmoratus ENSKMAG00000002929
oryzias_latipes_asm223469v1 ENSORLG00015006506
oryzias_latipes_asm223471v1 ENSORLG00020003329
oryzias_latipes_asm223467v1 ENSORLG00000004730
oryzias_melastigma ENSOMEG00000015700
maylandia_zebra ENSMZEG00005005102
astatotilapia_calliptera ENSACLG00000009483
pundamilia_nyererei ENSPNYG00000000707
haplochromis_burtoni ENSHBUG00000006901
neolamprologus_brichardi ENSNBRG00000003505
amphilophus_citrinellus ENSACIG00000021776
gadus_morhua ENSGMOG00000017701
esox_lucius ENSELUG00000015785
pygocentrus_nattereri ENSPNAG00000003632
astyanax_mexicanus ENSAMXG00000034681
ictalurus_punctatus ENSIPUG00000015374
danio_rerio ENSDARG00000012325
