scophthalmus_maximus ENSSMAG00000006149
mola_mola ENSMMOG00000004302
mastacembelus_armatus ENSMAMG00000014007
monopterus_albus ENSMALG00000001689
anabas_testudineus ENSATEG00000019086
seriola_lalandi_dorsalis ENSSLDG00000017137
seriola_dumerili ENSSDUG00000015977
labrus_bergylta ENSLBEG00000021124
labrus_bergylta ENSLBEG00000019875
cynoglossus_semilaevis ENSCSEG00000005569
astatotilapia_calliptera ENSACLG00000019097
maylandia_zebra ENSMZEG00005022035
haplochromis_burtoni ENSHBUG00000018019
pundamilia_nyererei ENSPNYG00000000011
oreochromis_niloticus ENSONIG00000000111
amphilophus_citrinellus ENSACIG00000010029
amphiprion_ocellaris ENSAOCG00000017525
amphiprion_percula ENSAPEG00000018580
acanthochromis_polyacanthus ENSAPOG00000014896
stegastes_partitus ENSSPAG00000018489
gasterosteus_aculeatus ENSGACG00000016344
poecilia_reticulata ENSPREG00000011577
poecilia_reticulata ENSPREG00000011527
poecilia_latipinna ENSPLAG00000012414
poecilia_latipinna ENSPLAG00000020682
poecilia_formosa ENSPFOG00000001918
poecilia_mexicana ENSPMEG00000012265
poecilia_mexicana ENSPMEG00000015325
xiphophorus_maculatus ENSXMAG00000027965
xiphophorus_maculatus ENSXMAG00000014930
xiphophorus_couchianus ENSXCOG00000014614
gambusia_affinis ENSGAFG00000021737
cyprinodon_variegatus ENSCVAG00000005072
fundulus_heteroclitus ENSFHEG00000006562
kryptolebias_marmoratus ENSKMAG00000018501
oryzias_latipes_asm223471v1 ENSORLG00020009941
oryzias_latipes_asm223467v1 ENSORLG00000020481
oryzias_latipes_asm223469v1 ENSORLG00015000626
oryzias_melastigma ENSOMEG00000010588
junco_hyemalis ENSJHYG00000002845
zonotrichia_albicollis ENSZALG00000003982
tetraodon_nigroviridis ENSTNIG00000003162
hippocampus_comes ENSHCOG00000017412
periophthalmus_magnuspinnatus ENSPMGG00000023311
gadus_morhua ENSGMOG00000005100
esox_lucius ENSELUG00000021754
pygocentrus_nattereri ENSPNAG00000025160
astyanax_mexicanus ENSAMXG00000011055
ictalurus_punctatus ENSIPUG00000000686
danio_rerio ENSDARG00000076801
paramormyrops_kingsleyae ENSPKIG00000000421
scleropages_formosus ENSSFOG00015001516
lepisosteus_oculatus ENSLOCG00000011534
latimeria_chalumnae ENSLACG00000012937
anas_platyrhynchos_platyrhynchos ENSAPLG00000005934
anser_brachyrhynchus ENSABRG00000021640
gallus_gallus ENSGALG00000002562
coturnix_japonica ENSCJPG00005011410
meleagris_gallopavo ENSMGAG00000001948
numida_meleagris ENSNMEG00000013778
taeniopygia_guttata ENSTGUG00000015074
lonchura_striata_domestica ENSLSDG00000011557
ficedula_albicollis ENSFALG00000002912
cyanistes_caeruleus ENSCCEG00000013863
cyanistes_caeruleus ENSCCEG00000013862
serinus_canaria ENSSCAG00000008406
zonotrichia_albicollis ENSZALG00000003981
parus_major ENSPMJG00000008055
melopsittacus_undulatus ENSMUNG00000010196
calidris_pugnax ENSCPUG00000004258
calidris_pygmaea ENSCPGG00000013506
apteryx_haastii ENSAHAG00000002224
apteryx_rowi ENSARWG00000017664
apteryx_owenii ENSAOWG00000000398
dromaius_novaehollandiae ENSDNVG00000002996
nothoprocta_perdicaria ENSNPEG00000001635
crocodylus_porosus ENSCPRG00005002744
gopherus_agassizii ENSGAGG00000010008
chelonoidis_abingdonii ENSCABG00000018653
chrysemys_picta_bellii ENSCPBG00000008435
anolis_carolinensis ENSACAG00000011400
pogona_vitticeps ENSPVIG00000014656
notechis_scutatus ENSNSUG00000017483
salvator_merianae ENSSMRG00000020631
sphenodon_punctatus ENSSPUG00000002024
myotis_lucifugus ENSMLUG00000008745
pteropus_vampyrus ENSPVAG00000015646
equus_asinus_asinus ENSEASG00005020395
equus_caballus ENSECAG00000015544
ursus_maritimus ENSUMAG00000011782
ursus_americanus ENSUAMG00000028350
ailuropoda_melanoleuca ENSAMEG00000010309
neovison_vison ENSNVIG00000011789
mustela_putorius_furo ENSMPUG00000007996
canis_lupus_dingo ENSCAFG00020020116
canis_lupus_familiaris ENSCAFG00000006214
vulpes_vulpes ENSVVUG00000020896
panthera_tigris_altaica ENSPTIG00000012770
panthera_pardus ENSPPRG00000021607
felis_catus ENSFCAG00000006908
bison_bison_bison ENSBBBG00000010532
bos_mutus ENSBMUG00000022770
bos_taurus ENSBTAG00000015938
capra_hircus ENSCHIG00000009541
ovis_aries ENSOARG00000001160
tursiops_truncatus ENSTTRG00000013743
sus_scrofa ENSSSCG00000014391
erinaceus_europaeus ENSEEUG00000006358
chinchilla_lanigera ENSCLAG00000012705
octodon_degus ENSODEG00000015338
cavia_porcellus ENSCPOG00000012363
cavia_aperea ENSCAPG00000007658
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006972
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018014
fukomys_damarensis ENSFDAG00000018945
ictidomys_tridecemlineatus ENSSTOG00000021570
spermophilus_dauricus ENSSDAG00000019523
urocitellus_parryii ENSUPAG00010012158
marmota_marmota_marmota ENSMMMG00000017803
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023115
mus_spicilegus ENSMSIG00000026113
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000024451
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022206
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018939
rattus_norvegicus ENSRNOG00000055527
meriones_unguiculatus ENSMUGG00000008648
cricetulus_griseus_crigri-picr ENSCGRG00015026189
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020709
cricetulus_griseus_crigri_1.0 ENSCGRG00000005519
mesocricetus_auratus ENSMAUG00000001406
microtus_ochrogaster ENSMOCG00000016602
peromyscus_maniculatus_bairdii ENSPEMG00000017354
nannospalax_galili ENSNGAG00000023362
jaculus_jaculus ENSJJAG00000013482
castor_canadensis ENSCCNG00000023457
dipodomys_ordii ENSDORG00000000511
oryctolagus_cuniculus ENSOCUG00000009340
ochotona_princeps ENSOPRG00000016969
tupaia_belangeri ENSTBEG00000015195
pan_troglodytes ENSPTRG00000017351
pan_paniscus ENSPPAG00000038396
homo_sapiens ENSG00000120318
gorilla_gorilla ENSGGOG00000016409
pongo_abelii ENSPPYG00000029924
nomascus_leucogenys ENSNLEG00000009656
piliocolobus_tephrosceles ENSPTEG00000026127
colobus_angolensis_palliatus ENSCANG00000042156
rhinopithecus_roxellana ENSRROG00000038877
rhinopithecus_bieti ENSRBIG00000044040
macaca_mulatta ENSMMUG00000000465
macaca_fascicularis ENSMFAG00000002504
macaca_nemestrina ENSMNEG00000039626
papio_anubis ENSPANG00000024671
theropithecus_gelada ENSTGEG00000027396
cercocebus_atys ENSCATG00000042323
mandrillus_leucophaeus ENSMLEG00000011834
chlorocebus_sabaeus ENSCSAG00000012438
cebus_capucinus_imitator ENSCCAG00000025982
saimiri_boliviensis_boliviensis ENSSBOG00000022198
callithrix_jacchus ENSCJAG00000018098
aotus_nancymaae ENSANAG00000023125
carlito_syrichta ENSTSYG00000012881
propithecus_coquereli ENSPCOG00000024418
prolemur_simus ENSPSMG00000021735
microcebus_murinus ENSMICG00000017452
otolemur_garnettii ENSOGAG00000030775
procavia_capensis ENSPCAG00000011167
loxodonta_africana ENSLAFG00000007967
echinops_telfairi ENSETEG00000017234
dasypus_novemcinctus ENSDNOG00000008355
