ciona_savignyi ENSCSAVG00000011395
ciona_intestinalis ENSCING00000008943
ciona_intestinalis ENSCING00000000099
ciona_intestinalis ENSCING00000002475
oryzias_latipes_asm223467v1 ENSORLG00000014726
oryzias_latipes_asm223469v1 ENSORLG00015016404
oryzias_latipes_asm223467v1 ENSORLG00000019564
oryzias_latipes_asm223469v1 ENSORLG00015016454
oryzias_latipes_asm223471v1 ENSORLG00020003191
oryzias_latipes_asm223471v1 ENSORLG00020003216
oryzias_latipes_asm223469v1 ENSORLG00015016439
oryzias_melastigma ENSOMEG00000007040
oryzias_melastigma ENSOMEG00000009438
oryzias_melastigma ENSOMEG00000006685
kryptolebias_marmoratus ENSKMAG00000016569
kryptolebias_marmoratus ENSKMAG00000016584
kryptolebias_marmoratus ENSKMAG00000016548
poecilia_reticulata ENSPREG00000006288
periophthalmus_magnuspinnatus ENSPMGG00000002524
cynoglossus_semilaevis ENSCSEG00000021032
amphiprion_ocellaris ENSAOCG00000015304
amphiprion_percula ENSAPEG00000021332
acanthochromis_polyacanthus ENSAPOG00000013930
stegastes_partitus ENSSPAG00000009916
pundamilia_nyererei ENSPNYG00000022610
haplochromis_burtoni ENSHBUG00000014245
astatotilapia_calliptera ENSACLG00000021702
maylandia_zebra ENSMZEG00005018185
neolamprologus_brichardi ENSNBRG00000020165
neolamprologus_brichardi ENSNBRG00000000144
oreochromis_niloticus ENSONIG00000014699
amphilophus_citrinellus ENSACIG00000009873
xiphophorus_maculatus ENSXMAG00000021597
xiphophorus_couchianus ENSXCOG00000004254
gambusia_affinis ENSGAFG00000013166
poecilia_latipinna ENSPLAG00000013510
poecilia_mexicana ENSPMEG00000015761
poecilia_reticulata ENSPREG00000006240
cyprinodon_variegatus ENSCVAG00000001891
fundulus_heteroclitus ENSFHEG00000022522
kryptolebias_marmoratus ENSKMAG00000016448
oryzias_latipes_asm223469v1 ENSORLG00015008285
oryzias_latipes_asm223471v1 ENSORLG00020013623
oryzias_latipes_asm223467v1 ENSORLG00000012851
oryzias_melastigma ENSOMEG00000006337
kryptolebias_marmoratus ENSKMAG00000016484
kryptolebias_marmoratus ENSKMAG00000016535
kryptolebias_marmoratus ENSKMAG00000016507
kryptolebias_marmoratus ENSKMAG00000016463
cyprinodon_variegatus ENSCVAG00000001894
fundulus_heteroclitus ENSFHEG00000020911
poecilia_formosa ENSPFOG00000011682
xiphophorus_maculatus ENSXMAG00000003517
xiphophorus_couchianus ENSXCOG00000004250
poecilia_latipinna ENSPLAG00000013535
poecilia_mexicana ENSPMEG00000015802
poecilia_formosa ENSPFOG00000019325
seriola_lalandi_dorsalis ENSSLDG00000006147
seriola_lalandi_dorsalis ENSSLDG00000006074
seriola_dumerili ENSSDUG00000000729
labrus_bergylta ENSLBEG00000019401
gadus_morhua ENSGMOG00000010729
scophthalmus_maximus ENSSMAG00000019968
seriola_lalandi_dorsalis ENSSLDG00000019108
anabas_testudineus ENSATEG00000001712
mastacembelus_armatus ENSMAMG00000000864
periophthalmus_magnuspinnatus ENSPMGG00000011647
