takifugu_rubripes ENSTRUG00000014197
tetraodon_nigroviridis ENSTNIG00000011143
mola_mola ENSMMOG00000009745
labrus_bergylta ENSLBEG00000009374
labrus_bergylta ENSLBEG00000008195
gasterosteus_aculeatus ENSGACG00000006630
fundulus_heteroclitus ENSFHEG00000006568
cyprinodon_variegatus ENSCVAG00000014448
xiphophorus_couchianus ENSXCOG00000011652
xiphophorus_maculatus ENSXMAG00000018006
gambusia_affinis ENSGAFG00000004931
poecilia_latipinna ENSPLAG00000006683
poecilia_formosa ENSPFOG00000003087
poecilia_mexicana ENSPMEG00000012724
poecilia_reticulata ENSPREG00000012368
kryptolebias_marmoratus ENSKMAG00000009932
oryzias_latipes_asm223471v1 ENSORLG00020020626
oryzias_latipes_asm223469v1 ENSORLG00015013048
oryzias_latipes_asm223467v1 ENSORLG00000016779
oryzias_melastigma ENSOMEG00000021802
astatotilapia_calliptera ENSACLG00000008620
maylandia_zebra ENSMZEG00005023007
pundamilia_nyererei ENSPNYG00000014734
haplochromis_burtoni ENSHBUG00000016726
oreochromis_niloticus ENSONIG00000006513
neolamprologus_brichardi ENSNBRG00000012503
amphilophus_citrinellus ENSACIG00000005424
amphiprion_percula ENSAPEG00000019178
amphiprion_ocellaris ENSAOCG00000019481
acanthochromis_polyacanthus ENSAPOG00000021162
stegastes_partitus ENSSPAG00000017166
seriola_dumerili ENSSDUG00000007236
seriola_lalandi_dorsalis ENSSLDG00000015628
scophthalmus_maximus ENSSMAG00000017896
mastacembelus_armatus ENSMAMG00000017152
monopterus_albus ENSMALG00000009862
anabas_testudineus ENSATEG00000012334
hippocampus_comes ENSHCOG00000000077
cynoglossus_semilaevis ENSCSEG00000016453
periophthalmus_magnuspinnatus ENSPMGG00000007093
esox_lucius ENSELUG00000008376
astyanax_mexicanus ENSAMXG00000034764
pygocentrus_nattereri ENSPNAG00000017706
ictalurus_punctatus ENSIPUG00000006052
danio_rerio ENSDARG00000037941
