chelonoidis_abingdonii ENSCABG00000001014
gopherus_agassizii ENSGAGG00000000880
chrysemys_picta_bellii ENSCPBG00000025166
pelodiscus_sinensis ENSPSIG00000001321
cyanistes_caeruleus ENSCCEG00000019277
parus_major ENSPMJG00000009088
ficedula_albicollis ENSFALG00000015072
taeniopygia_guttata ENSTGUG00000018306
taeniopygia_guttata ENSTGUG00000012162
lonchura_striata_domestica ENSLSDG00000014519
serinus_canaria ENSSCAG00000009208
junco_hyemalis ENSJHYG00000010142
zonotrichia_albicollis ENSZALG00000000995
lepidothrix_coronata ENSLCOG00000007911
calidris_pugnax ENSCPUG00000005636
melopsittacus_undulatus ENSMUNG00000010675
anser_brachyrhynchus ENSABRG00000008500
anas_platyrhynchos_platyrhynchos ENSAPLG00000001232
dromaius_novaehollandiae ENSDNVG00000000918
pogona_vitticeps ENSPVIG00000017324
anolis_carolinensis ENSACAG00000012559
salvator_merianae ENSSMRG00000012218
sphenodon_punctatus ENSSPUG00000015779
homo_sapiens ENSG00000174236
gorilla_gorilla ENSGGOG00000024389
pan_troglodytes ENSPTRG00000004791
pan_paniscus ENSPPAG00000022630
nomascus_leucogenys ENSNLEG00000018530
cercocebus_atys ENSCATG00000019197
papio_anubis ENSPANG00000014187
mandrillus_leucophaeus ENSMLEG00000016380
theropithecus_gelada ENSTGEG00000027804
chlorocebus_sabaeus ENSCSAG00000019244
colobus_angolensis_palliatus ENSCANG00000019176
piliocolobus_tephrosceles ENSPTEG00000028594
rhinopithecus_bieti ENSRBIG00000017234
rhinopithecus_roxellana ENSRROG00000026365
prolemur_simus ENSPSMG00000016477
tupaia_belangeri ENSTBEG00000008946
castor_canadensis ENSCCNG00000023408
castor_canadensis ENSCCNG00000016669
dipodomys_ordii ENSDORG00000023308
peromyscus_maniculatus_bairdii ENSPEMG00000001876
microtus_ochrogaster ENSMOCG00000022601
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015483
cricetulus_griseus_crigri-picr ENSCGRG00015003483
cricetulus_griseus_crigri_1.0 ENSCGRG00000019079
mus_spicilegus ENSMSIG00000013652
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030118
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040121
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029063
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022824
rattus_norvegicus ENSRNOG00000001840
meriones_unguiculatus ENSMUGG00000010539
nannospalax_galili ENSNGAG00000014414
ictidomys_tridecemlineatus ENSSTOG00000011939
spermophilus_dauricus ENSSDAG00000016195
urocitellus_parryii ENSUPAG00010016959
marmota_marmota_marmota ENSMMMG00000021711
chinchilla_lanigera ENSCLAG00000000846
octodon_degus ENSODEG00000019622
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001852
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100011383
oryctolagus_cuniculus ENSOCUG00000016210
equus_asinus_asinus ENSEASG00005006647
equus_caballus ENSECAG00000010853
myotis_lucifugus ENSMLUG00000003274
bos_taurus ENSBTAG00000022083
bos_mutus ENSBMUG00000023046
bison_bison_bison ENSBBBG00000025253
capra_hircus ENSCHIG00000007339
vicugna_pacos ENSVPAG00000009717
erinaceus_europaeus ENSEEUG00000002246
ursus_maritimus ENSUMAG00000001330
ursus_americanus ENSUAMG00000024911
ailuropoda_melanoleuca ENSAMEG00000020274
neovison_vison ENSNVIG00000002007
canis_lupus_dingo ENSCAFG00020013508
vulpes_vulpes ENSVVUG00000030238
panthera_pardus ENSPPRG00000020751
panthera_tigris_altaica ENSPTIG00000009968
felis_catus ENSFCAG00000025027
procavia_capensis ENSPCAG00000004131
xenopus_tropicalis ENSXETG00000016521
latimeria_chalumnae ENSLACG00000000192
lepisosteus_oculatus ENSLOCG00000017894
