eptatretus_burgeri ENSEBUG00000005510
petromyzon_marinus ENSPMAG00000002697
calidris_pygmaea ENSCPGG00000005174
melopsittacus_undulatus ENSMUNG00000006523
cyanistes_caeruleus ENSCCEG00000016110
parus_major ENSPMJG00000007393
ficedula_albicollis ENSFALG00000013124
lonchura_striata_domestica ENSLSDG00000014072
taeniopygia_guttata ENSTGUG00000010670
serinus_canaria ENSSCAG00000008161
junco_hyemalis ENSJHYG00000013343
zonotrichia_albicollis ENSZALG00000010186
manacus_vitellinus ENSMVIG00005015774
lepidothrix_coronata ENSLCOG00000014004
anas_platyrhynchos_platyrhynchos ENSAPLG00000008173
calidris_pugnax ENSCPUG00000014051
apteryx_owenii ENSAOWG00000010229
coturnix_japonica ENSCJPG00005006196
gallus_gallus ENSGALG00000012356
meleagris_gallopavo ENSMGAG00000012593
numida_meleagris ENSNMEG00000021543
anser_brachyrhynchus ENSABRG00000009224
apteryx_owenii ENSAOWG00000010225
apteryx_rowi ENSARWG00000001385
apteryx_haastii ENSAHAG00000013418
nothoprocta_perdicaria ENSNPEG00000015521
dromaius_novaehollandiae ENSDNVG00000012960
apteryx_rowi ENSARWG00000001386
crocodylus_porosus ENSCPRG00005018252
chelonoidis_abingdonii ENSCABG00000022396
gopherus_agassizii ENSGAGG00000024214
chrysemys_picta_bellii ENSCPBG00000016627
pelodiscus_sinensis ENSPSIG00000016192
pogona_vitticeps ENSPVIG00000012858
anolis_carolinensis ENSACAG00000006999
notechis_scutatus ENSNSUG00000010766
salvator_merianae ENSSMRG00000022641
sphenodon_punctatus ENSSPUG00000005607
notamacropus_eugenii ENSMEUG00000006208
phascolarctos_cinereus ENSPCIG00000025555
sarcophilus_harrisii ENSSHAG00000016804
monodelphis_domestica ENSMODG00000016831
dasypus_novemcinctus ENSDNOG00000033814
choloepus_hoffmanni ENSCHOG00000009620
myotis_lucifugus ENSMLUG00000005344
pteropus_vampyrus ENSPVAG00000000744
equus_asinus_asinus ENSEASG00005008943
equus_caballus ENSECAG00000017989
capra_hircus ENSCHIG00000021035
ovis_aries ENSOARG00000002578
bos_mutus ENSBMUG00000013273
bos_taurus ENSBTAG00000013454
bison_bison_bison ENSBBBG00000008486
tursiops_truncatus ENSTTRG00000000705
sus_scrofa ENSSSCG00000004110
vicugna_pacos ENSVPAG00000010086
ursus_americanus ENSUAMG00000002237
ursus_maritimus ENSUMAG00000002788
ailuropoda_melanoleuca ENSAMEG00000018285
neovison_vison ENSNVIG00000022059
mustela_putorius_furo ENSMPUG00000018067
canis_lupus_familiaris ENSCAFG00000000373
canis_lupus_dingo ENSCAFG00020013536
vulpes_vulpes ENSVVUG00000005075
panthera_pardus ENSPPRG00000004453
panthera_tigris_altaica ENSPTIG00000014174
felis_catus ENSFCAG00000011287
ochotona_princeps ENSOPRG00000014017
castor_canadensis ENSCCNG00000003494
castor_canadensis ENSCCNG00000008972
dipodomys_ordii ENSDORG00000000707
microtus_ochrogaster ENSMOCG00000000911
peromyscus_maniculatus_bairdii ENSPEMG00000011369
