takifugu_rubripes ENSTRUG00000010302
tetraodon_nigroviridis ENSTNIG00000013213
mola_mola ENSMMOG00000021262
labrus_bergylta ENSLBEG00000003761
labrus_bergylta ENSLBEG00000006168
gasterosteus_aculeatus ENSGACG00000017495
mastacembelus_armatus ENSMAMG00000008226
monopterus_albus ENSMALG00000018697
anabas_testudineus ENSATEG00000020089
scophthalmus_maximus ENSSMAG00000019683
cynoglossus_semilaevis ENSCSEG00000000671
seriola_lalandi_dorsalis ENSSLDG00000022125
seriola_dumerili ENSSDUG00000006456
periophthalmus_magnuspinnatus ENSPMGG00000024028
amphiprion_percula ENSAPEG00000006810
amphiprion_ocellaris ENSAOCG00000006136
acanthochromis_polyacanthus ENSAPOG00000007971
stegastes_partitus ENSSPAG00000018150
haplochromis_burtoni ENSHBUG00000001372
pundamilia_nyererei ENSPNYG00000012987
maylandia_zebra ENSMZEG00005017316
astatotilapia_calliptera ENSACLG00000021640
neolamprologus_brichardi ENSNBRG00000019919
oreochromis_niloticus ENSONIG00000003858
amphilophus_citrinellus ENSACIG00000021342
xiphophorus_maculatus ENSXMAG00000001302
xiphophorus_couchianus ENSXCOG00000004905
gambusia_affinis ENSGAFG00000007193
poecilia_formosa ENSPFOG00000019680
poecilia_mexicana ENSPMEG00000008225
poecilia_latipinna ENSPLAG00000022500
poecilia_reticulata ENSPREG00000007935
fundulus_heteroclitus ENSFHEG00000011085
cyprinodon_variegatus ENSCVAG00000011439
kryptolebias_marmoratus ENSKMAG00000012053
oryzias_latipes_asm223469v1 ENSORLG00015001097
oryzias_latipes_asm223467v1 ENSORLG00000010462
oryzias_latipes_asm223471v1 ENSORLG00020012134
oryzias_melastigma ENSOMEG00000022925
hippocampus_comes ENSHCOG00000020210
gadus_morhua ENSGMOG00000004710
esox_lucius ENSELUG00000000347
pygocentrus_nattereri ENSPNAG00000005123
astyanax_mexicanus ENSAMXG00000010592
ictalurus_punctatus ENSIPUG00000008827
danio_rerio ENSDARG00000010524
paramormyrops_kingsleyae ENSPKIG00000014150
scleropages_formosus ENSSFOG00015012528
lepisosteus_oculatus ENSLOCG00000001748
gopherus_agassizii ENSGAGG00000017900
chelonoidis_abingdonii ENSCABG00000016242
chrysemys_picta_bellii ENSCPBG00000001186
pelodiscus_sinensis ENSPSIG00000006765
crocodylus_porosus ENSCPRG00005012226
sphenodon_punctatus ENSSPUG00000004120
petromyzon_marinus ENSPMAG00000000851
