chelonoidis_abingdonii ENSCABG00000013859
chrysemys_picta_bellii ENSCPBG00000017095
pelodiscus_sinensis ENSPSIG00000014382
pogona_vitticeps ENSPVIG00000011462
anolis_carolinensis ENSACAG00000016398
notechis_scutatus ENSNSUG00000002628
salvator_merianae ENSSMRG00000004870
xenopus_tropicalis ENSXETG00000017513
latimeria_chalumnae ENSLACG00000010652
monopterus_albus ENSMALG00000001127
mastacembelus_armatus ENSMAMG00000015822
anabas_testudineus ENSATEG00000008830
scophthalmus_maximus ENSSMAG00000000684
cynoglossus_semilaevis ENSCSEG00000007391
seriola_dumerili ENSSDUG00000013096
seriola_lalandi_dorsalis ENSSLDG00000014761
poecilia_mexicana ENSPMEG00000021261
poecilia_latipinna ENSPLAG00000004609
poecilia_formosa ENSPFOG00000005155
xiphophorus_couchianus ENSXCOG00000001237
xiphophorus_maculatus ENSXMAG00000010451
gambusia_affinis ENSGAFG00000004018
poecilia_reticulata ENSPREG00000003411
fundulus_heteroclitus ENSFHEG00000012522
cyprinodon_variegatus ENSCVAG00000005673
kryptolebias_marmoratus ENSKMAG00000017415
oryzias_latipes_asm223471v1 ENSORLG00020017745
oryzias_latipes_asm223467v1 ENSORLG00000006671
oryzias_latipes_asm223469v1 ENSORLG00015002472
oryzias_melastigma ENSOMEG00000019105
maylandia_zebra ENSMZEG00005013131
haplochromis_burtoni ENSHBUG00000005599
astatotilapia_calliptera ENSACLG00000000614
pundamilia_nyererei ENSPNYG00000012887
neolamprologus_brichardi ENSNBRG00000018418
oreochromis_niloticus ENSONIG00000002788
amphilophus_citrinellus ENSACIG00000018533
amphiprion_ocellaris ENSAOCG00000005989
amphiprion_percula ENSAPEG00000014598
acanthochromis_polyacanthus ENSAPOG00000021307
stegastes_partitus ENSSPAG00000014138
tetraodon_nigroviridis ENSTNIG00000018462
takifugu_rubripes ENSTRUG00000000175
mola_mola ENSMMOG00000000579
labrus_bergylta ENSLBEG00000005789
gasterosteus_aculeatus ENSGACG00000007711
periophthalmus_magnuspinnatus ENSPMGG00000004647
gadus_morhua ENSGMOG00000000141
esox_lucius ENSELUG00000021724
pygocentrus_nattereri ENSPNAG00000008922
astyanax_mexicanus ENSAMXG00000036639
ictalurus_punctatus ENSIPUG00000018528
danio_rerio ENSDARG00000060758
scleropages_formosus ENSSFOG00015002343
paramormyrops_kingsleyae ENSPKIG00000019917
lepisosteus_oculatus ENSLOCG00000003902
phascolarctos_cinereus ENSPCIG00000015717
notamacropus_eugenii ENSMEUG00000016249
monodelphis_domestica ENSMODG00000013975
chinchilla_lanigera ENSCLAG00000016799
octodon_degus ENSODEG00000015475
cavia_porcellus ENSCPOG00000006685
cavia_aperea ENSCAPG00000010021
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006836
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017771
fukomys_damarensis ENSFDAG00000020060
urocitellus_parryii ENSUPAG00010012275
ictidomys_tridecemlineatus ENSSTOG00000015940
spermophilus_dauricus ENSSDAG00000009433
marmota_marmota_marmota ENSMMMG00000005140
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030618
mus_spicilegus ENSMSIG00000005030
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000006649
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029522
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0012756
rattus_norvegicus ENSRNOG00000020873
meriones_unguiculatus ENSMUGG00000012623
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001004564
cricetulus_griseus_crigri-picr ENSCGRG00015016379
cricetulus_griseus_crigri_1.0 ENSCGRG00000012559
mesocricetus_auratus ENSMAUG00000002074
microtus_ochrogaster ENSMOCG00000012966
peromyscus_maniculatus_bairdii ENSPEMG00000013815
nannospalax_galili ENSNGAG00000018069
jaculus_jaculus ENSJJAG00000023998
dipodomys_ordii ENSDORG00000008248
oryctolagus_cuniculus ENSOCUG00000023618
ochotona_princeps ENSOPRG00000001537
tupaia_belangeri ENSTBEG00000001754
pan_troglodytes ENSPTRG00000010869
pan_paniscus ENSPPAG00000033512
homo_sapiens ENSG00000161270
gorilla_gorilla ENSGGOG00000012741
pongo_abelii ENSPPYG00000009884
nomascus_leucogenys ENSNLEG00000011461
colobus_angolensis_palliatus ENSCANG00000001431
rhinopithecus_roxellana ENSRROG00000039328
rhinopithecus_roxellana ENSRROG00000040775
rhinopithecus_roxellana ENSRROG00000025857
mandrillus_leucophaeus ENSMLEG00000034437
cercocebus_atys ENSCATG00000033289
macaca_mulatta ENSMMUG00000030814
macaca_fascicularis ENSMFAG00000042644
macaca_nemestrina ENSMNEG00000001464
macaca_mulatta ENSMMUG00000019749
papio_anubis ENSPANG00000029775
chlorocebus_sabaeus ENSCSAG00000004317
