chrysemys_picta_bellii ENSCPBG00000007176
chelonoidis_abingdonii ENSCABG00000014809
pelodiscus_sinensis ENSPSIG00000003784
numida_meleagris ENSNMEG00000017526
coturnix_japonica ENSCJPG00005011803
anser_brachyrhynchus ENSABRG00000008550
calidris_pygmaea ENSCPGG00000007661
calidris_pugnax ENSCPUG00000016585
parus_major ENSPMJG00000005354
ficedula_albicollis ENSFALG00000008598
zonotrichia_albicollis ENSZALG00000008923
junco_hyemalis ENSJHYG00000017143
lepidothrix_coronata ENSLCOG00000004303
apteryx_haastii ENSAHAG00000019171
apteryx_owenii ENSAOWG00000003634
apteryx_rowi ENSARWG00000015611
serinus_canaria ENSSCAG00000002391
taeniopygia_guttata ENSTGUG00000011619
cyanistes_caeruleus ENSCCEG00000009811
manacus_vitellinus ENSMVIG00005015820
melopsittacus_undulatus ENSMUNG00000006233
gallus_gallus ENSGALG00000037413
meleagris_gallopavo ENSMGAG00000011608
anas_platyrhynchos_platyrhynchos ENSAPLG00000009200
dromaius_novaehollandiae ENSDNVG00000017940
nothoprocta_perdicaria ENSNPEG00000007018
lonchura_striata_domestica ENSLSDG00000010454
mus_spicilegus ENSMSIG00000015651
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040329
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025760
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024830
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026278
rattus_norvegicus ENSRNOG00000011973
meriones_unguiculatus ENSMUGG00000023771
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001016068
cricetulus_griseus_crigri-picr ENSCGRG00015018592
cricetulus_griseus_crigri_1.0 ENSCGRG00000015556
peromyscus_maniculatus_bairdii ENSPEMG00000015008
microtus_ochrogaster ENSMOCG00000011670
nannospalax_galili ENSNGAG00000010348
jaculus_jaculus ENSJJAG00000020747
castor_canadensis ENSCCNG00000019143
dipodomys_ordii ENSDORG00000028304
castor_canadensis ENSCCNG00000011705
octodon_degus ENSODEG00000005375
chinchilla_lanigera ENSCLAG00000003448
cavia_porcellus ENSCPOG00000031262
cavia_aperea ENSCAPG00000009886
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004057
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004993
fukomys_damarensis ENSFDAG00000019232
ictidomys_tridecemlineatus ENSSTOG00000034816
urocitellus_parryii ENSUPAG00010016641
spermophilus_dauricus ENSSDAG00000009470
marmota_marmota_marmota ENSMMMG00000005732
oryctolagus_cuniculus ENSOCUG00000029611
ochotona_princeps ENSOPRG00000008160
bos_mutus ENSBMUG00000008994
bos_taurus ENSBTAG00000016284
bison_bison_bison ENSBBBG00000012552
capra_hircus ENSCHIG00000013214
ovis_aries ENSOARG00000007883
tursiops_truncatus ENSTTRG00000000917
sus_scrofa ENSSSCG00000006161
vicugna_pacos ENSVPAG00000008415
ailuropoda_melanoleuca ENSAMEG00000007963
ailuropoda_melanoleuca ENSAMEG00000018826
ursus_maritimus ENSUMAG00000014899
ursus_americanus ENSUAMG00000017368
neovison_vison ENSNVIG00000014750
mustela_putorius_furo ENSMPUG00000010066
canis_lupus_familiaris ENSCAFG00000008373
canis_lupus_dingo ENSCAFG00020017958
vulpes_vulpes ENSVVUG00000000236
panthera_tigris_altaica ENSPTIG00000000968
panthera_pardus ENSPPRG00000011881
felis_catus ENSFCAG00000036713
equus_caballus ENSECAG00000020767
equus_asinus_asinus ENSEASG00005020566
tupaia_belangeri ENSTBEG00000007186
erinaceus_europaeus ENSEEUG00000014131
sorex_araneus ENSSARG00000003746
myotis_lucifugus ENSMLUG00000002361
pteropus_vampyrus ENSPVAG00000015873
rhinopithecus_roxellana ENSRROG00000029268
rhinopithecus_bieti ENSRBIG00000037737
colobus_angolensis_palliatus ENSCANG00000033962
piliocolobus_tephrosceles ENSPTEG00000015685
mandrillus_leucophaeus ENSMLEG00000037494
cercocebus_atys ENSCATG00000035484
papio_anubis ENSPANG00000013756
theropithecus_gelada ENSTGEG00000024008
macaca_fascicularis ENSMFAG00000002965
macaca_mulatta ENSMMUG00000001655
macaca_nemestrina ENSMNEG00000038636
chlorocebus_sabaeus ENSCSAG00000013422
pongo_abelii ENSPPYG00000018691
homo_sapiens ENSG00000104432
pan_troglodytes ENSPTRG00000020362
pan_paniscus ENSPPAG00000008700
gorilla_gorilla ENSGGOG00000000476
nomascus_leucogenys ENSNLEG00000002086
callithrix_jacchus ENSCJAG00000000494
saimiri_boliviensis_boliviensis ENSSBOG00000034124
cebus_capucinus_imitator ENSCCAG00000032867
aotus_nancymaae ENSANAG00000018679
carlito_syrichta ENSTSYG00000008282
prolemur_simus ENSPSMG00000010820
microcebus_murinus ENSMICG00000007412
propithecus_coquereli ENSPCOG00000015874
echinops_telfairi ENSETEG00000005928
procavia_capensis ENSPCAG00000004763
choloepus_hoffmanni ENSCHOG00000002272
dasypus_novemcinctus ENSDNOG00000035100
phascolarctos_cinereus ENSPCIG00000023475
monodelphis_domestica ENSMODG00000028865
