chelonoidis_abingdonii ENSCABG00000010405
gopherus_agassizii ENSGAGG00000010979
chrysemys_picta_bellii ENSCPBG00000012683
pelodiscus_sinensis ENSPSIG00000004921
crocodylus_porosus ENSCPRG00005013908
anolis_carolinensis ENSACAG00000003860
pogona_vitticeps ENSPVIG00000013750
salvator_merianae ENSSMRG00000005829
sphenodon_punctatus ENSSPUG00000003559
anser_brachyrhynchus ENSABRG00000014838
numida_meleagris ENSNMEG00000018244
calidris_pygmaea ENSCPGG00000016733
calidris_pugnax ENSCPUG00000013504
apteryx_owenii ENSAOWG00000017771
apteryx_haastii ENSAHAG00000018278
dromaius_novaehollandiae ENSDNVG00000003465
anas_platyrhynchos_platyrhynchos ENSAPLG00000025197
apteryx_rowi ENSARWG00000009246
pteropus_vampyrus ENSPVAG00000015791
myotis_lucifugus ENSMLUG00000017629
equus_caballus ENSECAG00000010878
equus_asinus_asinus ENSEASG00005015461
ursus_americanus ENSUAMG00000026154
ursus_maritimus ENSUMAG00000014405
ailuropoda_melanoleuca ENSAMEG00000006904
mustela_putorius_furo ENSMPUG00000005490
neovison_vison ENSNVIG00000012294
canis_lupus_familiaris ENSCAFG00000009143
canis_lupus_dingo ENSCAFG00020019155
vulpes_vulpes ENSVVUG00000026805
panthera_pardus ENSPPRG00000016866
panthera_tigris_altaica ENSPTIG00000015467
felis_catus ENSFCAG00000029105
ovis_aries ENSOARG00000004005
capra_hircus ENSCHIG00000025346
bos_taurus ENSBTAG00000027557
bos_mutus ENSBMUG00000023350
bison_bison_bison ENSBBBG00000013728
sus_scrofa ENSSSCG00000023097
tursiops_truncatus ENSTTRG00000000449
vicugna_pacos ENSVPAG00000011825
urocitellus_parryii ENSUPAG00010010704
ictidomys_tridecemlineatus ENSSTOG00000005114
spermophilus_dauricus ENSSDAG00000002173
marmota_marmota_marmota ENSMMMG00000013944
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017915
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018161
castor_canadensis ENSCCNG00000021712
dipodomys_ordii ENSDORG00000000387
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024875
mus_spicilegus ENSMSIG00000020068
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000075040
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023965
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0025402
meriones_unguiculatus ENSMUGG00000001847
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023588
cricetulus_griseus_crigri_1.0 ENSCGRG00000017618
cricetulus_griseus_crigri-picr ENSCGRG00015014930
mesocricetus_auratus ENSMAUG00000014763
peromyscus_maniculatus_bairdii ENSPEMG00000016757
nannospalax_galili ENSNGAG00000000309
jaculus_jaculus ENSJJAG00000015381
oryctolagus_cuniculus ENSOCUG00000010953
ochotona_princeps ENSOPRG00000009225
pan_troglodytes ENSPTRG00000003551
pan_paniscus ENSPPAG00000034993
homo_sapiens ENSG00000175213
gorilla_gorilla ENSGGOG00000010152
pongo_abelii ENSPPYG00000003318
nomascus_leucogenys ENSNLEG00000014132
cercocebus_atys ENSCATG00000035814
mandrillus_leucophaeus ENSMLEG00000044029
theropithecus_gelada ENSTGEG00000026785
papio_anubis ENSPANG00000032617
macaca_mulatta ENSMMUG00000019673
macaca_fascicularis ENSMFAG00000036575
macaca_nemestrina ENSMNEG00000040215
chlorocebus_sabaeus ENSCSAG00000005681
piliocolobus_tephrosceles ENSPTEG00000032295
colobus_angolensis_palliatus ENSCANG00000035271
rhinopithecus_bieti ENSRBIG00000010662
rhinopithecus_roxellana ENSRROG00000033904
cebus_capucinus_imitator ENSCCAG00000029472
saimiri_boliviensis_boliviensis ENSSBOG00000033023
callithrix_jacchus ENSCJAG00000019859
aotus_nancymaae ENSANAG00000036294
carlito_syrichta ENSTSYG00000025443
propithecus_coquereli ENSPCOG00000028698
