takifugu_rubripes ENSTRUG00000009310
labrus_bergylta ENSLBEG00000011335
xiphophorus_maculatus ENSXMAG00000021398
xiphophorus_couchianus ENSXCOG00000020257
gambusia_affinis ENSGAFG00000002030
poecilia_reticulata ENSPREG00000006419
poecilia_latipinna ENSPLAG00000005028
poecilia_mexicana ENSPMEG00000019587
cyprinodon_variegatus ENSCVAG00000002434
fundulus_heteroclitus ENSFHEG00000001962
pundamilia_nyererei ENSPNYG00000010253
astatotilapia_calliptera ENSACLG00000021440
neolamprologus_brichardi ENSNBRG00000020688
amphilophus_citrinellus ENSACIG00000023571
amphiprion_ocellaris ENSAOCG00000015997
amphiprion_percula ENSAPEG00000016637
acanthochromis_polyacanthus ENSAPOG00000008957
monopterus_albus ENSMALG00000007807
anabas_testudineus ENSATEG00000005225
seriola_dumerili ENSSDUG00000012025
seriola_lalandi_dorsalis ENSSLDG00000001308
kryptolebias_marmoratus ENSKMAG00000015812
hippocampus_comes ENSHCOG00000008779
paramormyrops_kingsleyae ENSPKIG00000000577
