labrus_bergylta ENSLBEG00000013216
takifugu_rubripes ENSTRUG00000017974
kryptolebias_marmoratus ENSKMAG00000008393
poecilia_formosa ENSPFOG00000010349
poecilia_latipinna ENSPLAG00000007574
poecilia_mexicana ENSPMEG00000006843
poecilia_reticulata ENSPREG00000002824
xiphophorus_couchianus ENSXCOG00000006071
xiphophorus_maculatus ENSXMAG00000007746
gambusia_affinis ENSGAFG00000001317
cyprinodon_variegatus ENSCVAG00000005781
fundulus_heteroclitus ENSFHEG00000007557
hippocampus_comes ENSHCOG00000004496
amphiprion_percula ENSAPEG00000024712
amphiprion_percula ENSAPEG00000024694
amphiprion_ocellaris ENSAOCG00000000167
seriola_lalandi_dorsalis ENSSLDG00000019885
gasterosteus_aculeatus ENSGACG00000003411
hippocampus_comes ENSHCOG00000004547
hippocampus_comes ENSHCOG00000004534
periophthalmus_magnuspinnatus ENSPMGG00000008983
cynoglossus_semilaevis ENSCSEG00000017334
monopterus_albus ENSMALG00000007649
gadus_morhua ENSGMOG00000005742
ciona_savignyi ENSCSAVG00000003454
ciona_savignyi ENSCSAVG00000003452
pygocentrus_nattereri ENSPNAG00000007824
ictalurus_punctatus ENSIPUG00000018577
danio_rerio ENSDARG00000068064
scleropages_formosus ENSSFOG00015011630
gallus_gallus ENSGALG00000002761
coturnix_japonica ENSCJPG00005001228
meleagris_gallopavo ENSMGAG00000004017
numida_meleagris ENSNMEG00000014998
anser_brachyrhynchus ENSABRG00000019729
anas_platyrhynchos_platyrhynchos ENSAPLG00000004304
calidris_pugnax ENSCPUG00000011330
calidris_pygmaea ENSCPGG00000016645
melopsittacus_undulatus ENSMUNG00000008368
manacus_vitellinus ENSMVIG00005018830
manacus_vitellinus ENSMVIG00005007361
lepidothrix_coronata ENSLCOG00000005302
lonchura_striata_domestica ENSLSDG00000017241
taeniopygia_guttata ENSTGUG00000003480
serinus_canaria ENSSCAG00000012358
cyanistes_caeruleus ENSCCEG00000019618
ficedula_albicollis ENSFALG00000012929
apteryx_owenii ENSAOWG00000015978
apteryx_haastii ENSAHAG00000008857
apteryx_rowi ENSARWG00000001186
dromaius_novaehollandiae ENSDNVG00000005082
anolis_carolinensis ENSACAG00000010558
castor_canadensis ENSCCNG00000016304
dipodomys_ordii ENSDORG00000005213
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020063
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016212
mus_spicilegus ENSMSIG00000015807
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015401
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030817
rattus_norvegicus ENSRNOG00000051592
meriones_unguiculatus ENSMUGG00000007780
microtus_ochrogaster ENSMOCG00000020561
peromyscus_maniculatus_bairdii ENSPEMG00000029989
mesocricetus_auratus ENSMAUG00000008395
cricetulus_griseus_crigri_1.0 ENSCGRG00000009747
jaculus_jaculus ENSJJAG00000021678
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016979
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017102
fukomys_damarensis ENSFDAG00000009892
chinchilla_lanigera ENSCLAG00000015502
