takifugu_rubripes ENSTRUG00000004744
tetraodon_nigroviridis ENSTNIG00000006966
mola_mola ENSMMOG00000006167
labrus_bergylta ENSLBEG00000006603
gasterosteus_aculeatus ENSGACG00000015674
seriola_lalandi_dorsalis ENSSLDG00000016512
seriola_dumerili ENSSDUG00000011654
scophthalmus_maximus ENSSMAG00000006797
monopterus_albus ENSMALG00000002211
mastacembelus_armatus ENSMAMG00000004896
anabas_testudineus ENSATEG00000019026
amphiprion_ocellaris ENSAOCG00000022957
amphiprion_percula ENSAPEG00000014539
acanthochromis_polyacanthus ENSAPOG00000005043
stegastes_partitus ENSSPAG00000000927
astatotilapia_calliptera ENSACLG00000008641
maylandia_zebra ENSMZEG00005004578
haplochromis_burtoni ENSHBUG00000007389
pundamilia_nyererei ENSPNYG00000002189
neolamprologus_brichardi ENSNBRG00000002673
oreochromis_niloticus ENSONIG00000010573
amphilophus_citrinellus ENSACIG00000021378
kryptolebias_marmoratus ENSKMAG00000002148
danio_rerio ENSDARG00000020746
