sarcophilus_harrisii ENSSHAG00000009377
phascolarctos_cinereus ENSPCIG00000018062
procavia_capensis ENSPCAG00000008424
ursus_maritimus ENSUMAG00000005167
ovis_aries ENSOARG00000009206
capra_hircus ENSCHIG00000000083
bos_taurus ENSBTAG00000022142
bos_mutus ENSBMUG00000021963
bison_bison_bison ENSBBBG00000008698
sus_scrofa ENSSSCG00000014554
sorex_araneus ENSSARG00000004872
pteropus_vampyrus ENSPVAG00000017697
canis_lupus_dingo ENSCAFG00020007523
vulpes_vulpes ENSVVUG00000015081
canis_lupus_familiaris ENSCAFG00000006415
neovison_vison ENSNVIG00000004940
ursus_americanus ENSUAMG00000013862
panthera_tigris_altaica ENSPTIG00000006357
panthera_pardus ENSPPRG00000019178
felis_catus ENSFCAG00000002661
castor_canadensis ENSCCNG00000005006
dipodomys_ordii ENSDORG00000012077
ictidomys_tridecemlineatus ENSSTOG00000015029
marmota_marmota_marmota ENSMMMG00000007406
spermophilus_dauricus ENSSDAG00000003224
urocitellus_parryii ENSUPAG00010002340
rhinopithecus_roxellana ENSRROG00000028727
rhinopithecus_bieti ENSRBIG00000033480
piliocolobus_tephrosceles ENSPTEG00000021260
colobus_angolensis_palliatus ENSCANG00000035338
cercocebus_atys ENSCATG00000009031
chlorocebus_sabaeus ENSCSAG00000011340
mandrillus_leucophaeus ENSMLEG00000035698
macaca_fascicularis ENSMFAG00000033650
macaca_nemestrina ENSMNEG00000028918
theropithecus_gelada ENSTGEG00000022395
papio_anubis ENSPANG00000013065
homo_sapiens ENSG00000188076
homo_sapiens ENSG00000268320
gorilla_gorilla ENSGGOG00000043325
pan_paniscus ENSPPAG00000029126
pan_troglodytes ENSPTRG00000028774
pongo_abelii ENSPPYG00000019963
saimiri_boliviensis_boliviensis ENSSBOG00000020968
cebus_capucinus_imitator ENSCCAG00000009416
callithrix_jacchus ENSCJAG00000000911
aotus_nancymaae ENSANAG00000008158
carlito_syrichta ENSTSYG00000034131
peromyscus_maniculatus_bairdii ENSPEMG00000014370
microtus_ochrogaster ENSMOCG00000006823
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005276
cricetulus_griseus_crigri_1.0 ENSCGRG00000005144
cricetulus_griseus_crigri-picr ENSCGRG00015027666
mesocricetus_auratus ENSMAUG00000020366
mus_spicilegus ENSMSIG00000008595
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000038801
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031771
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030660
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013860
rattus_norvegicus ENSRNOG00000012847
meriones_unguiculatus ENSMUGG00000011617
nannospalax_galili ENSNGAG00000021887
jaculus_jaculus ENSJJAG00000008191
oryctolagus_cuniculus ENSOCUG00000014481
ochotona_princeps ENSOPRG00000000902
propithecus_coquereli ENSPCOG00000024789
microcebus_murinus ENSMICG00000043591
prolemur_simus ENSPSMG00000021579
otolemur_garnettii ENSOGAG00000003221
tupaia_belangeri ENSTBEG00000017288
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017977
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100000379
fukomys_damarensis ENSFDAG00000006226
chinchilla_lanigera ENSCLAG00000006881
octodon_degus ENSODEG00000014059
cavia_porcellus ENSCPOG00000015079
loxodonta_africana ENSLAFG00000007390
echinops_telfairi ENSETEG00000011119
dasypus_novemcinctus ENSDNOG00000033758
ornithorhynchus_anatinus ENSOANG00000020366
ornithorhynchus_anatinus ENSOANG00000021122
ornithorhynchus_anatinus ENSOANG00000020019
ornithorhynchus_anatinus ENSOANG00000022350
ornithorhynchus_anatinus ENSOANG00000021929
