notamacropus_eugenii ENSMEUG00000007035
phascolarctos_cinereus ENSPCIG00000029964
monodelphis_domestica ENSMODG00000025696
sarcophilus_harrisii ENSSHAG00000018800
bison_bison_bison ENSBBBG00000016861
bos_mutus ENSBMUG00000010623
bos_taurus ENSBTAG00000049483
capra_hircus ENSCHIG00000018532
ovis_aries ENSOARG00000013768
tursiops_truncatus ENSTTRG00000009909
equus_asinus_asinus ENSEASG00005010869
equus_caballus ENSECAG00000006256
ursus_maritimus ENSUMAG00000015132
ursus_americanus ENSUAMG00000001523
ailuropoda_melanoleuca ENSAMEG00000005439
neovison_vison ENSNVIG00000018741
mustela_putorius_furo ENSMPUG00000014579
canis_lupus_familiaris ENSCAFG00000018517
vulpes_vulpes ENSVVUG00000012255
panthera_pardus ENSPPRG00000001459
panthera_tigris_altaica ENSPTIG00000016317
felis_catus ENSFCAG00000015794
pteropus_vampyrus ENSPVAG00000015758
myotis_lucifugus ENSMLUG00000016418
homo_sapiens ENSG00000172301
pan_troglodytes ENSPTRG00000008976
pongo_abelii ENSPPYG00000008153
nomascus_leucogenys ENSNLEG00000028290
macaca_fascicularis ENSMFAG00000030359
macaca_nemestrina ENSMNEG00000042239
macaca_mulatta ENSMMUG00000020401
theropithecus_gelada ENSTGEG00000013107
cercocebus_atys ENSCATG00000034499
chlorocebus_sabaeus ENSCSAG00000006603
papio_anubis ENSPANG00000023112
piliocolobus_tephrosceles ENSPTEG00000002067
rhinopithecus_bieti ENSRBIG00000040651
aotus_nancymaae ENSANAG00000025825
aotus_nancymaae ENSANAG00000021368
cebus_capucinus_imitator ENSCCAG00000010505
callithrix_jacchus ENSCJAG00000014110
colobus_angolensis_palliatus ENSCANG00000034711
rhinopithecus_roxellana ENSRROG00000028883
mandrillus_leucophaeus ENSMLEG00000031134
gorilla_gorilla ENSGGOG00000007292
pan_paniscus ENSPPAG00000039082
saimiri_boliviensis_boliviensis ENSSBOG00000025181
pan_troglodytes ENSPTRG00000048004
pan_paniscus ENSPPAG00000039032
nomascus_leucogenys ENSNLEG00000030102
macaca_mulatta ENSMMUG00000041968
carlito_syrichta ENSTSYG00000014167
carlito_syrichta ENSTSYG00000029267
prolemur_simus ENSPSMG00000015946
propithecus_coquereli ENSPCOG00000016471
microcebus_murinus ENSMICG00000029453
otolemur_garnettii ENSOGAG00000004510
tupaia_belangeri ENSTBEG00000008542
dipodomys_ordii ENSDORG00000025360
microtus_ochrogaster ENSMOCG00000000667
urocitellus_parryii ENSUPAG00010022492
ictidomys_tridecemlineatus ENSSTOG00000025397
marmota_marmota_marmota ENSMMMG00000012825
castor_canadensis ENSCCNG00000007217
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021740
cricetulus_griseus_crigri-picr ENSCGRG00015021418
cricetulus_griseus_crigri_1.0 ENSCGRG00000000613
mesocricetus_auratus ENSMAUG00000009100
peromyscus_maniculatus_bairdii ENSPEMG00000030218
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031458
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030850
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031960
mus_spicilegus ENSMSIG00000016579
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0021313
rattus_norvegicus ENSRNOG00000000111
meriones_unguiculatus ENSMUGG00000017287
nannospalax_galili ENSNGAG00000021035
nannospalax_galili ENSNGAG00000019588
jaculus_jaculus ENSJJAG00000021455
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015534
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009550
fukomys_damarensis ENSFDAG00000012855
chinchilla_lanigera ENSCLAG00000013385
octodon_degus ENSODEG00000011871
cavia_aperea ENSCAPG00000011585
cavia_porcellus ENSCPOG00000006018
ochotona_princeps ENSOPRG00000008443
oryctolagus_cuniculus ENSOCUG00000015488
choloepus_hoffmanni ENSCHOG00000010215
dasypus_novemcinctus ENSDNOG00000049759
loxodonta_africana ENSLAFG00000029887
echinops_telfairi ENSETEG00000019818
procavia_capensis ENSPCAG00000000482
ornithorhynchus_anatinus ENSOANG00000002757
