gopherus_agassizii ENSGAGG00000014264
chelonoidis_abingdonii ENSCABG00000004545
chrysemys_picta_bellii ENSCPBG00000028359
manacus_vitellinus ENSMVIG00005011567
lepidothrix_coronata ENSLCOG00000007701
junco_hyemalis ENSJHYG00000010225
zonotrichia_albicollis ENSZALG00000018076
coturnix_japonica ENSCJPG00005015511
apteryx_haastii ENSAHAG00000016725
apteryx_rowi ENSARWG00000014842
apteryx_owenii ENSAOWG00000001893
dromaius_novaehollandiae ENSDNVG00000000595
sus_scrofa ENSSSCG00000040482
ursus_maritimus ENSUMAG00000021737
rattus_norvegicus ENSRNOG00000011997
