pteropus_vampyrus ENSPVAG00000017664
myotis_lucifugus ENSMLUG00000011178
ailuropoda_melanoleuca ENSAMEG00000001081
ursus_maritimus ENSUMAG00000005068
neovison_vison ENSNVIG00000004328
mustela_putorius_furo ENSMPUG00000009608
canis_lupus_dingo ENSCAFG00020003284
canis_lupus_familiaris ENSCAFG00000010531
vulpes_vulpes ENSVVUG00000007897
panthera_tigris_altaica ENSPTIG00000021089
panthera_pardus ENSPPRG00000010084
felis_catus ENSFCAG00000004690
bos_mutus ENSBMUG00000008699
bos_taurus ENSBTAG00000019429
bison_bison_bison ENSBBBG00000022450
ovis_aries ENSOARG00000015200
capra_hircus ENSCHIG00000014611
sus_scrofa ENSSSCG00000009181
vicugna_pacos ENSVPAG00000011315
equus_caballus ENSECAG00000015532
equus_asinus_asinus ENSEASG00005018491
castor_canadensis ENSCCNG00000006264
dipodomys_ordii ENSDORG00000012014
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019051
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001229
fukomys_damarensis ENSFDAG00000018710
cavia_porcellus ENSCPOG00000011428
chinchilla_lanigera ENSCLAG00000002248
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026632
mus_spicilegus ENSMSIG00000010020
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000012042
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025677
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027126
rattus_norvegicus ENSRNOG00000024623
meriones_unguiculatus ENSMUGG00000025334
cricetulus_griseus_crigri-picr ENSCGRG00015008758
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000415
cricetulus_griseus_crigri_1.0 ENSCGRG00000014295
microtus_ochrogaster ENSMOCG00000012821
peromyscus_maniculatus_bairdii ENSPEMG00000006959
nannospalax_galili ENSNGAG00000010035
jaculus_jaculus ENSJJAG00000010039
urocitellus_parryii ENSUPAG00010012785
ictidomys_tridecemlineatus ENSSTOG00000013616
marmota_marmota_marmota ENSMMMG00000008248
spermophilus_dauricus ENSSDAG00000012125
oryctolagus_cuniculus ENSOCUG00000005979
ochotona_princeps ENSOPRG00000003660
pan_troglodytes ENSPTRG00000016306
pan_paniscus ENSPPAG00000003693
homo_sapiens ENSG00000138813
gorilla_gorilla ENSGGOG00000012459
pongo_abelii ENSPPYG00000014951
nomascus_leucogenys ENSNLEG00000013823
theropithecus_gelada ENSTGEG00000025992
papio_anubis ENSPANG00000011566
macaca_nemestrina ENSMNEG00000035254
macaca_mulatta ENSMMUG00000009089
macaca_fascicularis ENSMFAG00000037946
cercocebus_atys ENSCATG00000007938
mandrillus_leucophaeus ENSMLEG00000039104
chlorocebus_sabaeus ENSCSAG00000004103
colobus_angolensis_palliatus ENSCANG00000038582
piliocolobus_tephrosceles ENSPTEG00000036958
rhinopithecus_roxellana ENSRROG00000000055
rhinopithecus_bieti ENSRBIG00000043168
saimiri_boliviensis_boliviensis ENSSBOG00000021107
cebus_capucinus_imitator ENSCCAG00000025136
callithrix_jacchus ENSCJAG00000015119
carlito_syrichta ENSTSYG00000010663
propithecus_coquereli ENSPCOG00000009388
prolemur_simus ENSPSMG00000019169
microcebus_murinus ENSMICG00000003501
otolemur_garnettii ENSOGAG00000005332
tupaia_belangeri ENSTBEG00000002758
dasypus_novemcinctus ENSDNOG00000003448
choloepus_hoffmanni ENSCHOG00000010934
procavia_capensis ENSPCAG00000014076
loxodonta_africana ENSLAFG00000007541
echinops_telfairi ENSETEG00000010722
sorex_araneus ENSSARG00000013402
notamacropus_eugenii ENSMEUG00000012321
phascolarctos_cinereus ENSPCIG00000006487
sarcophilus_harrisii ENSSHAG00000010409
monodelphis_domestica ENSMODG00000020709
pogona_vitticeps ENSPVIG00000011154
anolis_carolinensis ENSACAG00000029389
